amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'To amend the Internal Revenue Code of 1986 to expand the adoption credit, and for other purposes.', u'number': u'H R 622', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hr622.json', u'latest_action': u'Resolving differences -- House actions. Status: On motion that the House agree with amendments to the Senate amendments Agreed to by the Yeas and Nays: 225 - 199 (Roll no. 38).Note: Provisions of H.R. 622, the Adoption Tax Credits bill, were included in H.R. 1836, the Economic Growth and Tax Relief Reconciliation Act. H.R. 1836 became Public Law 107-16 on 6/7/2001.', u'sponsor_id': u'D000595', u'bill_id': u'hr622-107'}",House,107,2002-02-14,Adoption Credit Expansion,L000096,Yes,On motion to agree to Senate amendments with amendments,Passed,38,2,14:18:00,"{u'not_voting': 11, u'yes': 225, u'present': 0, u'no': 199}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/38.json,hr622,D000595,https://api.propublica.org/congress/v1/107/bills/hr622.json
{},"{u'title': u'Providing for consideration of the Senate amendments to the bill (H.R. 622) to amend the Internal Revenue Code of 1986 to expand the adoption credit, and for other purposes.', u'number': u'H RES 347', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hres347.json', u'latest_action': u'Passed/agreed to in House. Status: On agreeing to the resolution Agreed to by recorded vote: 213 - 206 (Roll no. 37).', u'sponsor_id': u'H000329', u'bill_id': u'hres347-107'}",House,107,2002-02-14,"Providing for the Consideration of the Senate Amendments to H.R. 622, To Amend the Internal Revenue Code of 1986 to Expand the Adoption Credit, and for other purposes",L000096,Yes,On Agreeing to the Resolution,Passed,37,2,12:30:00,"{u'not_voting': 15, u'yes': 213, u'present': 0, u'no': 206}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/37.json,hres347,H000329,https://api.propublica.org/congress/v1/107/bills/hres347.json
{},"{u'title': u'Providing for consideration of the Senate amendments to the bill (H.R. 622) to amend the Internal Revenue Code of 1986 to expand the adoption credit, and for other purposes.', u'number': u'H RES 347', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hres347.json', u'latest_action': u'Passed/agreed to in House. Status: On agreeing to the resolution Agreed to by recorded vote: 213 - 206 (Roll no. 37).', u'sponsor_id': u'H000329', u'bill_id': u'hres347-107'}",House,107,2002-02-14,"Providing for the Consideration of the Senate Amendments to H.R. 622, To Amend the Internal Revenue Code of 1986 to Expand the Adoption Credit, and for other purposes",L000096,Yes,On Ordering the Previous Question,Passed,36,2,12:18:00,"{u'not_voting': 11, u'yes': 216, u'present': 0, u'no': 207}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/36.json,hres347,H000329,https://api.propublica.org/congress/v1/107/bills/hres347.json
{},"{u'api_uri': None, u'title': None, u'number': u'JOURNAL', u'bill_id': u'journal-107', u'latest_action': None}",House,107,2002-02-14,,L000096,Yes,On Approving the Journal,Passed,35,2,10:27:00,"{u'not_voting': 41, u'yes': 342, u'present': 1, u'no': 51}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/35.json,journal,NA,NA
{},"{u'title': u'To amend the Federal Election Campaign Act of 1971 to provide bipartisan campaign reform.', u'number': u'H R 2356', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hr2356.json', u'latest_action': u'Became Public Law No: 107-155', u'sponsor_id': u'S001144', u'bill_id': u'hr2356-107'}",House,107,2002-02-14,Bipartisan Campaign Reform Act,L000096,No,On Passage,Passed,34,2,02:42:00,"{u'not_voting': 6, u'yes': 240, u'present': 0, u'no': 189}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/34.json,hr2356,S001144,https://api.propublica.org/congress/v1/107/bills/hr2356.json
{},"{u'title': u'To amend the Federal Election Campaign Act of 1971 to provide bipartisan campaign reform.', u'number': u'H R 2356', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hr2356.json', u'latest_action': u'Became Public Law No: 107-155', u'sponsor_id': u'S001144', u'bill_id': u'hr2356-107'}",House,107,2002-02-14,Ney of Ohio Substitute Amendment,L000096,No,On Agreeing to the Amendment,Failed,33,2,02:18:00,"{u'not_voting': 6, u'yes': 181, u'present': 0, u'no': 248}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/33.json,hr2356,S001144,https://api.propublica.org/congress/v1/107/bills/hr2356.json
{},"{u'title': u'To amend the Federal Election Campaign Act of 1971 to provide bipartisan campaign reform.', u'number': u'H R 2356', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hr2356.json', u'latest_action': u'Became Public Law No: 107-155', u'sponsor_id': u'S001144', u'bill_id': u'hr2356-107'}",House,107,2002-02-14,Kingston of Georgia Amendment,L000096,Yes,On Agreeing to the Amendment,Agreed to,32,2,01:32:00,"{u'not_voting': 7, u'yes': 232, u'present': 0, u'no': 196}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/32.json,hr2356,S001144,https://api.propublica.org/congress/v1/107/bills/hr2356.json
{},"{u'title': u'To amend the Federal Election Campaign Act of 1971 to provide bipartisan campaign reform.', u'number': u'H R 2356', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hr2356.json', u'latest_action': u'Became Public Law No: 107-155', u'sponsor_id': u'S001144', u'bill_id': u'hr2356-107'}",House,107,2002-02-14,Reynolds of New York Amendment,L000096,Yes,On Agreeing to the Amendment,Failed,31,2,00:43:00,"{u'not_voting': 7, u'yes': 190, u'present': 0, u'no': 238}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/31.json,hr2356,S001144,https://api.propublica.org/congress/v1/107/bills/hr2356.json
{},"{u'title': u'To amend the Federal Election Campaign Act of 1971 to provide bipartisan campaign reform.', u'number': u'H R 2356', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hr2356.json', u'latest_action': u'Became Public Law No: 107-155', u'sponsor_id': u'S001144', u'bill_id': u'hr2356-107'}",House,107,2002-02-13,Wicker of Mississippi Amendment,L000096,Yes,On Agreeing to the Amendment,Failed,30,2,23:56:00,"{u'not_voting': 6, u'yes': 160, u'present': 0, u'no': 268}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/30.json,hr2356,S001144,https://api.propublica.org/congress/v1/107/bills/hr2356.json
{},"{u'title': u'To amend the Federal Election Campaign Act of 1971 to provide bipartisan campaign reform.', u'number': u'H R 2356', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hr2356.json', u'latest_action': u'Became Public Law No: 107-155', u'sponsor_id': u'S001144', u'bill_id': u'hr2356-107'}",House,107,2002-02-13,Emerson of Missouri Amendment,L000096,Yes,On Agreeing to the Amendment,Failed,29,2,23:00:00,"{u'not_voting': 6, u'yes': 185, u'present': 0, u'no': 244}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/29.json,hr2356,S001144,https://api.propublica.org/congress/v1/107/bills/hr2356.json
