amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'A joint resolution relating to the disapproval of obligations under the Emergency Economic Stabilization Act of 2008.', u'number': u'S.J.Res. 5', u'bill_uri': u'https://api.propublica.org/congress/v1/111/bills/sjres5.json', u'latest_action': u'Failed of passage/not agreed to in Senate. Status: Failed of passage in Senate by Yea-Nay Vote. 42 - 52. Record Vote Number: 5.', u'sponsor_id': u'V000127', u'bill_id': u'sjres5-111'}",Senate,111,2009-01-15,A joint resolution relating to the disapproval of obligations under the Emergency Economic Stabilization Act of 2008.,B000444,No,On the Joint Resolution,Rejected,5,1,16:28:00,"{u'not_voting': 3, u'yes': 42, u'present': 2, u'no': 52}",https://api.propublica.org/congress/v1/111/senate/sessions/1/votes/5.json,sjres5,V000127,https://api.propublica.org/congress/v1/111/bills/sjres5.json
{},"{u'title': u'A bill to amend title VII of the Civil Rights Act of 1964 and the Age Discrimination in Employment Act of 1967, and to modify the operation of the Americans with Disabilities Act of 1990 and the Rehabilitation Act of 1973, to clarify that a discriminatory compensation decision or other practice that is unlawful under such Acts occurs each time compensation is paid pursuant to the discriminatory compensation decision or other practice, and for other purposes.', u'number': u'S. 181', u'bill_uri': u'https://api.propublica.org/congress/v1/111/bills/s181.json', u'latest_action': u'Became Public Law No: 111-2', u'sponsor_id': u'M000702', u'bill_id': u's181-111'}",Senate,111,2009-01-15,Motion to Invoke Cloture on the Motion to Proceed to S.181; Lilly Ledbetter Fair Pay Act of 2009,B000444,Yes,On the Cloture Motion,Agreed to,4,1,12:58:00,"{u'not_voting': 3, u'yes': 72, u'present': 0, u'no': 23}",https://api.propublica.org/congress/v1/111/senate/sessions/1/votes/4.json,s181,M000702,https://api.propublica.org/congress/v1/111/bills/s181.json
{},"{u'title': u'Omnibus Public Land Management Act of 2009', u'number': u'S. 22', u'bill_uri': u'https://api.propublica.org/congress/v1/111/bills/s22.json', u'latest_action': u'Failed of passage/not agreed to in House. Status: On motion to suspend the rules and pass the bill, as amended Failed by the Yeas and Nays: (2/3 required): 282 - 144 (Roll no. 117).Note: For further action, see H.R.146 , which became Public Law 111-11 on 3/30/2009.', u'sponsor_id': u'B000468', u'bill_id': u's22-111'}",Senate,111,2009-01-15,Omnibus Public Land Management Act of 2009 ,B000444,Not Voting,On Passage of the Bill,Passed,3,1,12:21:00,"{u'not_voting': 4, u'yes': 73, u'present': 0, u'no': 21}",https://api.propublica.org/congress/v1/111/senate/sessions/1/votes/3.json,s22,B000468,https://api.propublica.org/congress/v1/111/bills/s22.json
{},"{u'title': u'Omnibus Public Land Management Act of 2009', u'number': u'S. 22', u'bill_uri': u'https://api.propublica.org/congress/v1/111/bills/s22.json', u'latest_action': u'Failed of passage/not agreed to in House. Status: On motion to suspend the rules and pass the bill, as amended Failed by the Yeas and Nays: (2/3 required): 282 - 144 (Roll no. 117).Note: For further action, see H.R.146 , which became Public Law 111-11 on 3/30/2009.', u'sponsor_id': u'B000468', u'bill_id': u's22-111'}",Senate,111,2009-01-14,Omnibus Public Land Management Act of 2009 ,B000444,Not Voting,On the Cloture Motion,Agreed to,2,1,10:31:00,"{u'not_voting': 6, u'yes': 68, u'present': 0, u'no': 24}",https://api.propublica.org/congress/v1/111/senate/sessions/1/votes/2.json,s22,B000468,https://api.propublica.org/congress/v1/111/bills/s22.json
{},"{u'title': u'Omnibus Public Land Management Act of 2009', u'number': u'S. 22', u'bill_uri': u'https://api.propublica.org/congress/v1/111/bills/s22.json', u'latest_action': u'Failed of passage/not agreed to in House. Status: On motion to suspend the rules and pass the bill, as amended Failed by the Yeas and Nays: (2/3 required): 282 - 144 (Roll no. 117).Note: For further action, see H.R.146 , which became Public Law 111-11 on 3/30/2009.', u'sponsor_id': u'B000468', u'bill_id': u's22-111'}",Senate,111,2009-01-11,Omnibus Public Land Management Act of 2009 ,B000444,Not Voting,On the Cloture Motion,Agreed to,1,1,14:00:00,"{u'not_voting': 20, u'yes': 66, u'present': 0, u'no': 12}",https://api.propublica.org/congress/v1/111/senate/sessions/1/votes/1.json,s22,B000468,https://api.propublica.org/congress/v1/111/bills/s22.json
{},"{u'title': u'To amend the Internal Revenue Code of 1986 to provide alternative minimum tax relief for individuals for 2008.', u'number': u'H.R. 7005', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr7005.json', u'latest_action': u'Senate floor actions. Status: Motion by Senator Reid to reconsider the vote by which cloture on the motion to proceed to the measure (Record Vote No. 215] was not invoked entered in Senate.', u'sponsor_id': u'R000053', u'bill_id': u'hr7005-110'}",Senate,110,2008-12-11,Motion to Invoke Cloture on the Motion to Proceed to Consider H.R. 7005.; Alternative Minimum Tax Relief Act of 2008,B000444,Not Voting,On the Cloture Motion,Rejected,215,2,22:42:00,"{u'not_voting': 12, u'yes': 52, u'present': 0, u'no': 35}",https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/215.json,hr7005,R000053,https://api.propublica.org/congress/v1/110/bills/hr7005.json
{},"{u'title': u'To provide for additional emergency unemployment compensation.', u'number': u'H.R. 6867', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr6867.json', u'latest_action': u'Became Public Law No: 110-449', u'sponsor_id': u'M000404', u'bill_id': u'hr6867-110'}",Senate,110,2008-11-20,To provide for additional emergency unemployment compensation.,B000444,Not Voting,On the Cloture Motion,Agreed to,214,2,15:01:00,"{u'not_voting': 4, u'yes': 89, u'present': 0, u'no': 6}",https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/214.json,hr6867,M000404,https://api.propublica.org/congress/v1/110/bills/hr6867.json
{},"{u'title': u'A bill to provide authority for the Federal Government to purchase and insure certain types of troubled assets for the purposes of providing stability to and preventing disruption in the economy and financial system and protecting taxpayers, to amend the Internal Revenue Code of 1986 to provide incentives for energy production and conservation, to extend certain expiring provisions, to provide individual income tax relief, and for other purposes.', u'number': u'H.R. 1424', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr1424.json', u'latest_action': u'Became Public Law No: 110-343', u'sponsor_id': u'K000113', u'bill_id': u'hr1424-110'}",Senate,110,2008-10-01,H. R. 1424 As Amended; Paul Wellstone Mental Health and Addiction Equity Act of 2007,B000444,Yes,On Passage of the Bill,Passed,213,2,21:22:00,"{u'not_voting': 1, u'yes': 74, u'present': 0, u'no': 25}",https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/213.json,hr1424,K000113,https://api.propublica.org/congress/v1/110/bills/hr1424.json
{u'number': u'S.Amdt. 5685'},"{u'title': u'A bill to provide authority for the Federal Government to purchase and insure certain types of troubled assets for the purposes of providing stability to and preventing disruption in the economy and financial system and protecting taxpayers, to amend the Internal Revenue Code of 1986 to provide incentives for energy production and conservation, to extend certain expiring provisions, to provide individual income tax relief, and for other purposes.', u'number': u'H.R. 1424', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr1424.json', u'latest_action': u'Became Public Law No: 110-343', u'sponsor_id': u'K000113', u'bill_id': u'hr1424-110'}",Senate,110,2008-10-01,Dodd Amdt. No. 5685; In the nature of a substitute.,B000444,Yes,On the Amendment ,Agreed to,212,2,21:07:00,"{u'not_voting': 1, u'yes': 74, u'present': 0, u'no': 25}",https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/212.json,hr1424,K000113,https://api.propublica.org/congress/v1/110/bills/hr1424.json
{},"{u'title': u'To approve the United States-India Agreement for Cooperation on Peaceful Uses of Nuclear Energy, and for other purposes.', u'number': u'H.R. 7081', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr7081.json', u'latest_action': u'Became Public Law No: 110-369', u'sponsor_id': u'B000410', u'bill_id': u'hr7081-110'}",Senate,110,2008-10-01,H.R. 7081; United States-India Nuclear Cooperation Approval and Nonproliferation Enhancement Act,B000444,Yes,On Passage of the Bill,Passed,211,2,20:32:00,"{u'not_voting': 1, u'yes': 86, u'present': 0, u'no': 13}",https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/211.json,hr7081,B000410,https://api.propublica.org/congress/v1/110/bills/hr7081.json
