amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'api_uri': None, u'title': None, u'number': u'H.R..11', u'bill_id': u'h.r.11-102', u'latest_action': None}",Senate,102,1992-10-08,Conference report; Revenue Act of 1992 Taxpayer Bill of Rights Social Security Amendments of 1992,W000647,Yes,On the Conference Report,Agreed to,270,2,15:42:00,"{u'not_voting': 10, u'yes': 67, u'present': 1, u'no': 22}",https://api.propublica.org/congress/v1/102/senate/sessions/2/votes/270.json,h.r.11,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'H.R..11', u'bill_id': u'h.r.11-102', u'latest_action': None}",Senate,102,1992-10-08,motion to waive cba @ conference rept to h.r.11; Revenue Act of 1992 Taxpayer Bill of Rights Social Security Amendments of 1992,W000647,Yes,On the Conference Report,Agreed to,269,2,14:13:00,"{u'not_voting': 11, u'yes': 60, u'present': 0, u'no': 29}",https://api.propublica.org/congress/v1/102/senate/sessions/2/votes/269.json,h.r.11,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'H.R..11', u'bill_id': u'h.r.11-102', u'latest_action': None}",Senate,102,1992-10-08,cloture motion on conference report on h.r.11; Revenue Act of 1992 Taxpayer Bill of Rights Social Security Amendments of 1992,W000647,Yes,On the Cloture Motion,Agreed to,268,2,13:47:00,"{u'not_voting': 10, u'yes': 80, u'present': 0, u'no': 10}",https://api.propublica.org/congress/v1/102/senate/sessions/2/votes/268.json,h.r.11,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'H.R..429', u'bill_id': u'h.r.429-102', u'latest_action': None}",Senate,102,1992-10-08,conference report on h.r.429; Reclamation Projects Authorization and Adjustment Act of 1991 Central Utah Project Completion Act Reclamation Reform Act Amendments of 1991 Grand Canyon Protection Act Mid-Dakota Rural Water ...,W000647,Yes,On the Conference Report,Agreed to,267,2,12:30:00,"{u'not_voting': 8, u'yes': 83, u'present': 1, u'no': 8}",https://api.propublica.org/congress/v1/102/senate/sessions/2/votes/267.json,h.r.429,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'H.R..776', u'bill_id': u'h.r.776-102', u'latest_action': None}",Senate,102,1992-10-08,cloture motion on conference report on h.r.776; National Energy Efficiency Act of 1991,W000647,Yes,On the Cloture Motion,Agreed to,266,2,11:01:00,"{u'not_voting': 8, u'yes': 84, u'present': 0, u'no': 8}",https://api.propublica.org/congress/v1/102/senate/sessions/2/votes/266.json,h.r.776,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'H.R..5427', u'bill_id': u'h.r.5427-102', u'latest_action': None}",Senate,102,1992-10-05,"conference report to h.r.5427; Congressional Operations Appropriations Act, 1993 Legislative Branch Appropriations Act, 1993",W000647,Yes,On the Conference Report,Agreed to,265,2,18:50:00,"{u'not_voting': 2, u'yes': 68, u'present': 0, u'no': 30}",https://api.propublica.org/congress/v1/102/senate/sessions/2/votes/265.json,h.r.5427,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'S..12', u'bill_id': u's.12-102', u'latest_action': None}",Senate,102,1992-10-05,passage of s.12 over veto; Cable Television Consumer Protection and Competition Act of 1992,W000647,No,On Overriding the Veto,Veto Overridden,264,2,18:07:00,"{u'not_voting': 0, u'yes': 74, u'present': 1, u'no': 25}",https://api.propublica.org/congress/v1/102/senate/sessions/2/votes/264.json,s.12,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'S..2899', u'bill_id': u's.2899-102', u'latest_action': None}",Senate,102,1992-10-02,"cloture motion; A bill to amend the Public Health Service Act to revise and extend the programs of the National Institutes of Health, and for other purposes.",W000647,Yes,On the Cloture Motion,Agreed to,263,2,14:21:00,"{u'not_voting': 3, u'yes': 85, u'present': 0, u'no': 12}",https://api.propublica.org/congress/v1/102/senate/sessions/2/votes/263.json,s.2899,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'H.R..3371', u'bill_id': u'h.r.3371-102', u'latest_action': None}",Senate,102,1992-10-02,"cloture motion, motion to proceed to conf rept to h.r.3371; Federal Death Penalty Act of 1991 Death Penalty for Drug Kingpins Act of 1991 Drive-By-Shooting Prevention Act of 1991 Habeas ...",W000647,Yes,On the Cloture Motion,Rejected,262,2,12:32:00,"{u'not_voting': 2, u'yes': 55, u'present': 0, u'no': 43}",https://api.propublica.org/congress/v1/102/senate/sessions/2/votes/262.json,h.r.3371,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'S..2', u'bill_id': u's.2-102', u'latest_action': None}",Senate,102,1992-10-02,motion to proceed to conference report on s.2; Neighborhood Schools Improvement Act Neighborhood Schools Improvement Programs Act Flexibility for Education Effectiveness Act of 1992,W000647,Yes,On the Cloture Motion,Rejected,261,2,10:44:00,"{u'not_voting': 1, u'yes': 59, u'present': 0, u'no': 40}",https://api.propublica.org/congress/v1/102/senate/sessions/2/votes/261.json,s.2,NA,NA
