amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'To amend chapter 6 of title 5, United States Code (commonly known as the Regulatory Flexibility Act), to ensure complete analysis of potential impacts on small entities of rules, and for other purposes.', u'number': u'H R 527', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr527.json', u'latest_action': u'Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.', u'sponsor_id': u'C000266', u'bill_id': u'hr527-114'}",House,114,2015-02-05,Small Business Regulatory Flexibility Improvements Act of 2015,N000186,Not Voting,On Passage,Passed,68,1,11:43:00,"{u'not_voting': 10, u'yes': 260, u'present': 0, u'no': 163}",https://api.propublica.org/congress/v1/114/house/sessions/1/votes/68.json,hr527,C000266,https://api.propublica.org/congress/v1/114/bills/hr527.json
{},"{u'title': u'To amend chapter 6 of title 5, United States Code (commonly known as the Regulatory Flexibility Act), to ensure complete analysis of potential impacts on small entities of rules, and for other purposes.', u'number': u'H R 527', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr527.json', u'latest_action': u'Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.', u'sponsor_id': u'C000266', u'bill_id': u'hr527-114'}",House,114,2015-02-05,Small Business Regulatory Flexibility Improvements Act of 2015,N000186,Not Voting,On Motion to Recommit with Instructions,Failed,67,1,11:35:00,"{u'not_voting': 11, u'yes': 182, u'present': 0, u'no': 240}",https://api.propublica.org/congress/v1/114/house/sessions/1/votes/67.json,hr527,C000266,https://api.propublica.org/congress/v1/114/bills/hr527.json
{},"{u'title': u'To amend chapter 6 of title 5, United States Code (commonly known as the Regulatory Flexibility Act), to ensure complete analysis of potential impacts on small entities of rules, and for other purposes.', u'number': u'H R 527', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr527.json', u'latest_action': u'Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.', u'sponsor_id': u'C000266', u'bill_id': u'hr527-114'}",House,114,2015-02-05,Jackson Lee of Texas Part A Amendment No. 6,N000186,Not Voting,On Agreeing to the Amendment,Failed,66,1,11:16:00,"{u'not_voting': 13, u'yes': 172, u'present': 0, u'no': 248}",https://api.propublica.org/congress/v1/114/house/sessions/1/votes/66.json,hr527,C000266,https://api.propublica.org/congress/v1/114/bills/hr527.json
{},"{u'title': u'To amend chapter 6 of title 5, United States Code (commonly known as the Regulatory Flexibility Act), to ensure complete analysis of potential impacts on small entities of rules, and for other purposes.', u'number': u'H R 527', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr527.json', u'latest_action': u'Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.', u'sponsor_id': u'C000266', u'bill_id': u'hr527-114'}",House,114,2015-02-05,Schrader of Oregon Part A Amendment No. 4,N000186,Not Voting,On Agreeing to the Amendment,Failed,65,1,11:11:00,"{u'not_voting': 15, u'yes': 184, u'present': 0, u'no': 234}",https://api.propublica.org/congress/v1/114/house/sessions/1/votes/65.json,hr527,C000266,https://api.propublica.org/congress/v1/114/bills/hr527.json
{},"{u'title': u'To provide for additional safeguards with respect to imposing Federal mandates, and for other purposes.', u'number': u'H R 50', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr50.json', u'latest_action': u'Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.', u'sponsor_id': u'F000450', u'bill_id': u'hr50-114'}",House,114,2015-02-04,Unfunded Mandates Information and Transparency Act of 2015,N000186,Not Voting,On Passage,Passed,64,1,16:15:00,"{u'not_voting': 10, u'yes': 250, u'present': 0, u'no': 173}",https://api.propublica.org/congress/v1/114/house/sessions/1/votes/64.json,hr50,F000450,https://api.propublica.org/congress/v1/114/bills/hr50.json
{},"{u'title': u'To provide for additional safeguards with respect to imposing Federal mandates, and for other purposes.', u'number': u'H R 50', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr50.json', u'latest_action': u'Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.', u'sponsor_id': u'F000450', u'bill_id': u'hr50-114'}",House,114,2015-02-04,Unfunded Mandates Information and Transparency Act of 2015,N000186,Not Voting,On Motion to Recommit with Instructions,Failed,63,1,16:06:00,"{u'not_voting': 10, u'yes': 184, u'present': 0, u'no': 239}",https://api.propublica.org/congress/v1/114/house/sessions/1/votes/63.json,hr50,F000450,https://api.propublica.org/congress/v1/114/bills/hr50.json
{},"{u'title': u'To provide for additional safeguards with respect to imposing Federal mandates, and for other purposes.', u'number': u'H R 50', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr50.json', u'latest_action': u'Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.', u'sponsor_id': u'F000450', u'bill_id': u'hr50-114'}",House,114,2015-02-04,Connolly of Virginia Part C Amendment No. 3,N000186,Not Voting,On Agreeing to the Amendment,Failed,62,1,15:48:00,"{u'not_voting': 11, u'yes': 173, u'present': 0, u'no': 249}",https://api.propublica.org/congress/v1/114/house/sessions/1/votes/62.json,hr50,F000450,https://api.propublica.org/congress/v1/114/bills/hr50.json
{},"{u'title': u'To provide for additional safeguards with respect to imposing Federal mandates, and for other purposes.', u'number': u'H R 50', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr50.json', u'latest_action': u'Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.', u'sponsor_id': u'F000450', u'bill_id': u'hr50-114'}",House,114,2015-02-04,Cummings of Maryland Part C Amendment No. 2,N000186,Not Voting,On Agreeing to the Amendment,Failed,61,1,15:43:00,"{u'not_voting': 9, u'yes': 179, u'present': 0, u'no': 245}",https://api.propublica.org/congress/v1/114/house/sessions/1/votes/61.json,hr50,F000450,https://api.propublica.org/congress/v1/114/bills/hr50.json
{},"{u'title': u'Providing for consideration of the bill (H.R. 527) to amend chapter 6 of title 5, United States Code (commonly known as the Regulatory Flexibility Act), to ensure complete analysis of potential impacts on small entities of rules, and for other purposes, and providing for consideration of the bill (H.R. 50) to provide for additional safeguards with respect to imposing Federal mandates, and for other purposes.', u'number': u'H RES 78', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hres78.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'F000450', u'bill_id': u'hres78-114'}",House,114,2015-02-04,Providing for consideration of the bill (H.R. 527) Small Business Regulatory Flexibility Improvements Act of 2015 and providing for consideration of the bill (H.R. 50) Unfunded Mandates Information and Transparency ...,N000186,Not Voting,On Agreeing to the Resolution,Passed,60,1,13:48:00,"{u'not_voting': 11, u'yes': 243, u'present': 0, u'no': 179}",https://api.propublica.org/congress/v1/114/house/sessions/1/votes/60.json,hres78,F000450,https://api.propublica.org/congress/v1/114/bills/hres78.json
{},"{u'title': u'Providing for consideration of the bill (H.R. 527) to amend chapter 6 of title 5, United States Code (commonly known as the Regulatory Flexibility Act), to ensure complete analysis of potential impacts on small entities of rules, and for other purposes, and providing for consideration of the bill (H.R. 50) to provide for additional safeguards with respect to imposing Federal mandates, and for other purposes.', u'number': u'H RES 78', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hres78.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'F000450', u'bill_id': u'hres78-114'}",House,114,2015-02-04,Providing for consideration of the bill (H.R. 527) Small Business Regulatory Flexibility Improvements Act of 2015 and providing for consideration of the bill (H.R. 50) Unfunded Mandates Information and Transparency ...,N000186,Not Voting,On Ordering the Previous Question,Passed,59,1,13:39:00,"{u'not_voting': 17, u'yes': 242, u'present': 0, u'no': 174}",https://api.propublica.org/congress/v1/114/house/sessions/1/votes/59.json,hres78,F000450,https://api.propublica.org/congress/v1/114/bills/hres78.json
