amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'A concurrent resolution providing for a conditional adjournment or recess of the Senate and an adjournment of the House of Representatives.', u'number': u'S CON RES 56', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/sconres56.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'R000146', u'bill_id': u'sconres56-112'}",House,112,2012-08-02,Providing for a conditional adjournment or recess of the Senate and an adjournment of the House of Representatives,C001050,Not Voting,On Agreeing to the Resolution,Failed,556,2,17:24:00,"{u'not_voting': 15, u'yes': 150, u'present': 0, u'no': 265}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/556.json,sconres56,R000146,https://api.propublica.org/congress/v1/112/bills/sconres56.json
{},"{u'title': u'Expressing the sense of Congress regarding actions to preserve and advance the multistakeholder governance model under which the Internet has thrived.', u'number': u'H CON RES 127', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hconres127.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and referred to the Committee on Foreign Relations.', u'sponsor_id': u'B001228', u'bill_id': u'hconres127-112'}",House,112,2012-08-02,Expressing the sense of Congress regarding actions to preserve and advance the multistakeholder governance model under which the Internet has thrived,C001050,Not Voting,On Motion to Suspend the Rules and Agree,Passed,555,2,17:06:00,"{u'not_voting': 16, u'yes': 414, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/555.json,hconres127,B001228,https://api.propublica.org/congress/v1/112/bills/hconres127.json
{},"{u'title': u'Agricultural Disaster Assistance Act of 2012', u'number': u'H R 6233', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr6233.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.', u'sponsor_id': u'L000491', u'bill_id': u'hr6233-112'}",House,112,2012-08-02,Agricultural Disaster Assistance Act of 2012,C001050,Not Voting,On Passage,Passed,554,2,16:57:00,"{u'not_voting': 10, u'yes': 223, u'present': 0, u'no': 197}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/554.json,hr6233,L000491,https://api.propublica.org/congress/v1/112/bills/hr6233.json
{},"{u'title': u'Agricultural Disaster Assistance Act of 2012', u'number': u'H R 6233', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr6233.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.', u'sponsor_id': u'L000491', u'bill_id': u'hr6233-112'}",House,112,2012-08-02,Agricultural Disaster Assistance Act of 2012,C001050,Not Voting,On Motion to Recommit with Instructions,Failed,553,2,16:49:00,"{u'not_voting': 9, u'yes': 189, u'present': 0, u'no': 232}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/553.json,hr6233,L000491,https://api.propublica.org/congress/v1/112/bills/hr6233.json
{},"{u'title': u'Pathway to Job Creation through a Simpler, Fairer Tax Code Act of 2012', u'number': u'H R 6169', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr6169.json', u'latest_action': u'Pursuant to the provisions of H. Res. 747, H.R. 6169 is laid on the table.', u'sponsor_id': u'D000492', u'bill_id': u'hr6169-112'}",House,112,2012-08-02,"Pathway to Job Creation through a Simpler, Fairer Tax Code Act of 2012",C001050,Not Voting,On Passage,Passed,552,2,16:20:00,"{u'not_voting': 9, u'yes': 232, u'present': 0, u'no': 189}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/552.json,hr6169,D000492,https://api.propublica.org/congress/v1/112/bills/hr6169.json
{},"{u'title': u'Pathway to Job Creation through a Simpler, Fairer Tax Code Act of 2012', u'number': u'H R 6169', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr6169.json', u'latest_action': u'Pursuant to the provisions of H. Res. 747, H.R. 6169 is laid on the table.', u'sponsor_id': u'D000492', u'bill_id': u'hr6169-112'}",House,112,2012-08-02,"Pathway to Job Creation through a Simpler, Fairer Tax Code Act of 2012",C001050,Not Voting,On Motion to Recommit with Instructions,Failed,551,2,16:12:00,"{u'not_voting': 7, u'yes': 188, u'present': 0, u'no': 235}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/551.json,hr6169,D000492,https://api.propublica.org/congress/v1/112/bills/hr6169.json
{},"{u'title': u'Pathway to Job Creation through a Simpler, Fairer Tax Code Act of 2012', u'number': u'H R 6169', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr6169.json', u'latest_action': u'Pursuant to the provisions of H. Res. 747, H.R. 6169 is laid on the table.', u'sponsor_id': u'D000492', u'bill_id': u'hr6169-112'}",House,112,2012-08-02,"Pathway to Job Creation through a Simpler, Fairer Tax Code Act of 2012",C001050,Not Voting,On Agreeing to the Amendment,Failed,550,2,15:46:00,"{u'not_voting': 8, u'yes': 176, u'present': 0, u'no': 246}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/550.json,hr6169,D000492,https://api.propublica.org/congress/v1/112/bills/hr6169.json
{},"{u'title': u'Providing for consideration of the bill (H.R. 6233) to make supplemental agricultural disaster assistance available for fiscal year 2012 with the costs of such assistance offset by changes to certain conservation programs, and for other purposes.', u'number': u'H RES 752', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hres752.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'F000450', u'bill_id': u'hres752-112'}",House,112,2012-08-02,Providing for consideration of the bill (H.R. 6233) to make supplemental agricultural disaster assistance available for fiscal year 2012 with the costs of such assistance offset by changes to certain ...,C001050,Not Voting,On Agreeing to the Resolution,Passed,549,2,11:40:00,"{u'not_voting': 14, u'yes': 235, u'present': 0, u'no': 181}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/549.json,hres752,F000450,https://api.propublica.org/congress/v1/112/bills/hres752.json
{},"{u'title': u'Providing for consideration of the bill (H.R. 6233) to make supplemental agricultural disaster assistance available for fiscal year 2012 with the costs of such assistance offset by changes to certain conservation programs, and for other purposes.', u'number': u'H RES 752', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hres752.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'F000450', u'bill_id': u'hres752-112'}",House,112,2012-08-02,Providing for consideration of the bill (H.R. 6233) to make supplemental agricultural disaster assistance available for fiscal year 2012 with the costs of such assistance offset by changes to certain ...,C001050,Not Voting,On Ordering the Previous Question,Passed,548,2,11:32:00,"{u'not_voting': 12, u'yes': 236, u'present': 0, u'no': 182}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/548.json,hres752,F000450,https://api.propublica.org/congress/v1/112/bills/hres752.json
{},"{u'title': u'To amend title 5, United States Code, to make clear that accounts in the Thrift Savings Fund are subject to certain Federal tax levies.', u'number': u'H R 4365', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr4365.json', u'latest_action': u'Message on Senate action sent to the House.', u'sponsor_id': u'B001276', u'bill_id': u'hr4365-112'}",House,112,2012-08-01,"To amend title 5, United States Code, to make clear that accounts in the Thrift Savings Fund are subject to certain Federal tax levies",C001050,Not Voting,"On Motion to Suspend the Rules and Pass, as Amended",Passed,547,2,18:33:00,"{u'not_voting': 9, u'yes': 414, u'present': 1, u'no': 6}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/547.json,hr4365,B001276,https://api.propublica.org/congress/v1/112/bills/hr4365.json
