amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'Veterans&#39; Compensation Cost-of-Living Adjustment Act of 2010', u'number': u'H R 4667', u'bill_uri': u'https://api.propublica.org/congress/v1/111/bills/hr4667.json', u'latest_action': u'Became Public Law No: 111-247', u'sponsor_id': u'P000600', u'bill_id': u'hr4667-111'}",House,111,2010-03-22,Veterans&#39; Compensation Cost-of-Living Adjustment Act of 2010 ,D000168,Not Voting,On Motion to Suspend the Rules and Pass,Passed,171,2,19:19:00,"{u'not_voting': 22, u'yes': 407, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/111/house/sessions/2/votes/171.json,hr4667,P000600,https://api.propublica.org/congress/v1/111/bills/hr4667.json
{},"{u'title': u'End Veteran Homelessness Act of 2010', u'number': u'H R 4810', u'bill_uri': u'https://api.propublica.org/congress/v1/111/bills/hr4810.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Veterans&#39; Affairs.', u'sponsor_id': u'F000116', u'bill_id': u'hr4810-111'}",House,111,2010-03-22,End Veteran Homelessness Act of 2010 ,D000168,Not Voting,On Motion to Suspend the Rules and Pass,Passed,170,2,19:04:00,"{u'not_voting': 16, u'yes': 413, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/111/house/sessions/2/votes/170.json,hr4810,F000116,https://api.propublica.org/congress/v1/111/bills/hr4810.json
{},"{u'title': u'Expressing the sense of the House of Representatives that all Americans should participate in a moment of silence to reflect upon the service and sacrifice of members of the United States Armed Forces both at home and abroad.', u'number': u'H RES 1119', u'bill_uri': u'https://api.propublica.org/congress/v1/111/bills/hres1119.json', u'latest_action': u'Referred to the Subcommittee on Military Personnel.', u'sponsor_id': u'P000595', u'bill_id': u'hres1119-111'}",House,111,2010-03-21,Expressing the sense of the House of Representatives that all people in the United States should participate in a moment of silence to reflect upon the service and sacrifice of ...,D000168,Not Voting,"On Motion to Suspend the Rules and Agree, as Amended",Passed,169,2,23:59:00,"{u'not_voting': 29, u'yes': 400, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/111/house/sessions/2/votes/169.json,hres1119,P000595,https://api.propublica.org/congress/v1/111/bills/hres1119.json
{},"{u'title': u'Recognizing the 65th anniversary of the Battle of Iwo Jima.', u'number': u'H RES 1099', u'bill_uri': u'https://api.propublica.org/congress/v1/111/bills/hres1099.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'B001259', u'bill_id': u'hres1099-111'}",House,111,2010-03-21,"Whereas 2010 marks the 65th anniversary of the Battle of Iwo Jima, in which the United States Marine Corps, directly supported by the United States Navy and elements of the United States... ",D000168,Not Voting,"On Motion to Suspend the Rules and Agree, as Amended",Passed,168,2,23:45:00,"{u'not_voting': 9, u'yes': 421, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/111/house/sessions/2/votes/168.json,hres1099,B001259,https://api.propublica.org/congress/v1/111/bills/hres1099.json
{},"{u'title': u'Health Care and Education Reconciliation Act of 2010', u'number': u'H R 4872', u'bill_uri': u'https://api.propublica.org/congress/v1/111/bills/hr4872.json', u'latest_action': u'Became Public Law No: 111-152', u'sponsor_id': u'S000749', u'bill_id': u'hr4872-111'}",House,111,2010-03-21,"Resolved, That the bill from the House of Representatives ",D000168,No,On Passage,Passed,167,2,23:37:00,"{u'not_voting': 0, u'yes': 220, u'present': 0, u'no': 211}",https://api.propublica.org/congress/v1/111/house/sessions/2/votes/167.json,hr4872,S000749,https://api.propublica.org/congress/v1/111/bills/hr4872.json
{},"{u'title': u'Health Care and Education Reconciliation Act of 2010', u'number': u'H R 4872', u'bill_uri': u'https://api.propublica.org/congress/v1/111/bills/hr4872.json', u'latest_action': u'Became Public Law No: 111-152', u'sponsor_id': u'S000749', u'bill_id': u'hr4872-111'}",House,111,2010-03-21,"Resolved, That the bill from the House of Representatives ",D000168,Yes,On Motion to Recommit with Instructions,Failed,166,2,23:19:00,"{u'not_voting': 0, u'yes': 199, u'present': 0, u'no': 232}",https://api.propublica.org/congress/v1/111/house/sessions/2/votes/166.json,hr4872,S000749,https://api.propublica.org/congress/v1/111/bills/hr4872.json
{},"{u'title': u'Patient Protection and Affordable Care Act', u'number': u'H R 3590', u'bill_uri': u'https://api.propublica.org/congress/v1/111/bills/hr3590.json', u'latest_action': u'Became Public Law No: 111-148', u'sponsor_id': u'R000053', u'bill_id': u'hr3590-111'}",House,111,2010-03-21,Patient Protection and Affordable Care Act ,D000168,No,On Motion to Concur in Senate Amendments,Passed,165,2,22:49:00,"{u'not_voting': 0, u'yes': 219, u'present': 0, u'no': 212}",https://api.propublica.org/congress/v1/111/house/sessions/2/votes/165.json,hr3590,R000053,https://api.propublica.org/congress/v1/111/bills/hr3590.json
{},"{u'title': u'Expressing the sense of the House of Representatives regarding the meritorious service performed by aviators in the United States Armed Forces who, as a result of hostile action, mechanical failures, or other problems, were forced to evade or escape enemy capture, were captured but subsequently escaped, or were compelled to endure arduous confinement, retaliation, and even death as a result of their efforts to evade capture or escape.', u'number': u'H RES 925', u'bill_uri': u'https://api.propublica.org/congress/v1/111/bills/hres925.json', u'latest_action': u'The title of the measure was amended. Agreed to without objection.', u'sponsor_id': u'D000191', u'bill_id': u'hres925-111'}",House,111,2010-03-21,"Expressing the sense of the House of Representatives regarding the meritorious service performed by aviators in the United States Armed Forces who were shot down over, or otherwise forced to ...",D000168,Yes,"On Motion to Suspend the Rules and Agree, as Amended",Passed,164,2,18:41:00,"{u'not_voting': 4, u'yes': 426, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/111/house/sessions/2/votes/164.json,hres925,D000191,https://api.propublica.org/congress/v1/111/bills/hres925.json
{},"{u'title': u'Providing for consideration of the Senate amendments to the bill (H.R. 3590) to amend the Internal Revenue Code of 1986 to modify the first-time homebuyers credit in the case of members of the Armed Forces and certain other Federal employees, and for other purposes, and providing for consideration of the bill (H.R. 4872) to provide for reconciliation pursuant to section 202 of the concurrent resolution on the budget for fiscal year 2010.', u'number': u'H RES 1203', u'bill_uri': u'https://api.propublica.org/congress/v1/111/bills/hres1203.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'S000480', u'bill_id': u'hres1203-111'}",House,111,2010-03-21,"Providing for consideration of the Senate Amendments to H.R. 3590 , Patient Protection and Affordable Care Act, and providing for the consideration of the bill H.R. 4872, Reconciliation Act of ...",D000168,No,On Agreeing to the Resolution,Passed,163,2,18:29:00,"{u'not_voting': 0, u'yes': 224, u'present': 0, u'no': 206}",https://api.propublica.org/congress/v1/111/house/sessions/2/votes/163.json,hres1203,S000480,https://api.propublica.org/congress/v1/111/bills/hres1203.json
{},"{u'title': u'Providing for consideration of the Senate amendments to the bill (H.R. 3590) to amend the Internal Revenue Code of 1986 to modify the first-time homebuyers credit in the case of members of the Armed Forces and certain other Federal employees, and for other purposes, and providing for consideration of the bill (H.R. 4872) to provide for reconciliation pursuant to section 202 of the concurrent resolution on the budget for fiscal year 2010.', u'number': u'H RES 1203', u'bill_uri': u'https://api.propublica.org/congress/v1/111/bills/hres1203.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'S000480', u'bill_id': u'hres1203-111'}",House,111,2010-03-21,"Providing for consideration of the Senate Amendments to H.R. 3590 , Patient Protection and Affordable Care Act, and providing for the consideration of the bill H.R. 4872, Reconciliation Act of ...",D000168,No,On Ordering the Previous Question,Passed,162,2,18:13:00,"{u'not_voting': 0, u'yes': 228, u'present': 0, u'no': 202}",https://api.propublica.org/congress/v1/111/house/sessions/2/votes/162.json,hres1203,S000480,https://api.propublica.org/congress/v1/111/bills/hres1203.json
