amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'Providing for the concurrence by the House in the Senate amendments to H.R. 3304, with an amendment.', u'number': u'H RES 441', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hres441.json', u'latest_action': u'On motion to suspend the rules and agree to the resolution Agreed to by the Yeas and Nays: (2/3 required): 350 - 69 (Roll no. 641). (text: CR H7717-7894)', u'sponsor_id': u'M000508', u'bill_id': u'hres441-113'}",House,113,2013-12-12,"Providing for concurrence by the House in the Senate amendments to H.R. 3304, with an amendment",W000207,No,On Motion to Suspend the Rules and Agree,Passed,641,1,18:36:00,"{u'not_voting': 13, u'yes': 350, u'present': 0, u'no': 69}",https://api.propublica.org/congress/v1/113/house/sessions/1/votes/641.json,hres441,M000508,https://api.propublica.org/congress/v1/113/bills/hres441.json
{},"{u'title': u'Making continuing appropriations for fiscal year 2014, and for other purposes.', u'number': u'H J RES 59', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hjres59.json', u'latest_action': u'Became Public Law No: 113-67.', u'sponsor_id': u'R000395', u'bill_id': u'hjres59-113'}",House,113,2013-12-12,"Making continuing appropriations for fiscal year 2014, and for other purposes",W000207,No,On Motion to Recede and Concur in the Senate Amendment with Amendment,Passed,640,1,18:25:00,"{u'not_voting': 7, u'yes': 332, u'present': 0, u'no': 94}",https://api.propublica.org/congress/v1/113/house/sessions/1/votes/640.json,hjres59,R000395,https://api.propublica.org/congress/v1/113/bills/hjres59.json
{},"{u'api_uri': None, u'title': None, u'number': u'JOURNAL', u'bill_id': u'journal-113', u'latest_action': None}",House,113,2013-12-12,,W000207,Yes,On Approving the Journal,Passed,639,1,14:50:00,"{u'not_voting': 33, u'yes': 250, u'present': 2, u'no': 147}",https://api.propublica.org/congress/v1/113/house/sessions/1/votes/639.json,journal,NA,NA
{},"{u'title': u'Providing for consideration of the Senate amendment to the joint resolution (H.J. Res. 59) making continuing appropriations for fiscal year 2014, and for other purposes; providing for consideration of motions to suspend the rules; providing for proceedings during the period from December 14, 2013, through January 6, 2014; and for other purposes.', u'number': u'H RES 438', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hres438.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'W000810', u'bill_id': u'hres438-113'}",House,113,2013-12-12,"Providing for consideration of the Senate amendment to H.J.Res. 59, making continuing appropriations for fiscal year 2014, and for other purposes; providing for consideration of motions to suspend the rules; ...",W000207,No,On Agreeing to the Resolution,Passed,638,1,14:42:00,"{u'not_voting': 11, u'yes': 226, u'present': 0, u'no': 195}",https://api.propublica.org/congress/v1/113/house/sessions/1/votes/638.json,hres438,W000810,https://api.propublica.org/congress/v1/113/bills/hres438.json
{},"{u'title': u'Providing for consideration of the Senate amendment to the joint resolution (H.J. Res. 59) making continuing appropriations for fiscal year 2014, and for other purposes; providing for consideration of motions to suspend the rules; providing for proceedings during the period from December 14, 2013, through January 6, 2014; and for other purposes.', u'number': u'H RES 438', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hres438.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'W000810', u'bill_id': u'hres438-113'}",House,113,2013-12-12,"Providing for consideration of the Senate amendment to H.J.Res. 59, making continuing appropriations for fiscal year 2014, and for other purposes; providing for consideration of motions to suspend the rules; ...",W000207,No,On Ordering the Previous Question,Passed,637,1,14:24:00,"{u'not_voting': 9, u'yes': 227, u'present': 0, u'no': 195}",https://api.propublica.org/congress/v1/113/house/sessions/1/votes/637.json,hres438,W000810,https://api.propublica.org/congress/v1/113/bills/hres438.json
{},"{u'title': u'To amend the requirements relating to assessment of Israel&#39;s qualitative military edge over military threats, and for other purposes.', u'number': u'H R 1992', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hr1992.json', u'latest_action': u'Received in the Senate and Read twice and referred to the Committee on Foreign Relations.', u'sponsor_id': u'C001093', u'bill_id': u'hr1992-113'}",House,113,2013-12-11,To amend the requirements relating to assessment of Israel,W000207,Not Voting,"On Motion to Suspend the Rules and Pass, as Amended",Passed,636,1,16:28:00,"{u'not_voting': 32, u'yes': 399, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/113/house/sessions/1/votes/636.json,hr1992,C001093,https://api.propublica.org/congress/v1/113/bills/hr1992.json
{},"{u'title': u'To ensure compliance with the 1980 Hague Convention on the Civil Aspects of International Child Abduction by countries with which the United States enjoys reciprocal obligations, to establish procedures for the prompt return of children abducted to other countries, and for other purposes.', u'number': u'H R 3212', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hr3212.json', u'latest_action': u'Became Public Law No: 113-150.', u'sponsor_id': u'S000522', u'bill_id': u'hr3212-113'}",House,113,2013-12-11,"To ensure compliance with the 1980 Hague Convention on the Civil Aspects of International Child Abduction by countries with which the United States enjoys reciprocal obligations, to establish procedures for ...",W000207,Not Voting,"On Motion to Suspend the Rules and Pass, as Amended",Passed,635,1,16:22:00,"{u'not_voting': 33, u'yes': 398, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/113/house/sessions/1/votes/635.json,hr3212,S000522,https://api.propublica.org/congress/v1/113/bills/hr3212.json
{},"{u'title': u'A bill to authorize the Secretary of Veterans Affairs and the Secretary of the Army to reconsider decisions to inter or honor the memory of a person in a national cemetery, and for other purposes.', u'number': u'S 1471', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/s1471.json', u'latest_action': u'Became Public Law No: 113-65.', u'sponsor_id': u'C000542', u'bill_id': u's1471-113'}",House,113,2013-12-11,"To authorize the Secretary of Veterans Affairs and the Secretary of the Army to reconsider decisions to inter or honor the memory of a person in a national cemetery, and ...",W000207,Not Voting,On Motion to Suspend the Rules and Pass,Passed,634,1,16:15:00,"{u'not_voting': 32, u'yes': 398, u'present': 0, u'no': 1}",https://api.propublica.org/congress/v1/113/house/sessions/1/votes/634.json,s1471,C000542,https://api.propublica.org/congress/v1/113/bills/s1471.json
{},"{u'title': u'To clarify certain provisions of the Native American Veterans&#39; Memorial Establishment Act of 1994.', u'number': u'H R 2319', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hr2319.json', u'latest_action': u'Became Public Law No: 113-70.', u'sponsor_id': u'M001190', u'bill_id': u'hr2319-113'}",House,113,2013-12-11,To clarify certain provisions of the Native American Veterans,W000207,Not Voting,"On Motion to Suspend the Rules and Pass, as Amended",Passed,633,1,16:08:00,"{u'not_voting': 33, u'yes': 398, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/113/house/sessions/1/votes/633.json,hr2319,M001190,https://api.propublica.org/congress/v1/113/bills/hr2319.json
{},"{u'title': u'To eliminate taxpayer financing of presidential campaigns and party conventions and reprogram savings to provide for a 10-year pediatric research initiative through the Common Fund administered by the National Institutes of Health, and for other purposes.', u'number': u'H R 2019', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hr2019.json', u'latest_action': u'Became Public Law No: 113-94.', u'sponsor_id': u'H001045', u'bill_id': u'hr2019-113'}",House,113,2013-12-11,Gabriella Miller Kids First Research Act,W000207,Not Voting,"On Motion to Suspend the Rules and Pass, as Amended",Passed,632,1,16:00:00,"{u'not_voting': 33, u'yes': 295, u'present': 0, u'no': 103}",https://api.propublica.org/congress/v1/113/house/sessions/1/votes/632.json,hr2019,H001045,https://api.propublica.org/congress/v1/113/bills/hr2019.json
{},"{u'title': u'To amend title 38, United States Code, to extend the authorization of appropriations for the Secretary of Veterans Affairs to pay a monthly assistance allowance to disabled veterans training or competing for the Paralympic Team and the authorization of appropriations for the Secretary of Veterans Affairs to provide assistance to United States Paralympics, Inc.', u'number': u'H R 1402', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hr1402.json', u'latest_action': u'Became Public Law No: 113-59.', u'sponsor_id': u'C001077', u'bill_id': u'hr1402-113'}",House,113,2013-12-10,VA Expiring Authorities Extension Act of 2013,W000207,Not Voting,"On Motion to Suspend the Rules and Pass, as Amended",Passed,631,1,16:33:00,"{u'not_voting': 78, u'yes': 353, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/113/house/sessions/1/votes/631.json,hr1402,C001077,https://api.propublica.org/congress/v1/113/bills/hr1402.json
{},"{u'title': u'To authorize Department of Veterans Affairs major medical facility leases, and for other purposes.', u'number': u'H R 3521', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hr3521.json', u'latest_action': u'Read twice and referred to the Committee on Veterans&#39; Affairs.', u'sponsor_id': u'M001144', u'bill_id': u'hr3521-113'}",House,113,2013-12-10,Department of Veterans Affairs Major Medical Facility Lease Authorization Act of 2013,W000207,Not Voting,"On Motion to Suspend the Rules and Pass, as Amended",Passed,630,1,16:26:00,"{u'not_voting': 84, u'yes': 346, u'present': 0, u'no': 1}",https://api.propublica.org/congress/v1/113/house/sessions/1/votes/630.json,hr3521,M001144,https://api.propublica.org/congress/v1/113/bills/hr3521.json
{},"{u'title': u'To amend title 35, United States Code, and the Leahy-Smith America Invents Act to make improvements and technical corrections, and for other purposes.', u'number': u'H R 3309', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hr3309.json', u'latest_action': u'Received in the Senate and Read twice and referred to the Committee on the Judiciary.', u'sponsor_id': u'G000289', u'bill_id': u'hr3309-113'}",House,113,2013-12-05,The Innovation Act,W000207,No,On Passage,Passed,629,1,13:12:00,"{u'not_voting': 15, u'yes': 325, u'present': 0, u'no': 91}",https://api.propublica.org/congress/v1/113/house/sessions/1/votes/629.json,hr3309,G000289,https://api.propublica.org/congress/v1/113/bills/hr3309.json
