amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'To amend the National Trails System Act to designate the New England National Scenic Trail, and for other purposes.', u'number': u'H R 1528', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr1528.json', u'latest_action': u'Placed on Senate Legislative Calendar under General Orders. Calendar No. 814.', u'sponsor_id': u'O000085', u'bill_id': u'hr1528-110'}",House,110,2008-01-29,New England National Scenic Trail Designation Act,B000072,Not Voting,On Passage,Passed,28,2,18:37:00,"{u'not_voting': 47, u'yes': 261, u'present': 0, u'no': 122}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/28.json,hr1528,O000085,https://api.propublica.org/congress/v1/110/bills/hr1528.json
{},"{u'title': u'To amend the National Trails System Act to designate the New England National Scenic Trail, and for other purposes.', u'number': u'H R 1528', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr1528.json', u'latest_action': u'Placed on Senate Legislative Calendar under General Orders. Calendar No. 814.', u'sponsor_id': u'O000085', u'bill_id': u'hr1528-110'}",House,110,2008-01-29,New England National Scenic Trail Designation Act,B000072,Not Voting,On Motion to Recommit with Instructions,Failed,27,2,18:29:00,"{u'not_voting': 42, u'yes': 183, u'present': 0, u'no': 205}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/27.json,hr1528,O000085,https://api.propublica.org/congress/v1/110/bills/hr1528.json
{},"{u'title': u'Commending the Louisiana State University Tigers football team for winning the 2007 Bowl Championship Series national championship game.', u'number': u'H RES 933', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hres933.json', u'latest_action': u'Passed/agreed to in House. Status: On motion to suspend the rules and agree to the resolution, as amended Agreed to by the Yeas and Nays: (2/3 required): 409 - 1, 4 Present (Roll no. 26).', u'sponsor_id': u'B000072', u'bill_id': u'hres933-110'}",House,110,2008-01-29,Commending the Louisiana State University Tigers football team for winning the 2007 Bowl Championship Series national championship game.,B000072,Yes,"On Motion to Suspend the Rules and Agree, as Amended",Passed,26,2,15:20:00,"{u'not_voting': 16, u'yes': 409, u'present': 4, u'no': 1}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/26.json,hres933,B000072,https://api.propublica.org/congress/v1/110/bills/hres933.json
{},"{u'title': u'To provide economic stimulus through recovery rebates to individuals, incentives for business investment, and an increase in conforming and FHA loan limits.', u'number': u'H R 5140', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr5140.json', u'latest_action': u'Became Public Law No: 110-185', u'sponsor_id': u'P000197', u'bill_id': u'hr5140-110'}",House,110,2008-01-29,Recovery Rebates and Economic Stimulus for the American People Act of 2008,B000072,Not Voting,On Motion to Suspend the Rules and Pass,Passed,25,2,15:11:00,"{u'not_voting': 10, u'yes': 385, u'present': 1, u'no': 35}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/25.json,hr5140,P000197,https://api.propublica.org/congress/v1/110/bills/hr5140.json
{},"{u'title': u'To designate the Port Angeles Federal Building in Port Angeles, Washington, as the &quot;Richard B. Anderson Federal Building&quot;.', u'number': u'H R 4140', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr4140.json', u'latest_action': u'Became Public Law No: 110-266', u'sponsor_id': u'D000327', u'bill_id': u'hr4140-110'}",House,110,2008-01-28,"To designate the Port Angeles Federal Building in Port Angeles, Washington, as the",B000072,Not Voting,On Motion to Suspend the Rules and Pass,Passed,24,2,17:37:00,"{u'not_voting': 42, u'yes': 388, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/24.json,hr4140,D000327,https://api.propublica.org/congress/v1/110/bills/hr4140.json
{},"{u'title': u'A bill to designate the facility of the United States Postal Service located at 427 North Street in Taft, California, as the &quot;Larry S. Pierce Post Office&quot;.', u'number': u'S 2110', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/s2110.json', u'latest_action': u'Became Public Law No: 110-184', u'sponsor_id': u'F000062', u'bill_id': u's2110-110'}",House,110,2008-01-28,"To designate the facility of the United States Postal Service located at 427 North Street in Taft, California, as the",B000072,Not Voting,On Motion to Suspend the Rules and Pass,Passed,23,2,17:28:00,"{u'not_voting': 42, u'yes': 388, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/23.json,s2110,F000062,https://api.propublica.org/congress/v1/110/bills/s2110.json
{},"{u'title': u'To amend title XXI of the Social Security Act to extend and improve the Children&#39;s Health Insurance Program, and for other purposes.', u'number': u'H R 3963', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr3963.json', u'latest_action': u'Failed of passage in House over veto. Status: On passage, the objections of the President to the contrary notwithstanding Failed by the Yeas and Nays: (2/3 required): 260 - 152 (Roll no. 22).', u'sponsor_id': u'D000355', u'bill_id': u'hr3963-110'}",House,110,2008-01-23,Children,B000072,Not Voting,"Passage, Objections of the President Not Withstanding",Failed,22,2,12:52:00,"{u'not_voting': 19, u'yes': 260, u'present': 0, u'no': 152}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/22.json,hr3963,D000355,https://api.propublica.org/congress/v1/110/bills/hr3963.json
{},"{u'title': u'To amend title XXI of the Social Security Act to extend and improve the Children&#39;s Health Insurance Program, and for other purposes.', u'number': u'H R 3963', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr3963.json', u'latest_action': u'Failed of passage in House over veto. Status: On passage, the objections of the President to the contrary notwithstanding Failed by the Yeas and Nays: (2/3 required): 260 - 152 (Roll no. 22).', u'sponsor_id': u'D000355', u'bill_id': u'hr3963-110'}",House,110,2008-01-23,Children,B000072,Not Voting,On Ordering the Previous Question,Passed,21,2,12:35:00,"{u'not_voting': 18, u'yes': 217, u'present': 0, u'no': 195}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/21.json,hr3963,D000355,https://api.propublica.org/congress/v1/110/bills/hr3963.json
{},"{u'title': u'Honoring the brave men and women of the United States Coast Guard whose tireless work, dedication, and commitment to protecting the United States have led to the Coast Guard seizing over 350,000 pounds of cocaine at sea during 2007, far surpassing all of our previous records.', u'number': u'H RES 866', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hres866.json', u'latest_action': u'Passed/agreed to in House. Status: On motion to suspend the rules and agree to the resolution Agreed to by the Yeas and Nays: (2/3 required): 391 - 0 (Roll no. 20).', u'sponsor_id': u'C000556', u'bill_id': u'hres866-110'}",House,110,2008-01-22,"Honoring the brave men and women of the United States Coast Guard whose tireless work, dedication, and commitment to protecting the United States have led to the Coast Guard seizing ...",B000072,Not Voting,On Motion to Suspend the Rules and Agree,Passed,20,2,19:06:00,"{u'not_voting': 39, u'yes': 391, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/20.json,hres866,C000556,https://api.propublica.org/congress/v1/110/bills/hres866.json
{},"{u'title': u'To designate the facility of the United States Postal Service located at 725 Roanoke Avenue in Roanoke Rapids, North Carolina, as the &quot;Judge Richard B. Allsbrook Post Office&quot;.', u'number': u'H R 4211', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr4211.json', u'latest_action': u'Became Public Law No: 110-219', u'sponsor_id': u'B001251', u'bill_id': u'hr4211-110'}",House,110,2008-01-22,Judge Richard B. Allsbrook Post Office,B000072,Not Voting,On Motion to Suspend the Rules and Pass,Passed,19,2,18:54:00,"{u'not_voting': 39, u'yes': 391, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/19.json,hr4211,B001251,https://api.propublica.org/congress/v1/110/bills/hr4211.json
