amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'A bill to designate the Federal building and United States courthouse located at 1300 Victoria Street in Laredo, Texas, as the &quot;George P. Kazen Federal Building and United States Courthouse&quot;.', u'number': u'S 612', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/s612.json', u'latest_action': u'Became Public Law No: 114-322.', u'sponsor_id': u'C001056', u'bill_id': u's612-114'}",House,114,2016-12-08,"To designate the Federal building and United States courthouse located at 1300 Victoria Street in Laredo, Texas, as the “George P. Kazen Federal Building and United States Courthouse”",P000373,Yes,On Passage,Passed,622,2,14:19:00,"{u'not_voting': 12, u'yes': 360, u'present': 0, u'no': 61}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/622.json,s612,C001056,https://api.propublica.org/congress/v1/114/bills/s612.json
{},"{u'title': u'A bill to designate the Federal building and United States courthouse located at 1300 Victoria Street in Laredo, Texas, as the &quot;George P. Kazen Federal Building and United States Courthouse&quot;.', u'number': u'S 612', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/s612.json', u'latest_action': u'Became Public Law No: 114-322.', u'sponsor_id': u'C001056', u'bill_id': u's612-114'}",House,114,2016-12-08,"To designate the Federal building and United States courthouse located at 1300 Victoria Street in Laredo, Texas, as the “George P. Kazen Federal Building and United States Courthouse”",P000373,No,On Motion to Recommit with Instructions,Failed,621,2,14:10:00,"{u'not_voting': 13, u'yes': 184, u'present': 0, u'no': 236}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/621.json,s612,C001056,https://api.propublica.org/congress/v1/114/bills/s612.json
{},"{u'title': u'Making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2016, and for other purposes.', u'number': u'H R 2028', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr2028.json', u'latest_action': u'Became Public Law No: 114-254.', u'sponsor_id': u'S001148', u'bill_id': u'hr2028-114'}",House,114,2016-12-08,"Further Continuing and Security Assistance Appropriations Act, 2017",P000373,Yes,On Concurring in the Senate Amendment with an Amendment,Passed,620,2,14:03:00,"{u'not_voting': 11, u'yes': 326, u'present': 0, u'no': 96}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/620.json,hr2028,S001148,https://api.propublica.org/congress/v1/114/bills/hr2028.json
{},"{u'title': u'To amend the Violent Crime Control and Law Enforcement Act of 1994, to reauthorize the Missing Alzheimer&#39;s Disease Patient Alert Program, and to promote initiatives that will reduce the risk of injury and death relating to the wandering characteristics of some children with autism.', u'number': u'H R 4919', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr4919.json', u'latest_action': u'Received in the Senate.', u'sponsor_id': u'S000522', u'bill_id': u'hr4919-114'}",House,114,2016-12-08,"To amend the Violent Crime Control and Law Enforcement Act of 1994, to reauthorize the Missing Alzheimer’s Disease and Patient Alert Program, and to promote initiatives that will reduce the ...",P000373,Yes,"On Motion to Suspend the Rules and Pass, as Amended",Passed,619,2,10:50:00,"{u'not_voting': 21, u'yes': 346, u'present': 0, u'no': 66}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/619.json,hr4919,S000522,https://api.propublica.org/congress/v1/114/bills/hr4919.json
{},"{u'api_uri': None, u'title': None, u'number': u'H.RES.949', u'bill_id': u'hres949-114', u'latest_action': None}",House,114,2016-12-08,"Providing for consideration of the Senate amendment to the bill (H.R. 2028) making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2016, ...",P000373,Yes,On Agreeing to the Resolution,Passed,618,2,10:42:00,"{u'not_voting': 18, u'yes': 235, u'present': 0, u'no': 180}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/618.json,hres949,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'H.RES.949', u'bill_id': u'hres949-114', u'latest_action': None}",House,114,2016-12-08,"Providing for consideration of the Senate amendment to the bill (H.R. 2028) making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2016, ...",P000373,Yes,On Ordering the Previous Question,Passed,617,2,10:31:00,"{u'not_voting': 18, u'yes': 234, u'present': 0, u'no': 181}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/617.json,hres949,NA,NA
{},"{u'title': u'To provide adequate protections for whistleblowers at the Federal Bureau of Investigation.', u'number': u'H R 5790', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr5790.json', u'latest_action': u'Became Public Law No: 114-302.', u'sponsor_id': u'C001076', u'bill_id': u'hr5790-114'}",House,114,2016-12-07,Federal Bureau of Investigation Whistleblower Protection Enhancement Act,P000373,Yes,"On Motion to Suspend the Rules and Pass, as Amended",Passed,616,2,17:26:00,"{u'not_voting': 29, u'yes': 404, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/616.json,hr5790,C001076,https://api.propublica.org/congress/v1/114/bills/hr5790.json
{},"{u'title': u'A bill to authorize the National Urban Search and Rescue Response System.', u'number': u'S 2971', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/s2971.json', u'latest_action': u'Became Public Law No: 114-326.', u'sponsor_id': u'P000449', u'bill_id': u's2971-114'}",House,114,2016-12-07,A bill to authorize the National Urban Search and Rescue Response System.,P000373,Yes,"On Motion to Suspend the Rules and Pass, as Amended",Passed,615,2,17:19:00,"{u'not_voting': 21, u'yes': 405, u'present': 0, u'no': 7}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/615.json,s2971,P000449,https://api.propublica.org/congress/v1/114/bills/s2971.json
{},"{u'title': u'To require the Administrator of the National Aeronautics and Space Administration to establish a program for the medical monitoring, diagnosis, and treatment of astronauts, and for other purposes.', u'number': u'H R 6076', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr6076.json', u'latest_action': u'Received in the Senate.', u'sponsor_id': u'B001291', u'bill_id': u'hr6076-114'}",House,114,2016-12-07,"To require the Administrator of the National Aeronautics and Space Administration to establish a program for the medical monitoring, diagnosis, and treatment of astronauts, and for other purposes",P000373,Yes,"On Motion to Suspend the Rules and Pass, as Amended",Passed,614,2,17:13:00,"{u'not_voting': 20, u'yes': 413, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/614.json,hr6076,B001291,https://api.propublica.org/congress/v1/114/bills/hr6076.json
{},"{u'title': u'To provide greater transparency and congressional oversight of international insurance standards setting processes, and for other purposes.', u'number': u'H R 5143', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr5143.json', u'latest_action': u'Received in the Senate.', u'sponsor_id': u'L000569', u'bill_id': u'hr5143-114'}",House,114,2016-12-07,"To provide greater transparency and congressional oversight of international insurance standards setting processes, and for other purposes",P000373,Yes,On Passage,Passed,613,2,17:05:00,"{u'not_voting': 24, u'yes': 239, u'present': 0, u'no': 170}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/613.json,hr5143,L000569,https://api.propublica.org/congress/v1/114/bills/hr5143.json
{},"{u'title': u'A bill to redesignate the Olympic Wilderness as the Daniel J. Evans Wilderness.', u'number': u'S 3028', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/s3028.json', u'latest_action': u'Became Public Law No: 114-272.', u'sponsor_id': u'C000127', u'bill_id': u's3028-114'}",House,114,2016-12-07,Daniel J. Evans Olympic National Park Wilderness Act,P000373,Yes,On Motion to Suspend the Rules and Pass,Passed,612,2,14:13:00,"{u'not_voting': 22, u'yes': 401, u'present': 2, u'no': 8}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/612.json,s3028,C000127,https://api.propublica.org/congress/v1/114/bills/s3028.json
{},"{u'title': u'To authorize the Secretary of the Interior to convey certain land and appurtenances of the Arbuckle Project, Oklahoma, to the Arbuckle Master Conservancy District, and for other purposes.', u'number': u'H R 1219', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr1219.json', u'latest_action': u'Received in the Senate.', u'sponsor_id': u'C001053', u'bill_id': u'hr1219-114'}",House,114,2016-12-07,Arbuckle Project Maintenance Complex and District Office Conveyance Act of 2016,P000373,Yes,"On Motion to Suspend the Rules and Pass, as Amended",Passed,611,2,14:05:00,"{u'not_voting': 20, u'yes': 412, u'present': 0, u'no': 1}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/611.json,hr1219,C001053,https://api.propublica.org/congress/v1/114/bills/hr1219.json
