amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'api_uri': None, u'title': None, u'number': u'S.455', u'bill_id': u's455-103', u'latest_action': None}",House,103,1994-10-07,VENTO,D000209,Yes,On Agreeing to the Amendment,Failed,503,2,16:20:00,"{u'not_voting': 22, u'yes': 195, u'present': 0, u'no': 223}",https://api.propublica.org/congress/v1/103/house/sessions/2/votes/503.json,s455,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'S.455', u'bill_id': u's455-103', u'latest_action': None}",House,103,1994-10-07,MILLER (CA) SUBSTITU,D000209,Yes,On Agreeing to the Amendment,Failed,502,2,15:29:00,"{u'not_voting': 18, u'yes': 160, u'present': 0, u'no': 262}",https://api.propublica.org/congress/v1/103/house/sessions/2/votes/502.json,s455,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'H.J.RES.416', u'bill_id': u'hjres416-103', u'latest_action': None}",House,103,1994-10-06,TORRICELLI SUBSTITUT,D000209,No,On Agreeing to the Amendment,Failed,499,2,23:59:00,"{u'not_voting': 14, u'yes': 27, u'present': 0, u'no': 398}",https://api.propublica.org/congress/v1/103/house/sessions/2/votes/499.json,hjres416,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'H.J.RES.416', u'bill_id': u'hjres416-103', u'latest_action': None}",House,103,1994-10-06,DELLUMS SUBSTITUTE,D000209,Yes,On Agreeing to the Amendment,Agreed to,498,2,23:18:00,"{u'not_voting': 13, u'yes': 258, u'present': 1, u'no': 167}",https://api.propublica.org/congress/v1/103/house/sessions/2/votes/498.json,hjres416,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'H.J.RES.416', u'bill_id': u'hjres416-103', u'latest_action': None}",House,103,1994-10-06,GILMAN SUBSTITUTE,D000209,No,On Agreeing to the Amendment,Failed,497,2,21:43:00,"{u'not_voting': 9, u'yes': 205, u'present': 1, u'no': 225}",https://api.propublica.org/congress/v1/103/house/sessions/2/votes/497.json,hjres416,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'QUORUM.496', u'bill_id': u'quorum496-103', u'latest_action': None}",House,103,1994-10-06,,D000209,Present,Call in Committee,Passed,496,2,20:54:00,"{u'not_voting': 61, u'yes': 0, u'present': 378, u'no': 0}",https://api.propublica.org/congress/v1/103/house/sessions/2/votes/496.json,quorum496,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'H.R.5044', u'bill_id': u'hr5044-103', u'latest_action': None}",House,103,1994-10-05,RAHALL TO TAUZIN,D000209,Yes,On Agreeing to the Amendment,Agreed to,485,2,16:55:00,"{u'not_voting': 18, u'yes': 234, u'present': 0, u'no': 187}",https://api.propublica.org/congress/v1/103/house/sessions/2/votes/485.json,hr5044,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'H.R.5044', u'bill_id': u'hr5044-103', u'latest_action': None}",House,103,1994-10-05,REGULA TO TAUZIN (EN,D000209,Yes,On Agreeing to the Amendment,Agreed to,484,2,15:07:00,"{u'not_voting': 15, u'yes': 222, u'present': 0, u'no': 202}",https://api.propublica.org/congress/v1/103/house/sessions/2/votes/484.json,hr5044,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'H.R.4683', u'bill_id': u'hr4683-103', u'latest_action': None}",House,103,1994-09-29,RICHARDSON (SUBSTITU,D000209,Yes,On Agreeing to the Amendment,Failed,452,2,19:03:00,"{u'not_voting': 34, u'yes': 161, u'present': 0, u'no': 244}",https://api.propublica.org/congress/v1/103/house/sessions/2/votes/452.json,hr4683,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'H.R.3171', u'bill_id': u'hr3171-103', u'latest_action': None}",House,103,1994-09-28,ALLARD,D000209,No,On Agreeing to the Amendment,Failed,445,2,15:43:00,"{u'not_voting': 15, u'yes': 177, u'present': 0, u'no': 247}",https://api.propublica.org/congress/v1/103/house/sessions/2/votes/445.json,hr3171,NA,NA
