amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'Ultralight Aircraft Smuggling Prevention Act of 2012', u'number': u'H R 3801', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr3801.json', u'latest_action': u'Became Public Law No: 112-93', u'sponsor_id': u'G000554', u'bill_id': u'hr3801-112'}",House,112,2012-01-25,Ultralight Aircraft Smuggling Prevention Act of 2012,G000554,Yes,On Motion to Suspend the Rules and Pass,Passed,11,2,10:55:00,"{u'not_voting': 25, u'yes': 408, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/11.json,hr3801,G000554,https://api.propublica.org/congress/v1/112/bills/hr3801.json
{},"{u'title': u'Buffalo Soldiers in the National Parks Study Act', u'number': u'H R 1022', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr1022.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Energy and Natural Resources.', u'sponsor_id': u'S001175', u'bill_id': u'hr1022-112'}",House,112,2012-01-25,H.R.1022 -- Buffalo Soldiers in the National Parks Study Act,G000554,Not Voting,On Motion to Suspend the Rules and Pass,Passed,10,2,10:18:00,"{u'not_voting': 25, u'yes': 338, u'present': 0, u'no': 70}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/10.json,hr1022,S001175,https://api.propublica.org/congress/v1/112/bills/hr1022.json
{},"{u'title': u'Middle Class Tax Relief and Job Creation Act of 2012', u'number': u'H R 3630', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr3630.json', u'latest_action': u'Became Public Law No: 112-96', u'sponsor_id': u'C000071', u'bill_id': u'hr3630-112'}",House,112,2012-01-24,Middle Class Tax Relief and Job Creation Act of 2012,G000554,Not Voting,On Motion to Instruct Conferees,Passed,9,2,16:56:00,"{u'not_voting': 20, u'yes': 397, u'present': 0, u'no': 16}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/9.json,hr3630,C000071,https://api.propublica.org/congress/v1/112/bills/hr3630.json
{},"{u'title': u'World War II Memorial Prayer Act of 2012', u'number': u'H R 2070', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr2070.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Energy and Natural Resources.', u'sponsor_id': u'J000292', u'bill_id': u'hr2070-112'}",House,112,2012-01-24,H.R.2070 -- World War II Memorial Prayer Act of 2011,G000554,Not Voting,"On Motion to Suspend the Rules and Pass, as Amended",Passed,8,2,16:49:00,"{u'not_voting': 21, u'yes': 386, u'present': 0, u'no': 26}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/8.json,hr2070,J000292,https://api.propublica.org/congress/v1/112/bills/hr2070.json
{},"{u'title': u'Expressing the sense of the House of Representatives that the passage of a fiscal year 2013 Federal budget is of national importance.', u'number': u'H RES 516', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hres516.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'N000185', u'bill_id': u'hres516-112'}",House,112,2012-01-24,Expressing the sense of the House of Representatives that the passage of a fiscal year 2013 Federal budget is of national importance,G000554,Not Voting,On Motion to Suspend the Rules and Agree,Passed,7,2,16:41:00,"{u'not_voting': 21, u'yes': 410, u'present': 1, u'no': 1}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/7.json,hres516,N000185,https://api.propublica.org/congress/v1/112/bills/hres516.json
{},"{u'title': u'Rota Cultural and Natural Resources Study Act', u'number': u'H R 1141', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr1141.json', u'latest_action': u'Senate committee/subcommittee actions. Status: Committee on Energy and Natural Resources Subcommittee on National Parks. Hearings held.', u'sponsor_id': u'S001177', u'bill_id': u'hr1141-112'}",House,112,2012-01-23,H.R.1141 -- Rota Cultural and Natural Resources Study Act,G000554,Not Voting,On Motion to Suspend the Rules and Pass,Passed,6,2,19:08:00,"{u'not_voting': 55, u'yes': 278, u'present': 0, u'no': 100}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/6.json,hr1141,S001177,https://api.propublica.org/congress/v1/112/bills/hr1141.json
{},"{u'title': u'Permanent Electronic Duck Stamp Act of 2012', u'number': u'H R 3117', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr3117.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Environment and Public Works.', u'sponsor_id': u'W000804', u'bill_id': u'hr3117-112'}",House,112,2012-01-23,Permanent Electronic Duck Stamp Act of 2012,G000554,Not Voting,"On Motion to Suspend the Rules and Pass, as Amended",Passed,5,2,18:55:00,"{u'not_voting': 59, u'yes': 373, u'present': 0, u'no': 1}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/5.json,hr3117,W000804,https://api.propublica.org/congress/v1/112/bills/hr3117.json
{},"{u'title': u'Relating to the disapproval of the President&#39;s exercise of authority to increase the debt limit, as submitted under section 3101A of title 31, United States Code, on January 12, 2012.', u'number': u'H J RES 98', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hjres98.json', u'latest_action': u'Senate floor actions. Status: Motion to proceed to consideration of measure rejected in Senate by Yea-Nay Vote. 44 - 52. Record Vote Number: 2.', u'sponsor_id': u'R000585', u'bill_id': u'hjres98-112'}",House,112,2012-01-18,Relating to the disapproval of the President,G000554,Not Voting,On Passage,Passed,4,2,16:26:00,"{u'not_voting': 16, u'yes': 239, u'present': 2, u'no': 176}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/4.json,hjres98,R000585,https://api.propublica.org/congress/v1/112/bills/hjres98.json
{},"{u'api_uri': None, u'title': None, u'number': u'JOURNAL', u'bill_id': u'journal-112', u'latest_action': None}",House,112,2012-01-18,,G000554,Not Voting,On Approving the Journal,Passed,3,2,14:07:00,"{u'not_voting': 20, u'yes': 292, u'present': 1, u'no': 120}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/3.json,journal,NA,NA
{},"{u'title': u'Addressing a motion to proceed under section 3101A of title 31, United States Code.', u'number': u'H RES 515', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hres515.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'S001184', u'bill_id': u'hres515-112'}",House,112,2012-01-18,"Addressing a motion to proceed under section 3101A of title 31, United States Code",G000554,Not Voting,On Ordering the Previous Question,Passed,2,2,13:59:00,"{u'not_voting': 18, u'yes': 238, u'present': 1, u'no': 176}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/2.json,hres515,S001184,https://api.propublica.org/congress/v1/112/bills/hres515.json
