api_uri,contact_form,crp_id,cspan_id,date_of_birth,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,leadership_role,lis_id,middle_name,missed_votes,missed_votes_pct,next_election,ocd_id,office,party,phone,rss_url,senate_class,seniority,short_title,state,state_rank,title,total_present,total_votes,twitter_account,url,votes_with_party_pct,votesmart_id,youtube_account,session
https://api.propublica.org/congress/v1/members/A000355.json,,,,1952-06-12,,,,,Spencer,,400555,49500,A000355,,False,Abraham,,S238,,0,0.0,2000,ocd-division/country:us/state:mi,,R,,,1,5,Sen.,MI,,"Senator, 1st Class",0,672,,,89.88,,,106
https://api.propublica.org/congress/v1/members/A000069.json,,,8704,1924-09-11,,,,,Daniel,/m/01rbrq,300001,14400,A000069,,False,Akaka,,S213,K.,30,4.46,2000,ocd-division/country:us/state:hi,,D,,,1,9,Sen.,HI,,"Senator, 1st Class",0,672,SenatorAkaka,,96.11,,senatorakaka,106
https://api.propublica.org/congress/v1/members/A000109.json,,,,1943-12-02,,,,,Wayne,,300003,15801,A000109,,False,Allard,,S250,A.,4,0.6,2002,ocd-division/country:us/state:co,,R,,,2,3,Sen.,CO,,"Senator, 2nd Class",0,672,,,91.92,,,106
https://api.propublica.org/congress/v1/members/A000356.json,,,,1942-05-09,,,,,John,,400556,49501,A000356,,False,Ashcroft,,S239,,14,2.08,2000,ocd-division/country:us/state:mo,,R,,,1,3,Sen.,MO,,"Senator, 1st Class",0,672,,,92.86,,,106
https://api.propublica.org/congress/v1/members/B000243.json,,,1727,1941-12-11,,,,,Max,/m/01rcm2,300005,14203,B000243,,False,Baucus,,S127,,7,1.04,2002,ocd-division/country:us/state:mt,,D,,,2,21,Sen.,MT,,"Senator, 2nd Class",0,672,,http://www.baucus.senate.gov,91.13,,SenatorBaucus,106
https://api.propublica.org/congress/v1/members/B001233.json,,,,1955-12-26,,,,,Evan,/m/01rcnr,300006,49901,B001233,,False,Bayh,,S264,,0,0.0,2004,ocd-division/country:us/state:in,,D,,,3,1,Sen.,IN,,"Senator, 3rd Class",0,672,,,90.63,,SenEvanBayh,106
https://api.propublica.org/congress/v1/members/B000382.json,,,25708,1933-09-18,,,,,Robert,/m/01xtg9,300007,49307,B000382,,False,Bennett,,S231,F.,8,1.19,2004,ocd-division/country:us/state:ut,,R,,,3,7,Sen.,UT,,"Senator, 3rd Class",0,672,,,94.88,,SenatorBennett,106
https://api.propublica.org/congress/v1/members/B000444.json,,,34,1942-11-20,,,,,Joseph,,300008,14101,B000444,,False,Biden Jr.,,S010,R.,32,4.76,2002,ocd-division/country:us/state:de,,D,,,2,27,Sen.,DE,,"Senator, 2nd Class",0,672,,,92.19,,,106
https://api.propublica.org/congress/v1/members/B000468.json,,,590,1943-10-03,,,,,Jeff,/m/01xck2,300009,15101,B000468,,False,Bingaman,,S167,,6,0.89,2000,ocd-division/country:us/state:nm,,D,,,1,17,Sen.,NM,,"Senator, 1st Class",0,672,jeffbingaman,,91.44,,SenJeffBingaman,106
https://api.propublica.org/congress/v1/members/B000611.json,,,2360,1939-03-06,,,,,Christopher,/m/01_6h2,300010,15500,B000611,,False,Bond,,S200,S.,16,2.38,2004,ocd-division/country:us/state:mo,,R,,,3,13,Sen.,MO,,"Senator, 3rd Class",0,672,,,94.66,,CSBondMO,106
