amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'Recognizing the courage and sacrifice of those members of the United States Armed Forces who were held as prisoners of war during the Vietnam conflict and calling for a full accounting of the 1,729 members of the Armed Forces who remain unaccounted for from the Vietnam conflict.', u'number': u'H RES 986', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hres986.json', u'latest_action': u'Passed/agreed to in House. Status: On motion to suspend the rules and agree to the resolution, as amended Agreed to by the Yeas and Nays: (2/3 required): 394 - 0 (Roll no. 366).', u'sponsor_id': u'B000589', u'bill_id': u'hres986-110'}",House,110,2008-05-22,Recognizing the courage and sacrifice of those members of the United States Armed Forces who were held as prisoners of war during the Vietnam conflict and calling for a full ...,W000784,Yes,"On Motion to Suspend the Rules and Agree, as Amended",Passed,366,2,22:06:00,"{u'not_voting': 40, u'yes': 394, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/366.json,hres986,B000589,https://api.propublica.org/congress/v1/110/bills/hres986.json
{},"{u'title': u'To authorize appropriations for fiscal year 2009 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, to amend the Servicemembers Civil Relief Act to provide for the protection of child custody arrangements for parents who are members of the Armed Forces deployed in support of a contingency operation, and for other purposes.', u'number': u'H R 5658', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr5658.json', u'latest_action': u'Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 758.Note: For further action, see S.3001, which became Public Law 110-417 on 10/14/2008.', u'sponsor_id': u'S000465', u'bill_id': u'hr5658-110'}",House,110,2008-05-22,Duncan Hunter National Defense Authorization Act for Fiscal Year 2009,W000784,Yes,On Passage,Passed,365,2,21:59:00,"{u'not_voting': 27, u'yes': 384, u'present': 0, u'no': 23}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/365.json,hr5658,S000465,https://api.propublica.org/congress/v1/110/bills/hr5658.json
{},"{u'title': u'To authorize appropriations for fiscal year 2009 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, to amend the Servicemembers Civil Relief Act to provide for the protection of child custody arrangements for parents who are members of the Armed Forces deployed in support of a contingency operation, and for other purposes.', u'number': u'H R 5658', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr5658.json', u'latest_action': u'Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 758.Note: For further action, see S.3001, which became Public Law 110-417 on 10/14/2008.', u'sponsor_id': u'S000465', u'bill_id': u'hr5658-110'}",House,110,2008-05-22,Duncan Hunter National Defense Authorization Act for Fiscal Year 2009,W000784,No,On Motion to Recommit with Instructions,Failed,364,2,21:52:00,"{u'not_voting': 25, u'yes': 186, u'present': 0, u'no': 223}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/364.json,hr5658,S000465,https://api.propublica.org/congress/v1/110/bills/hr5658.json
{},"{u'title': u'To authorize appropriations for fiscal year 2009 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, to amend the Servicemembers Civil Relief Act to provide for the protection of child custody arrangements for parents who are members of the Armed Forces deployed in support of a contingency operation, and for other purposes.', u'number': u'H R 5658', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr5658.json', u'latest_action': u'Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 758.Note: For further action, see S.3001, which became Public Law 110-417 on 10/14/2008.', u'sponsor_id': u'S000465', u'bill_id': u'hr5658-110'}",House,110,2008-05-22,McGovern of Massachusetts Amendment,W000784,Yes,On Agreeing to the Amendment,Agreed to,363,2,21:20:00,"{u'not_voting': 30, u'yes': 220, u'present': 0, u'no': 189}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/363.json,hr5658,S000465,https://api.propublica.org/congress/v1/110/bills/hr5658.json
{},"{u'title': u'To authorize appropriations for fiscal year 2009 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, to amend the Servicemembers Civil Relief Act to provide for the protection of child custody arrangements for parents who are members of the Armed Forces deployed in support of a contingency operation, and for other purposes.', u'number': u'H R 5658', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr5658.json', u'latest_action': u'Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 758.Note: For further action, see S.3001, which became Public Law 110-417 on 10/14/2008.', u'sponsor_id': u'S000465', u'bill_id': u'hr5658-110'}",House,110,2008-05-22,Holt of New Jersey Amendment,W000784,Yes,On Agreeing to the Amendment,Agreed to,362,2,21:15:00,"{u'not_voting': 29, u'yes': 218, u'present': 0, u'no': 192}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/362.json,hr5658,S000465,https://api.propublica.org/congress/v1/110/bills/hr5658.json
{},"{u'title': u'To authorize appropriations for fiscal year 2009 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, to amend the Servicemembers Civil Relief Act to provide for the protection of child custody arrangements for parents who are members of the Armed Forces deployed in support of a contingency operation, and for other purposes.', u'number': u'H R 5658', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr5658.json', u'latest_action': u'Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 758.Note: For further action, see S.3001, which became Public Law 110-417 on 10/14/2008.', u'sponsor_id': u'S000465', u'bill_id': u'hr5658-110'}",House,110,2008-05-22,Price of North Carolina Amendment,W000784,Yes,On Agreeing to the Amendment,Agreed to,361,2,21:08:00,"{u'not_voting': 31, u'yes': 240, u'present': 0, u'no': 168}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/361.json,hr5658,S000465,https://api.propublica.org/congress/v1/110/bills/hr5658.json
{},"{u'title': u'To authorize appropriations for fiscal year 2009 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, to amend the Servicemembers Civil Relief Act to provide for the protection of child custody arrangements for parents who are members of the Armed Forces deployed in support of a contingency operation, and for other purposes.', u'number': u'H R 5658', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr5658.json', u'latest_action': u'Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 758.Note: For further action, see S.3001, which became Public Law 110-417 on 10/14/2008.', u'sponsor_id': u'S000465', u'bill_id': u'hr5658-110'}",House,110,2008-05-22,Braley of Iowa Amendment,W000784,Not Voting,On Agreeing to the Amendment,Agreed to,360,2,18:14:00,"{u'not_voting': 26, u'yes': 245, u'present': 0, u'no': 168}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/360.json,hr5658,S000465,https://api.propublica.org/congress/v1/110/bills/hr5658.json
{},"{u'title': u'To authorize appropriations for fiscal year 2009 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, to amend the Servicemembers Civil Relief Act to provide for the protection of child custody arrangements for parents who are members of the Armed Forces deployed in support of a contingency operation, and for other purposes.', u'number': u'H R 5658', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr5658.json', u'latest_action': u'Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 758.Note: For further action, see S.3001, which became Public Law 110-417 on 10/14/2008.', u'sponsor_id': u'S000465', u'bill_id': u'hr5658-110'}",House,110,2008-05-22,Lee of California Amendment,W000784,Not Voting,On Agreeing to the Amendment,Agreed to,359,2,18:10:00,"{u'not_voting': 22, u'yes': 234, u'present': 0, u'no': 183}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/359.json,hr5658,S000465,https://api.propublica.org/congress/v1/110/bills/hr5658.json
{},"{u'title': u'To authorize appropriations for fiscal year 2009 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, to amend the Servicemembers Civil Relief Act to provide for the protection of child custody arrangements for parents who are members of the Armed Forces deployed in support of a contingency operation, and for other purposes.', u'number': u'H R 5658', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr5658.json', u'latest_action': u'Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 758.Note: For further action, see S.3001, which became Public Law 110-417 on 10/14/2008.', u'sponsor_id': u'S000465', u'bill_id': u'hr5658-110'}",House,110,2008-05-22,Pearce of New Mexico Amendment,W000784,Not Voting,On Agreeing to the Amendment,Failed,358,2,18:04:00,"{u'not_voting': 23, u'yes': 145, u'present': 0, u'no': 271}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/358.json,hr5658,S000465,https://api.propublica.org/congress/v1/110/bills/hr5658.json
{},"{u'title': u'To authorize appropriations for fiscal year 2009 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, to amend the Servicemembers Civil Relief Act to provide for the protection of child custody arrangements for parents who are members of the Armed Forces deployed in support of a contingency operation, and for other purposes.', u'number': u'H R 5658', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr5658.json', u'latest_action': u'Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 758.Note: For further action, see S.3001, which became Public Law 110-417 on 10/14/2008.', u'sponsor_id': u'S000465', u'bill_id': u'hr5658-110'}",House,110,2008-05-22,Tierney of Massachusetts Amendment,W000784,Not Voting,On Agreeing to the Amendment,Failed,357,2,17:59:00,"{u'not_voting': 25, u'yes': 122, u'present': 0, u'no': 292}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/357.json,hr5658,S000465,https://api.propublica.org/congress/v1/110/bills/hr5658.json
