api_uri,contact_form,crp_id,cspan_id,date_of_birth,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,leadership_role,lis_id,middle_name,missed_votes,missed_votes_pct,next_election,ocd_id,office,party,phone,rss_url,senate_class,seniority,short_title,state,state_rank,title,total_present,total_votes,twitter_account,url,votes_with_party_pct,votesmart_id,youtube_account,session
https://api.propublica.org/congress/v1/members/A000069.json,,,8704,1924-09-11,,,,,Daniel,/m/01rbrq,300001,14400,A000069,,False,Akaka,,S213,K.,2,0.3,2012,ocd-division/country:us/state:hi,,D,,,1,17,Sen.,HI,,"Senator, 1st Class",0,657,SenatorAkaka,,96.18,,senatorakaka,110
https://api.propublica.org/congress/v1/members/A000360.json,,N00009888,5,1940-07-03,,senatorlamaralexander,,,Lamar,/m/01rbs3,300002,40304,A000360,,False,Alexander,,S289,,29,4.41,2008,ocd-division/country:us/state:tn,,R,,https://www.alexander.senate.gov/public/?a=RSS.Feed,2,5,Sen.,TN,,"Senator, 2nd Class",0,657,SenAlexander,https://www.alexander.senate.gov/public/,87.74,15691,lamaralexander,110
https://api.propublica.org/congress/v1/members/A000109.json,,,,1943-12-02,,,,,Wayne,,300003,15801,A000109,,False,Allard,,S250,A.,23,3.5,2008,ocd-division/country:us/state:co,,R,,,2,11,Sen.,CO,,"Senator, 2nd Class",0,657,,,87.38,,,110
https://api.propublica.org/congress/v1/members/B001261.json,,N00006236,1024777,1952-07-21,,johnbarrasso,,,John,/m/02rsm32,412251,40707,B001261,,False,Barrasso,,S317,,0,0.0,2008,ocd-division/country:us/state:wy,,R,,https://www.barrasso.senate.gov/public/?a=rss.feed,1,1,Sen.,WY,,"Senator, 1st Class",0,431,SenJohnBarrasso,https://www.barrasso.senate.gov/,84.92,52662,barrassowyo,110
https://api.propublica.org/congress/v1/members/B000243.json,,,1727,1941-12-11,,,,,Max,/m/01rcm2,300005,14203,B000243,,False,Baucus,,S127,,2,0.3,2008,ocd-division/country:us/state:mt,,D,,,2,29,Sen.,MT,,"Senator, 2nd Class",0,657,,http://www.baucus.senate.gov,89.62,,SenatorBaucus,110
https://api.propublica.org/congress/v1/members/B001233.json,,,,1955-12-26,,,,,Evan,/m/01rcnr,300006,49901,B001233,,False,Bayh,,S264,,19,2.89,2010,ocd-division/country:us/state:in,,D,,,3,9,Sen.,IN,,"Senator, 3rd Class",0,657,,,83.23,,SenEvanBayh,110
https://api.propublica.org/congress/v1/members/B000382.json,,,25708,1933-09-18,,,,,Robert,/m/01xtg9,300007,49307,B000382,,False,Bennett,,S231,F.,8,1.22,2010,ocd-division/country:us/state:ut,,R,,,3,15,Sen.,UT,,"Senator, 3rd Class",0,657,,,86.13,,SenatorBennett,110
https://api.propublica.org/congress/v1/members/B000444.json,,,34,1942-11-20,,,,,Joseph,,300008,14101,B000444,,False,Biden Jr.,,S010,R.,209,31.81,2008,ocd-division/country:us/state:de,,D,,,2,35,Sen.,DE,,"Senator, 2nd Class",0,657,,,96.65,,,110
https://api.propublica.org/congress/v1/members/B000468.json,,,590,1943-10-03,,,,,Jeff,/m/01xck2,300009,15101,B000468,,False,Bingaman,,S167,,8,1.22,2012,ocd-division/country:us/state:nm,,D,,,1,25,Sen.,NM,,"Senator, 1st Class",0,657,jeffbingaman,,95.53,,SenJeffBingaman,110
https://api.propublica.org/congress/v1/members/B000611.json,,,2360,1939-03-06,,,,,Christopher,/m/01_6h2,300010,15500,B000611,,False,Bond,,S200,S.,27,4.11,2010,ocd-division/country:us/state:mo,,R,,,3,21,Sen.,MO,,"Senator, 3rd Class",0,657,,,85.24,,CSBondMO,110
