amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'To facilitate the efficient extraction of mineral resources in southeast Arizona by authorizing and directing an exchange of Federal and non-Federal land, and for other purposes.', u'number': u'H R 687', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hr687.json', u'latest_action': u'Committee of the Whole House on the state of the Union rises leaving H.R. 687 as unfinished business.', u'sponsor_id': u'G000565', u'bill_id': u'hr687-113'}",House,113,2013-09-26,Napolitano of California Part A Amendment No. 3,A000361,Not Voting,On Agreeing to the Amendment,Failed,490,1,15:33:00,"{u'not_voting': 24, u'yes': 191, u'present': 0, u'no': 217}",https://api.propublica.org/congress/v1/113/house/sessions/1/votes/490.json,hr687,G000565,https://api.propublica.org/congress/v1/113/bills/hr687.json
{},"{u'title': u'To facilitate the efficient extraction of mineral resources in southeast Arizona by authorizing and directing an exchange of Federal and non-Federal land, and for other purposes.', u'number': u'H R 687', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hr687.json', u'latest_action': u'Committee of the Whole House on the state of the Union rises leaving H.R. 687 as unfinished business.', u'sponsor_id': u'G000565', u'bill_id': u'hr687-113'}",House,113,2013-09-26,Grijalva of Arizona Part A Amendment No. 1,A000361,Not Voting,On Agreeing to the Amendment,Failed,489,1,15:24:00,"{u'not_voting': 25, u'yes': 180, u'present': 0, u'no': 227}",https://api.propublica.org/congress/v1/113/house/sessions/1/votes/489.json,hr687,G000565,https://api.propublica.org/congress/v1/113/bills/hr687.json
{},"{u'api_uri': None, u'title': None, u'number': u'JOURNAL', u'bill_id': u'journal-113', u'latest_action': None}",House,113,2013-09-26,,A000361,Not Voting,On Approving the Journal,Passed,488,1,13:30:00,"{u'not_voting': 33, u'yes': 260, u'present': 2, u'no': 137}",https://api.propublica.org/congress/v1/113/house/sessions/1/votes/488.json,journal,NA,NA
{},"{u'title': u'To amend the Interstate Land Sales Full Disclosure Act to clarify how the Act applies to condominiums.', u'number': u'H R 2600', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hr2600.json', u'latest_action': u'Became Public Law No: 113-167.', u'sponsor_id': u'M000087', u'bill_id': u'hr2600-113'}",House,113,2013-09-26,To amend the Interstate Land Sales Full Disclosure Act to clarify how the Act applies to condominiums,A000361,Yes,On Motion to Suspend the Rules and Pass,Passed,487,1,13:23:00,"{u'not_voting': 22, u'yes': 410, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/113/house/sessions/1/votes/487.json,hr2600,M000087,https://api.propublica.org/congress/v1/113/bills/hr2600.json
{},"{u'title': u'To ensure that any new or revised requirement providing for the screening, testing, or treatment of individuals operating commercial motor vehicles for sleep disorders is adopted pursuant to a rulemaking proceeding, and for other purposes.', u'number': u'H R 3095', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hr3095.json', u'latest_action': u'Became Public Law No: 113-45.', u'sponsor_id': u'B001275', u'bill_id': u'hr3095-113'}",House,113,2013-09-26,"To ensure any new or revised requirement providing for the screening, testing, or treatment of individuals operating commercial motor vehicles for sleep disorders is adopted pursuant to a rulemaking proceeding, ...",A000361,Yes,On Motion to Suspend the Rules and Pass,Passed,486,1,13:10:00,"{u'not_voting': 27, u'yes': 405, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/113/house/sessions/1/votes/486.json,hr3095,B001275,https://api.propublica.org/congress/v1/113/bills/hr3095.json
{},"{u'title': u'Providing for the concurrence by the House in the Senate amendment to H.R. 527, with an amendment.', u'number': u'H RES 354', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hres354.json', u'latest_action': u'On motion to suspend the rules and agree to the resolution Agreed to by the Yeas and Nays: (2/3 required): 367 - 0 (Roll no. 485). (text: CR H5816-5819)', u'sponsor_id': u'H000329', u'bill_id': u'hres354-113'}",House,113,2013-09-25,"Providing for the concurrence by the House in the Senate amendment to H.R. 527, with an amendment",A000361,Yes,On Motion to Suspend the Rules and Agree,Passed,485,1,19:08:00,"{u'not_voting': 65, u'yes': 367, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/113/house/sessions/1/votes/485.json,hres354,H000329,https://api.propublica.org/congress/v1/113/bills/hres354.json
{},"{u'title': u'To amend title 46, United States Code, to extend the exemption from the fire-retardant materials construction requirement for vessels operating within the Boundary Line.', u'number': u'H R 1961', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hr1961.json', u'latest_action': u'Read twice and referred to the Committee on Commerce, Science, and Transportation.', u'sponsor_id': u'C000266', u'bill_id': u'hr1961-113'}",House,113,2013-09-25,"To amend title 46, United States Code, to extend the exemption from the fire-retardant materials construction requirement for vessels operating within the Boundary Line",A000361,Yes,On Motion to Suspend the Rules and Pass,Passed,484,1,18:55:00,"{u'not_voting': 63, u'yes': 280, u'present': 0, u'no': 89}",https://api.propublica.org/congress/v1/113/house/sessions/1/votes/484.json,hr1961,C000266,https://api.propublica.org/congress/v1/113/bills/hr1961.json
{},"{u'title': u'To restore employment and educational opportunities in, and improve the economic stability of, counties containing National Forest System land, while also reducing Forest Service management costs, by ensuring that such counties have a dependable source of revenue from National Forest System land, to provide a temporary extension of the Secure Rural Schools and Community Self-Determination Act of 2000, and for other purposes.', u'number': u'H R 1526', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hr1526.json', u'latest_action': u'Received in the Senate and Read twice and referred to the Committee on Energy and Natural Resources.', u'sponsor_id': u'H000329', u'bill_id': u'hr1526-113'}",House,113,2013-09-20,Restoring Healthy Forests for Healthy Communities Act,A000361,Yes,On Passage,Passed,483,1,12:17:00,"{u'not_voting': 15, u'yes': 244, u'present': 0, u'no': 173}",https://api.propublica.org/congress/v1/113/house/sessions/1/votes/483.json,hr1526,H000329,https://api.propublica.org/congress/v1/113/bills/hr1526.json
{},"{u'title': u'To restore employment and educational opportunities in, and improve the economic stability of, counties containing National Forest System land, while also reducing Forest Service management costs, by ensuring that such counties have a dependable source of revenue from National Forest System land, to provide a temporary extension of the Secure Rural Schools and Community Self-Determination Act of 2000, and for other purposes.', u'number': u'H R 1526', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hr1526.json', u'latest_action': u'Received in the Senate and Read twice and referred to the Committee on Energy and Natural Resources.', u'sponsor_id': u'H000329', u'bill_id': u'hr1526-113'}",House,113,2013-09-20,Restoring Healthy Forests for Healthy Communities Act,A000361,No,On Motion to Recommit with Instructions,Failed,482,1,12:11:00,"{u'not_voting': 14, u'yes': 190, u'present': 0, u'no': 228}",https://api.propublica.org/congress/v1/113/house/sessions/1/votes/482.json,hr1526,H000329,https://api.propublica.org/congress/v1/113/bills/hr1526.json
{},"{u'title': u'To restore employment and educational opportunities in, and improve the economic stability of, counties containing National Forest System land, while also reducing Forest Service management costs, by ensuring that such counties have a dependable source of revenue from National Forest System land, to provide a temporary extension of the Secure Rural Schools and Community Self-Determination Act of 2000, and for other purposes.', u'number': u'H R 1526', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hr1526.json', u'latest_action': u'Received in the Senate and Read twice and referred to the Committee on Energy and Natural Resources.', u'sponsor_id': u'H000329', u'bill_id': u'hr1526-113'}",House,113,2013-09-20,McClintock of California Part C Amendment No. 5,A000361,Yes,On Agreeing to the Amendment,Agreed to,481,1,11:52:00,"{u'not_voting': 17, u'yes': 249, u'present': 0, u'no': 166}",https://api.propublica.org/congress/v1/113/house/sessions/1/votes/481.json,hr1526,H000329,https://api.propublica.org/congress/v1/113/bills/hr1526.json
