amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'To amend the Internal Revenue Code of 1986 to reduce the marriage penalty by providing for adjustments to the standard deduction, the 15-percent rate bracket, and the earned income credit,  to increase the child credit and for other purposes.', u'number': u'H R 6', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hr6.json', u'latest_action': u'Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 68.Note: Provisions of H.R. 6, the Marriage Penalty and Family Tax Relief Act, were included in H.R. 1836, the Economic Growth and Tax Relief Reconciliation Act. H.R. 1836 became Public Law 107-16 on 6/7/2001.', u'sponsor_id': u'W000273', u'bill_id': u'hr6-107'}",House,107,2001-03-29,Marriage Penalty and Family Tax Relief Act,S000453,Not Voting,On Passage,Passed,75,1,14:38:00,"{u'not_voting': 7, u'yes': 282, u'present': 0, u'no': 144}",https://api.propublica.org/congress/v1/107/house/sessions/1/votes/75.json,hr6,W000273,https://api.propublica.org/congress/v1/107/bills/hr6.json
{},"{u'title': u'To amend the Internal Revenue Code of 1986 to reduce the marriage penalty by providing for adjustments to the standard deduction, the 15-percent rate bracket, and the earned income credit,  to increase the child credit and for other purposes.', u'number': u'H R 6', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hr6.json', u'latest_action': u'Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 68.Note: Provisions of H.R. 6, the Marriage Penalty and Family Tax Relief Act, were included in H.R. 1836, the Economic Growth and Tax Relief Reconciliation Act. H.R. 1836 became Public Law 107-16 on 6/7/2001.', u'sponsor_id': u'W000273', u'bill_id': u'hr6-107'}",House,107,2001-03-29,Marriage Penalty and Family Tax Relief Act,S000453,Not Voting,On Motion to Recommit with Instructions,Failed,74,1,14:25:00,"{u'not_voting': 8, u'yes': 184, u'present': 0, u'no': 240}",https://api.propublica.org/congress/v1/107/house/sessions/1/votes/74.json,hr6,W000273,https://api.propublica.org/congress/v1/107/bills/hr6.json
{},"{u'title': u'To amend the Internal Revenue Code of 1986 to reduce the marriage penalty by providing for adjustments to the standard deduction, the 15-percent rate bracket, and the earned income credit,  to increase the child credit and for other purposes.', u'number': u'H R 6', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hr6.json', u'latest_action': u'Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 68.Note: Provisions of H.R. 6, the Marriage Penalty and Family Tax Relief Act, were included in H.R. 1836, the Economic Growth and Tax Relief Reconciliation Act. H.R. 1836 became Public Law 107-16 on 6/7/2001.', u'sponsor_id': u'W000273', u'bill_id': u'hr6-107'}",House,107,2001-03-29,,S000453,Not Voting,Rangel Substitute Amendment,Failed,73,1,13:49:00,"{u'not_voting': 5, u'yes': 196, u'present': 0, u'no': 231}",https://api.propublica.org/congress/v1/107/house/sessions/1/votes/73.json,hr6,W000273,https://api.propublica.org/congress/v1/107/bills/hr6.json
{},"{u'api_uri': None, u'title': None, u'number': u'JOURNAL', u'bill_id': u'journal-107', u'latest_action': None}",House,107,2001-03-29,,S000453,Not Voting,On Approving the Journal,Passed,72,1,11:09:00,"{u'not_voting': 16, u'yes': 354, u'present': 0, u'no': 62}",https://api.propublica.org/congress/v1/107/house/sessions/1/votes/72.json,journal,NA,NA
{},"{u'title': u'Providing for consideration of the bill (H.R. 6) to amend the Internal Revenue Code of 1986 to reduce the marriage penalty by providing for adjustments to the standard deduction, 15-percent rate bracket, and earned income credit and to allow the nonrefundable personal credits against regular and minimum tax liability.', u'number': u'H RES 104', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hres104.json', u'latest_action': u'Passed/agreed to in House. Status: On agreeing to the resolution Agreed to by the Yeas and Nays: 249 - 171 (Roll no. 71).', u'sponsor_id': u'P000555', u'bill_id': u'hres104-107'}",House,107,2001-03-29,Providing for consideration of H.R. 6; Marriage Penalty and Family Tax Relief Act,S000453,Not Voting,On Agreeing to the Resolution,Passed,71,1,10:59:00,"{u'not_voting': 12, u'yes': 249, u'present': 0, u'no': 171}",https://api.propublica.org/congress/v1/107/house/sessions/1/votes/71.json,hres104,P000555,https://api.propublica.org/congress/v1/107/bills/hres104.json
{},"{u'title': u'Establishing the congressional budget for the United States Government for fiscal year 2002, revising the congressional budget for the United States Government for fiscal year 2001, and setting forth appropriate budgetary levels for each of fiscal years 2003 through 2011.', u'number': u'H CON RES 83', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hconres83.json', u'latest_action': u'Conference report agreed to in Senate. Status: Senate agreed to conference report by Yea-Nay Vote. 53 - 47. Record Vote Number: 98.', u'sponsor_id': u'N000172', u'bill_id': u'hconres83-107'}",House,107,2001-03-28,Congressional Budget for Fiscal Year 2002,S000453,Not Voting,On Agreeing to the Resolution,Passed,70,1,17:15:00,"{u'not_voting': 6, u'yes': 222, u'present': 0, u'no': 205}",https://api.propublica.org/congress/v1/107/house/sessions/1/votes/70.json,hconres83,N000172,https://api.propublica.org/congress/v1/107/bills/hconres83.json
{},"{u'title': u'Establishing the congressional budget for the United States Government for fiscal year 2002, revising the congressional budget for the United States Government for fiscal year 2001, and setting forth appropriate budgetary levels for each of fiscal years 2003 through 2011.', u'number': u'H CON RES 83', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hconres83.json', u'latest_action': u'Conference report agreed to in Senate. Status: Senate agreed to conference report by Yea-Nay Vote. 53 - 47. Record Vote Number: 98.', u'sponsor_id': u'N000172', u'bill_id': u'hconres83-107'}",House,107,2001-03-28,,S000453,Not Voting,Spratt Substitute Amendment,Failed,69,1,16:29:00,"{u'not_voting': 6, u'yes': 183, u'present': 0, u'no': 243}",https://api.propublica.org/congress/v1/107/house/sessions/1/votes/69.json,hconres83,N000172,https://api.propublica.org/congress/v1/107/bills/hconres83.json
{},"{u'title': u'Establishing the congressional budget for the United States Government for fiscal year 2002, revising the congressional budget for the United States Government for fiscal year 2001, and setting forth appropriate budgetary levels for each of fiscal years 2003 through 2011.', u'number': u'H CON RES 83', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hconres83.json', u'latest_action': u'Conference report agreed to in Senate. Status: Senate agreed to conference report by Yea-Nay Vote. 53 - 47. Record Vote Number: 98.', u'sponsor_id': u'N000172', u'bill_id': u'hconres83-107'}",House,107,2001-03-28,,S000453,Not Voting,Flake Substitute Amendment,Failed,68,1,15:00:00,"{u'not_voting': 10, u'yes': 81, u'present': 0, u'no': 341}",https://api.propublica.org/congress/v1/107/house/sessions/1/votes/68.json,hconres83,N000172,https://api.propublica.org/congress/v1/107/bills/hconres83.json
{},"{u'title': u'Establishing the congressional budget for the United States Government for fiscal year 2002, revising the congressional budget for the United States Government for fiscal year 2001, and setting forth appropriate budgetary levels for each of fiscal years 2003 through 2011.', u'number': u'H CON RES 83', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hconres83.json', u'latest_action': u'Conference report agreed to in Senate. Status: Senate agreed to conference report by Yea-Nay Vote. 53 - 47. Record Vote Number: 98.', u'sponsor_id': u'N000172', u'bill_id': u'hconres83-107'}",House,107,2001-03-28,,S000453,Not Voting,Stenholm Substitute Amendment,Failed,67,1,13:47:00,"{u'not_voting': 7, u'yes': 204, u'present': 0, u'no': 221}",https://api.propublica.org/congress/v1/107/house/sessions/1/votes/67.json,hconres83,N000172,https://api.propublica.org/congress/v1/107/bills/hconres83.json
{},"{u'title': u'Establishing the congressional budget for the United States Government for fiscal year 2002, revising the congressional budget for the United States Government for fiscal year 2001, and setting forth appropriate budgetary levels for each of fiscal years 2003 through 2011.', u'number': u'H CON RES 83', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hconres83.json', u'latest_action': u'Conference report agreed to in Senate. Status: Senate agreed to conference report by Yea-Nay Vote. 53 - 47. Record Vote Number: 98.', u'sponsor_id': u'N000172', u'bill_id': u'hconres83-107'}",House,107,2001-03-28,Congressional Budget for Fiscal Year 2002,S000453,Not Voting,Kucinich Substitute Amendment,Failed,66,1,12:36:00,"{u'not_voting': 10, u'yes': 79, u'present': 0, u'no': 343}",https://api.propublica.org/congress/v1/107/house/sessions/1/votes/66.json,hconres83,N000172,https://api.propublica.org/congress/v1/107/bills/hconres83.json
