amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'api_uri': None, u'title': None, u'number': u'QUORUM', u'bill_id': u'quorum-105', u'latest_action': None}",House,105,1998-02-05,,D000222,Present,Call of the House,Passed,11,2,14:21:00,"{u'not_voting': 74, u'yes': 0, u'present': 356, u'no': 0}",https://api.propublica.org/congress/v1/105/house/sessions/2/votes/11.json,quorum,NA,NA
{},"{u'title': u'Disapproving the cancellations transmitted by the President on October 6, 1997, regarding Public Law 105-45.', u'number': u'H R 2631', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hr2631.json', u'latest_action': u'Became Public Law No: 105-159', u'sponsor_id': u'S000463', u'bill_id': u'hr2631-105'}",House,105,1998-02-05,Disapproving the cancellations on Military Construction,D000222,Not Voting,"Passage, Objections of the President Notwithstanding",Passed,10,2,13:45:00,"{u'not_voting': 14, u'yes': 347, u'present': 0, u'no': 69}",https://api.propublica.org/congress/v1/105/house/sessions/2/votes/10.json,hr2631,S000463,https://api.propublica.org/congress/v1/105/bills/hr2631.json
{},"{u'title': u'To prohibit spending Federal education funds on national testing without explicit and specific legislation.', u'number': u'H R 2846', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hr2846.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and read twice and referred to the Committee on Labor and Human Resources.', u'sponsor_id': u'G000291', u'bill_id': u'hr2846-105'}",House,105,1998-02-05,Prohibition on Federal Education Funds on National Testing,D000222,Not Voting,On Passage,Passed,9,2,12:50:00,"{u'not_voting': 14, u'yes': 242, u'present': 0, u'no': 174}",https://api.propublica.org/congress/v1/105/house/sessions/2/votes/9.json,hr2846,G000291,https://api.propublica.org/congress/v1/105/bills/hr2846.json
{},"{u'title': u'Providing for consideration of the bill (H.R. 2846) to prohibit spending Federal education funds on national testing without explicit and specific legislation.', u'number': u'H RES 348', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hres348.json', u'latest_action': u'Passed/agreed to in House. Status: On agreeing to the resolution Agreed to by voice vote.', u'sponsor_id': u'L000321', u'bill_id': u'hres348-105'}",House,105,1998-02-05,Providing for the consideration of H.R. 2846,D000222,No,On Ordering the Previous Question,Passed,8,2,11:21:00,"{u'not_voting': 25, u'yes': 220, u'present': 0, u'no': 185}",https://api.propublica.org/congress/v1/105/house/sessions/2/votes/8.json,hres348,L000321,https://api.propublica.org/congress/v1/105/bills/hres348.json
{},"{u'title': u'Expressing the sense of the Congress that the award of attorneys&#39; fees, costs, and sanctions of $285,864.78 ordered by United States District Judge Royce C. Lamberth on December 18, 1997, should not be paid with taxpayer funds.', u'number': u'H J RES 107', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hjres107.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and read twice and referred to the Committee on Judiciary.', u'sponsor_id': u'H000413', u'bill_id': u'hjres107-105'}",House,105,1998-02-04,A Resolution Concerning Attorneys,D000222,Not Voting,On Passage,Passed,7,2,18:45:00,"{u'not_voting': 31, u'yes': 273, u'present': 0, u'no': 126}",https://api.propublica.org/congress/v1/105/house/sessions/2/votes/7.json,hjres107,H000413,https://api.propublica.org/congress/v1/105/bills/hjres107.json
{},"{u'title': u'To redesignate Washington National Airport as &quot;Ronald Reagan Washington National Airport&quot;.', u'number': u'H R 2625', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hr2625.json', u'latest_action': u'Passed/agreed to in House. Status: On passage Passed by the Yeas and Nays: 240 - 186 (Roll no. 6).', u'sponsor_id': u'B000169', u'bill_id': u'hr2625-105'}",House,105,1998-02-04,To Redesignate Washington National Airport as ,D000222,No,On Passage,Passed,6,2,15:54:00,"{u'not_voting': 5, u'yes': 240, u'present': 0, u'no': 186}",https://api.propublica.org/congress/v1/105/house/sessions/2/votes/6.json,hr2625,B000169,https://api.propublica.org/congress/v1/105/bills/hr2625.json
{},"{u'title': u'To redesignate Washington National Airport as &quot;Ronald Reagan Washington National Airport&quot;.', u'number': u'H R 2625', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hr2625.json', u'latest_action': u'Passed/agreed to in House. Status: On passage Passed by the Yeas and Nays: 240 - 186 (Roll no. 6).', u'sponsor_id': u'B000169', u'bill_id': u'hr2625-105'}",House,105,1998-02-04,To Redesignate Washington National Airport as ,D000222,Yes,On Motion to Recommit with Instructions,Failed,5,2,15:43:00,"{u'not_voting': 8, u'yes': 186, u'present': 0, u'no': 237}",https://api.propublica.org/congress/v1/105/house/sessions/2/votes/5.json,hr2625,B000169,https://api.propublica.org/congress/v1/105/bills/hr2625.json
{},"{u'title': u'To redesignate Washington National Airport as &quot;Ronald Reagan Washington National Airport&quot;.', u'number': u'H R 2625', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hr2625.json', u'latest_action': u'Passed/agreed to in House. Status: On passage Passed by the Yeas and Nays: 240 - 186 (Roll no. 6).', u'sponsor_id': u'B000169', u'bill_id': u'hr2625-105'}",House,105,1998-02-04,Davis of Virginia Amendment,D000222,Yes,On Agreeing to the Amendment,Failed,4,2,15:08:00,"{u'not_voting': 10, u'yes': 206, u'present': 0, u'no': 215}",https://api.propublica.org/congress/v1/105/house/sessions/2/votes/4.json,hr2625,B000169,https://api.propublica.org/congress/v1/105/bills/hr2625.json
{},"{u'title': u'Providing for consideration of the bill (H.R. 2625) to redesignate Washington National Airport as &quot;Ronald Reagan Washington National Airport&quot;.', u'number': u'H RES 344', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hres344.json', u'latest_action': u'Passed/agreed to in House. Status: On agreeing to the resolution Agreed to by voice vote.', u'sponsor_id': u'S000675', u'bill_id': u'hres344-105'}",House,105,1998-02-04,"Providing for the consideration of H.R. 2625, to redesignate Washington National Airport as",D000222,No,On Ordering the Previous Question,Passed,3,2,11:34:00,"{u'not_voting': 14, u'yes': 227, u'present': 0, u'no': 189}",https://api.propublica.org/congress/v1/105/house/sessions/2/votes/3.json,hres344,S000675,https://api.propublica.org/congress/v1/105/bills/hres344.json
{},"{u'title': u'Relating to a question of the privileges of the House.', u'number': u'H RES 341', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hres341.json', u'latest_action': u'House floor actions. Status: On motion to table the measure Agreed to by the Yeas and Nays: 214 - 189 (Roll No. 2).', u'sponsor_id': u'G000132', u'bill_id': u'hres341-105'}",House,105,1998-01-28,Relating to a question of the privileges of the House.,D000222,No,On Motion to Table,Passed,2,2,14:04:00,"{u'not_voting': 27, u'yes': 214, u'present': 0, u'no': 189}",https://api.propublica.org/congress/v1/105/house/sessions/2/votes/2.json,hres341,G000132,https://api.propublica.org/congress/v1/105/bills/hres341.json
