api_uri,contact_form,crp_id,cspan_id,date_of_birth,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,leadership_role,lis_id,middle_name,missed_votes,missed_votes_pct,next_election,ocd_id,office,party,phone,rss_url,senate_class,seniority,short_title,state,state_rank,title,total_present,total_votes,twitter_account,url,votes_with_party_pct,votesmart_id,youtube_account,session
https://api.propublica.org/congress/v1/members/A000069.json,,,8704,1924-09-11,,,,,Daniel,/m/01rbrq,300001,14400,A000069,,False,Akaka,,S213,K.,1,0.15,2012,ocd-division/country:us/state:hi,,D,,,1,19,Sen.,HI,,"Senator, 1st Class",0,677,SenatorAkaka,,96.45,,senatorakaka,111
https://api.propublica.org/congress/v1/members/A000360.json,,N00009888,5,1940-07-03,,senatorlamaralexander,,,Lamar,/m/01rbs3,300002,40304,A000360,,False,Alexander,,S289,,9,1.33,2014,ocd-division/country:us/state:tn,,R,,https://www.alexander.senate.gov/public/?a=RSS.Feed,2,7,Sen.,TN,,"Senator, 2nd Class",0,677,SenAlexander,https://www.alexander.senate.gov/public/,84.28,15691,lamaralexander,111
https://api.propublica.org/congress/v1/members/B001261.json,,N00006236,1024777,1952-07-21,,johnbarrasso,,,John,/m/02rsm32,412251,40707,B001261,,False,Barrasso,,S317,,0,0.0,2012,ocd-division/country:us/state:wy,,R,,https://www.barrasso.senate.gov/public/?a=rss.feed,1,3,Sen.,WY,,"Senator, 1st Class",0,677,SenJohnBarrasso,https://www.barrasso.senate.gov/,93.65,52662,barrassowyo,111
https://api.propublica.org/congress/v1/members/B000243.json,,,1727,1941-12-11,,,,,Max,/m/01rcm2,300005,14203,B000243,,False,Baucus,,S127,,5,0.74,2014,ocd-division/country:us/state:mt,,D,,,2,31,Sen.,MT,,"Senator, 2nd Class",0,677,,http://www.baucus.senate.gov,92.71,,SenatorBaucus,111
https://api.propublica.org/congress/v1/members/B001233.json,,,,1955-12-26,,,,,Evan,/m/01rcnr,300006,49901,B001233,,False,Bayh,,S264,,22,3.25,2010,ocd-division/country:us/state:in,,D,,,3,11,Sen.,IN,,"Senator, 3rd Class",0,677,,,72.21,,SenEvanBayh,111
https://api.propublica.org/congress/v1/members/B001265.json,,,1030732,1962-03-30,,Begich,,,Mark,/m/05pqtr,412326,40900,B001265,,False,Begich,,S319,,18,2.66,2014,ocd-division/country:us/state:ak,,D,,,2,1,Sen.,AK,,"Senator, 2nd Class",0,677,,http://www.begich.senate.gov,93.32,,,111
https://api.propublica.org/congress/v1/members/B001267.json,,N00030608,1031622,1964-11-28,,senbennetco,,,Michael,/m/05b60qf,412330,40910,B001267,,False,Bennet,,S330,,0,0.0,2010,ocd-division/country:us/state:co,,D,,,3,1,Sen.,CO,,"Senator, 3rd Class",0,667,SenBennetCo,https://www.bennet.senate.gov/,90.4,110942,SenatorBennet,111
https://api.propublica.org/congress/v1/members/B000382.json,,,25708,1933-09-18,,,,,Robert,/m/01xtg9,300007,49307,B000382,,False,Bennett,,S231,F.,58,8.57,2010,ocd-division/country:us/state:ut,,R,,,3,17,Sen.,UT,,"Senator, 3rd Class",0,677,,,89.18,,SenatorBennett,111
https://api.propublica.org/congress/v1/members/B000444.json,,,34,1942-11-20,,,,,Joseph,,300008,14101,B000444,,False,Biden Jr.,,S010,R.,3,60.0,,ocd-division/country:us/state:de,,D,,,2,36,Sen.,DE,,"Senator, 2nd Class",0,5,,,100.0,,,111
https://api.propublica.org/congress/v1/members/B000468.json,,,590,1943-10-03,,,,,Jeff,/m/01xck2,300009,15101,B000468,,False,Bingaman,,S167,,1,0.15,2012,ocd-division/country:us/state:nm,,D,,,1,27,Sen.,NM,,"Senator, 1st Class",0,677,jeffbingaman,,94.08,,SenJeffBingaman,111
https://api.propublica.org/congress/v1/members/B000611.json,,,2360,1939-03-06,,,,,Christopher,/m/01_6h2,300010,15500,B000611,,False,Bond,,S200,S.,50,7.39,2010,ocd-division/country:us/state:mo,,R,,,3,23,Sen.,MO,,"Senator, 3rd Class",0,677,,,80.86,,CSBondMO,111
https://api.propublica.org/congress/v1/members/B000711.json,,,2470,1940-11-11,,senatorboxer,,,Barbara,/m/01c1n5,300011,15011,B000711,,False,Boxer,,S223,,10,1.48,2010,ocd-division/country:us/state:ca,,D,,https://www.boxer.senate.gov/rss/?p=release,3,17,Sen.,CA,,"Senator, 3rd Class",0,677,SenatorBoxer,https://www.boxer.senate.gov,96.25,,SenatorBoxer,111
https://api.propublica.org/congress/v1/members/B001268.json,,,9266532,1959-09-12,,,,,Scott,/m/0bmg6w,412384,,B001268,,False,Brown,,S335,,0,0.0,2012,ocd-division/country:us/state:ma,,R,,,1,1,Sen.,MA,,"Senator, 1st Class",0,261,USSenScottBrown,,80.46,,,111
https://api.propublica.org/congress/v1/members/B000944.json,,N00003535,5051,1952-11-09,,,,,Sherrod,/m/034s80,400050,29389,B000944,,False,Brown,,S307,,8,1.18,2012,ocd-division/country:us/state:oh,,D,,https://www.brown.senate.gov/rss/feeds/?type=all&,1,3,Sen.,OH,,"Senator, 1st Class",0,677,SenSherrodBrown,https://www.brown.senate.gov/,96.86,27018,SherrodBrownOhio,111
https://api.propublica.org/congress/v1/members/B000953.json,,,,1956-09-12,,,,,Sam,/m/0202ny,300013,29523,B000953,,False,Brownback,,S249,,30,4.43,2010,ocd-division/country:us/state:ks,,R,,,3,15,Sen.,KS,,"Senator, 3rd Class",0,677,SenSamBrownback,,91.5,,SenatorSamBrownback,111
https://api.propublica.org/congress/v1/members/B001066.json,,,1457,1931-10-23,,,,,Jim,/m/0lbm2,300014,15405,B001066,,False,Bunning,,S265,,44,6.5,2010,ocd-division/country:us/state:ky,,R,,,3,11,Sen.,KY,,"Senator, 3rd Class",0,677,,,89.73,,SenJimBunning,111
https://api.propublica.org/congress/v1/members/B001135.json,,N00002221,31054,1955-11-30,,SenatorRichardBurr,,,Richard,/m/03g_s9,400054,29548,B001135,,False,Burr,,S300,M.,18,2.66,2010,ocd-division/country:us/state:nc,,R,,,3,5,Sen.,NC,,"Senator, 3rd Class",0,677,SenatorBurr,https://www.burr.senate.gov/,92.87,21787,SenatorRichardBurr,111
https://api.propublica.org/congress/v1/members/B001266.json,,,2462,1937-08-03,,,,,Roland,/m/09sztf,412328,,B001266,,False,Burris,,S328,W.,6,0.93,2010,ocd-division/country:us/state:il,,D,,,3,1,Sen.,IL,,"Senator, 3rd Class",0,643,,,97.96,,,111
https://api.propublica.org/congress/v1/members/B001210.json,,,,1917-11-20,,,,,Robert,/m/06bss,300016,1366,B001210,,False,Byrd,,S017,C.,280,46.98,2012,ocd-division/country:us/state:wv,,D,,,1,51,Sen.,WV,,"Senator, 1st Class",0,596,,,89.87,,,111
https://api.propublica.org/congress/v1/members/C000127.json,,N00007836,26137,1958-10-13,,senatorcantwell,,,Maria,/m/01x68t,300018,39310,C000127,,False,Cantwell,,S275,,4,0.59,2012,ocd-division/country:us/state:wa,,D,,,1,9,Sen.,WA,,"Senator, 1st Class",0,677,SenatorCantwell,https://www.cantwell.senate.gov/,93.31,27122,SenatorCantwell,111
https://api.propublica.org/congress/v1/members/C000141.json,,N00001955,4004,1943-10-05,,senatorbencardin,,,Benjamin,/m/025k3k,400064,15408,C000141,,False,Cardin,,S308,L.,0,0.0,2012,ocd-division/country:us/state:md,,D,,,1,3,Sen.,MD,,"Senator, 1st Class",0,677,SenatorCardin,https://www.cardin.senate.gov/,97.34,26888,senatorcardin,111
https://api.propublica.org/congress/v1/members/C000174.json,,N00012508,663,1947-01-23,,tomcarper,,,Thomas,/m/01xw7t,300019,15015,C000174,,False,Carper,,S277,R.,6,0.89,2012,ocd-division/country:us/state:de,,D,,https://www.carper.senate.gov/public/index.cfm/rss/feed,1,9,Sen.,DE,,"Senator, 1st Class",0,677,SenatorCarper,https://www.carper.senate.gov/public/,93.74,22421,senatorcarper,111
https://api.propublica.org/congress/v1/members/C001070.json,,N00027503,47036,1960-04-13,,SenatorBobCasey,,,Bob,/m/047ymw,412246,40703,C001070,,False,Casey,,S309,,1,0.15,2012,ocd-division/country:us/state:pa,,D,,https://www.casey.senate.gov/rss/feeds/?all,1,3,Sen.,PA,,"Senator, 1st Class",0,677,SenBobCasey,https://www.casey.senate.gov/,96.15,2541,SenatorBobCasey,111
https://api.propublica.org/congress/v1/members/C000286.json,,,36571,1943-11-10,,SaxbyChambliss,,,Saxby,/m/01xcms,300021,29512,C000286,,False,Chambliss,,S290,,32,4.73,2014,ocd-division/country:us/state:ga,,R,,,2,7,Sen.,GA,,"Senator, 2nd Class",0,677,SaxbyChambliss,http://www.chambliss.senate.gov,94.42,,SenatorChambliss,111
https://api.propublica.org/congress/v1/members/C001041.json,,,,1947-10-26,,,,,Hillary,,300022,40105,C001041,,False,Clinton,,S278,Rodham,1,16.67,,ocd-division/country:us/state:ny,,D,,,1,9,Sen.,NY,,"Senator, 1st Class",0,6,,,100.0,,,111
https://api.propublica.org/congress/v1/members/C000560.json,,,36751,1948-03-14,,,,,Tom,/m/03wnjr,400576,29555,C000560,,False,Coburn,,S301,,16,2.36,2010,ocd-division/country:us/state:ok,,R,,,3,5,Sen.,OK,,"Senator, 3rd Class",0,677,TomCoburn,http://www.coburn.senate.gov,89.86,,SenatorCoburn,111
https://api.propublica.org/congress/v1/members/C000567.json,,N00003328,1200,1937-12-07,,,,,Thad,/m/01fmcd,300023,14009,C000567,,False,Cochran,,S136,,7,1.03,2014,ocd-division/country:us/state:ms,,R,,https://www.cochran.senate.gov/public/index.cfm/rss/taggedfeed?Type=news-releases&region=&issue=,2,31,Sen.,MS,,"Senator, 2nd Class",0,677,SenThadCochran,https://www.cochran.senate.gov/,84.03,53312,sencochran,111
https://api.propublica.org/congress/v1/members/C001035.json,,N00000491,45738,1952-12-07,,susancollins,,,Susan,/m/020y8m,300025,49703,C001035,,False,Collins,,S252,,0,0.0,2014,ocd-division/country:us/state:me,,R,,https://www.collins.senate.gov/?q=rss.xml,2,13,Sen.,ME,,"Senator, 2nd Class",0,677,SenatorCollins,https://www.collins.senate.gov/,66.91,379,SenatorSusanCollins,111
https://api.propublica.org/congress/v1/members/C000705.json,,,2517,1948-03-12,,,,,Kent,/m/021fx2,300026,15501,C000705,,False,Conrad,,S201,,15,2.22,2012,ocd-division/country:us/state:nd,,D,,,1,23,Sen.,ND,,"Senator, 1st Class",0,677,,,91.99,,SenatorConrad,111
https://api.propublica.org/congress/v1/members/C001088.json,,N00031820,9269028,1963-09-09,,senatorchriscoons,,,Christopher,/m/082d3d,412390,40916,C001088,,False,Coons,,S337,A.,1,3.03,2014,ocd-division/country:us/state:de,,D,,https://www.coons.senate.gov/rss/feeds/?type=press,2,1,Sen.,DE,,"Senator, 2nd Class",0,33,SenCoonsOffice,https://www.coons.senate.gov/,100.0,122834,senatorchriscoons,111
https://api.propublica.org/congress/v1/members/C001071.json,,N00027441,1021114,1952-08-24,,bobcorker,,,Bob,/m/0d9fz3,412248,40705,C001071,,False,Corker,,S310,,5,0.74,2012,ocd-division/country:us/state:tn,,R,,https://www.corker.senate.gov/public/index.cfm/rss/feed,1,3,Sen.,TN,,"Senator, 1st Class",0,677,SenBobCorker,https://www.corker.senate.gov/,88.99,65905,senatorcorker,111
https://api.propublica.org/congress/v1/members/C001056.json,,N00024852,93131,1952-02-02,,sen.johncornyn,,,John,/m/01xcqs,300027,40305,C001056,,False,Cornyn,,S287,,15,2.22,2014,ocd-division/country:us/state:tx,,R,,,2,7,Sen.,TX,,"Senator, 2nd Class",0,677,JohnCornyn,https://www.cornyn.senate.gov/,93.66,15375,senjohncornyn,111
https://api.propublica.org/congress/v1/members/C000880.json,,N00006267,26440,1951-05-20,,mikecrapo,,,Michael,/m/021pgp,300030,29345,C000880,,False,Crapo,,S266,D.,10,1.48,2010,ocd-division/country:us/state:id,,R,,,3,11,Sen.,ID,,"Senator, 3rd Class",0,677,MikeCrapo,https://www.crapo.senate.gov/,92.8,26830,senatorcrapo,111
https://api.propublica.org/congress/v1/members/D000595.json,,,57895,1951-09-02,,,,,Jim,/m/02v30g,400105,29936,D000595,,False,DeMint,,S302,,20,2.95,2010,ocd-division/country:us/state:sc,,R,,,3,5,Sen.,SC,,"Senator, 3rd Class",0,677,JimDeMint,,89.8,,SenJimDeMint,111
https://api.propublica.org/congress/v1/members/D000388.json,,,,1944-05-27,,,,,Christopher,/m/01xcly,300034,14213,D000388,,False,Dodd,,S150,J.,20,2.95,2010,ocd-division/country:us/state:ct,,D,,,3,29,Sen.,CT,,"Senator, 3rd Class",0,677,SenChrisDodd,,97.11,,SenChrisDodd,111
https://api.propublica.org/congress/v1/members/D000432.json,,,2318,1942-05-14,,,,,Byron,/m/021fyn,300037,14812,D000432,,False,Dorgan,,S222,L.,11,1.62,2010,ocd-division/country:us/state:nd,,D,,,3,17,Sen.,ND,,"Senator, 3rd Class",0,677,,,91.89,,senatordorgan,111
https://api.propublica.org/congress/v1/members/D000563.json,,N00004981,6741,1944-11-21,,SenatorDurbin,,,Richard,/m/01xcd1,300038,15021,D000563,,False,Durbin,,S253,J.,5,0.74,2014,ocd-division/country:us/state:il,,D,,,2,13,Sen.,IL,,"Senator, 2nd Class",0,677,SenatorDurbin,https://www.durbin.senate.gov/,97.32,26847,SenatorDurbin,111
https://api.propublica.org/congress/v1/members/E000194.json,,,37076,1958-03-25,,,,,John,/m/0204wp,300040,29537,E000194,,False,Ensign,,S281,,17,2.51,2012,ocd-division/country:us/state:nv,,R,,,1,9,Sen.,NV,,"Senator, 1st Class",0,677,SenEnsign,,90.76,,SenatorEnsign,111
https://api.propublica.org/congress/v1/members/E000285.json,,N00006249,45824,1944-02-01,,mikeenzi,,,Michael,/m/021ph1,300041,49706,E000285,,False,Enzi,,S254,B.,13,1.92,2014,ocd-division/country:us/state:wy,,R,,https://www.enzi.senate.gov/public/?a=rss.feed,2,13,Sen.,WY,,"Senator, 2nd Class",0,677,SenatorEnzi,https://www.enzi.senate.gov/,92.92,558,senatorenzi,111
https://api.propublica.org/congress/v1/members/F000061.json,,,,1953-03-02,,,,,Russ,/m/01nvvl,300042,49309,F000061,,False,Feingold,,S230,,1,0.15,2010,ocd-division/country:us/state:wi,,D,,,3,17,Sen.,WI,,"Senator, 3rd Class",0,677,russfeingold,,79.29,,SenRussFeingold,111
https://api.propublica.org/congress/v1/members/F000062.json,,N00007364,13061,1933-06-22,,senatorfeinstein,,,Dianne,/m/01gqws,300043,49300,F000062,,False,Feinstein,,S221,,2,0.3,2012,ocd-division/country:us/state:ca,,D,,https://www.feinstein.senate.gov/public/?a=rss.feed,1,17,Sen.,CA,,"Senator, 1st Class",0,677,SenFeinstein,https://www.feinstein.senate.gov/,96.3,53273,SenatorFeinstein,111
https://api.propublica.org/congress/v1/members/F000457.json,,N00029016,23334,1951-05-21,,senatoralfranken,,,Al,/m/01lct6,412378,40904,F000457,,False,Franken,,S332,,0,0.0,2014,ocd-division/country:us/state:mn,,D,,https://www.franken.senate.gov/rss/,2,1,Sen.,MN,,"Senator, 2nd Class",0,460,SenFranken,https://www.franken.senate.gov/,96.52,108924,SenatorFranken,111
https://api.propublica.org/congress/v1/members/G000555.json,,N00027658,1022862,1966-12-09,,KirstenGillibrand,,,Kirsten,/m/0gnfc4,412223,20735,G000555,,False,Gillibrand,,S331,E.,7,1.06,2012,ocd-division/country:us/state:ny,,D,,,1,1,Sen.,NY,,"Senator, 1st Class",0,662,SenGillibrand,https://www.gillibrand.senate.gov/,97.25,65147,KirstenEGillibrand,111
https://api.propublica.org/congress/v1/members/G000561.json,,,9266706,1974-02-27,,,,,Carte,,412389,,G000561,,False,Goodwin,,S336,P.,0,0.0,,ocd-division/country:us/state:wv,,D,,,1,1,Sen.,WV,,"Senator, 1st Class",0,40,,,100.0,,,111
https://api.propublica.org/congress/v1/members/G000359.json,,N00009975,36782,1955-07-09,,USSenatorLindseyGraham,,,Lindsey,/m/01_pdg,300047,29566,G000359,,False,Graham,,S293,,18,2.66,2014,ocd-division/country:us/state:sc,,R,,https://www.lgraham.senate.gov/public/?a=rss.feed,2,7,Sen.,SC,,"Senator, 2nd Class",0,677,GrahamBlog,https://www.lgraham.senate.gov/public/,92.26,21992,USSenLindseyGraham,111
https://api.propublica.org/congress/v1/members/G000386.json,,N00001758,1167,1933-09-17,,grassley,,,Charles,/m/020ymy,300048,14226,G000386,,False,Grassley,,S153,E.,0,0.0,2010,ocd-division/country:us/state:ia,,R,,https://www.grassley.senate.gov/?q=rss.xml,3,29,Sen.,IA,,"Senator, 3rd Class",0,677,ChuckGrassley,https://www.grassley.senate.gov/,89.96,53293,senchuckgrassley,111
https://api.propublica.org/congress/v1/members/G000445.json,,,,1947-02-14,,,,,Judd,/m/0206mj,300049,14826,G000445,,False,Gregg,,S224,,69,10.19,2010,ocd-division/country:us/state:nh,,R,,,3,17,Sen.,NH,,"Senator, 3rd Class",0,677,,,83.22,,,111
https://api.propublica.org/congress/v1/members/H001049.json,,,1028015,1953-05-26,,SenatorHagan,,,Kay,/m/02b56f,412324,40907,H001049,,False,Hagan,,S320,,9,1.33,2014,ocd-division/country:us/state:nc,,D,,,2,1,Sen.,NC,,"Senator, 2nd Class",0,677,SenatorHagan,http://www.hagan.senate.gov,90.57,,SenatorHagan,111
https://api.propublica.org/congress/v1/members/H000206.json,,,2005,1939-11-19,,tomharkin,,,Tom,/m/020ynq,300051,14230,H000206,,False,Harkin,,S172,,9,1.33,2014,ocd-division/country:us/state:ia,,D,,,2,25,Sen.,IA,,"Senator, 2nd Class",0,677,SenatorHarkin,http://www.harkin.senate.gov,95.36,,SenatorTomHarkin,111
https://api.propublica.org/congress/v1/members/H000338.json,,N00009869,189,1934-03-22,,senatororrinhatch,,,Orrin,/m/016mj4,300052,14503,H000338,,False,Hatch,,S118,G.,17,2.51,2012,ocd-division/country:us/state:ut,,R,,https://www.hatch.senate.gov/public/index.cfm/rss/feed,1,33,Sen.,UT,,"Senator, 1st Class",1,677,SenOrrinHatch,https://www.hatch.senate.gov/,89.24,53352,SenatorOrrinHatch,111
https://api.propublica.org/congress/v1/members/H001016.json,,,24713,1943-07-22,,,,,Kay,/m/02050j,300054,49306,H001016,,False,Hutchison,,S235,Bailey,67,9.9,2012,ocd-division/country:us/state:tx,,R,,,1,17,Sen.,TX,,"Senator, 1st Class",0,677,kaybaileyhutch,,91.8,,SenatorHutchison,111
https://api.propublica.org/congress/v1/members/I000024.json,,N00005582,5619,1934-11-17,,jiminhofe,,,James,/m/021kpl,300055,15424,I000024,,False,Inhofe,,S236,M.,25,3.69,2014,ocd-division/country:us/state:ok,,R,,,2,17,Sen.,OK,,"Senator, 2nd Class",0,677,InhofePress,https://www.inhofe.senate.gov/,92.02,27027,jiminhofepressoffice,111
https://api.propublica.org/congress/v1/members/I000025.json,,,2568,1924-09-07,,,,,Daniel,/m/021sv1,300056,4812,I000025,,False,Inouye,,S051,K.,8,1.18,2010,ocd-division/country:us/state:hi,,D,,,3,41,Sen.,HI,,"Senator, 3rd Class",0,677,daniel_inouye,,97.16,,,111
https://api.propublica.org/congress/v1/members/I000055.json,,N00002593,59135,1944-12-28,,,,,Johnny,/m/02556q,400194,29909,I000055,,False,Isakson,,S305,,70,10.34,2010,ocd-division/country:us/state:ga,,R,,https://www.isakson.senate.gov/public/?a=RSS.Feed,3,5,Sen.,GA,,"Senator, 3rd Class",0,677,SenatorIsakson,https://www.isakson.senate.gov/,94.07,1721,SenatorIsakson,111
https://api.propublica.org/congress/v1/members/J000291.json,,,56552,1950-06-18,,MikeJohanns,,,Mike,/m/02722_,412320,40905,J000291,,False,Johanns,,S321,,30,4.43,2014,ocd-division/country:us/state:ne,,R,,,2,1,Sen.,NE,,"Senator, 2nd Class",0,677,Mike_Johanns,http://www.johanns.senate.gov,91.65,,SenatorMikeJohanns,111
https://api.propublica.org/congress/v1/members/J000177.json,,,2545,1946-12-28,,Senator-Tim-Johnson,,,Tim,/m/01xwcp,300058,15425,J000177,,False,Johnson,,S257,,16,2.36,2014,ocd-division/country:us/state:sd,,D,,,2,13,Sen.,SD,,"Senator, 2nd Class",0,677,SenJohnsonSD,http://www.johnson.senate.gov,95.92,,senatorjohnson,111
https://api.propublica.org/congress/v1/members/K000373.json,,,1030984,1939-03-15,,,,,Edward,,412329,,K000373,,False,Kaufman,,S329,E.,6,0.94,2014,ocd-division/country:us/state:de,,D,,,2,1,Sen.,DE,,"Senator, 2nd Class",0,639,,,96.52,,SenatorTed,111
https://api.propublica.org/congress/v1/members/K000105.json,,,,1932-02-22,,,,,Edward,,300059,10808,K000105,,False,Kennedy,,S055,M.,261,96.67,,ocd-division/country:us/state:ma,,D,,,1,47,Sen.,MA,,"Senator, 1st Class",0,270,,,100.0,,,111
