api_uri,contact_form,crp_id,cspan_id,date_of_birth,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,leadership_role,lis_id,middle_name,missed_votes,missed_votes_pct,next_election,ocd_id,office,party,phone,rss_url,senate_class,seniority,short_title,state,state_rank,title,total_present,total_votes,twitter_account,url,votes_with_party_pct,votesmart_id,youtube_account,session
https://api.propublica.org/congress/v1/members/A000069.json,,,8704,1924-09-11,,,,,Daniel,/m/01rbrq,300001,14400,A000069,,False,Akaka,,S213,K.,0,0.0,1994,ocd-division/country:us/state:hi,,D,,,1,3,Sen.,HI,,"Senator, 1st Class",0,726,SenatorAkaka,,92.7,,senatorakaka,103
https://api.propublica.org/congress/v1/members/B000243.json,,,1727,1941-12-11,,,,,Max,/m/01rcm2,300005,14203,B000243,,False,Baucus,,S127,,19,2.62,1996,ocd-division/country:us/state:mt,,D,,,2,15,Sen.,MT,,"Senator, 2nd Class",0,726,,http://www.baucus.senate.gov,86.7,,SenatorBaucus,103
https://api.propublica.org/congress/v1/members/B000382.json,,,25708,1933-09-18,,,,,Robert,/m/01xtg9,300007,49307,B000382,,False,Bennett,,S231,F.,28,3.86,1998,ocd-division/country:us/state:ut,,R,,,3,1,Sen.,UT,,"Senator, 3rd Class",0,726,,,91.12,,SenatorBennett,103
https://api.propublica.org/congress/v1/members/B000401.json,,,,1921-02-11,,,,,Lloyd,,401391,660,B000401,,False,Bentsen,,S009,Millard,0,0.0,1994,ocd-division/country:us/state:tx,,D,,,1,23,Sen.,TX,,"Senator, 1st Class",0,0,,,0.0,,,103
https://api.propublica.org/congress/v1/members/B000444.json,,,34,1942-11-20,,,,,Joseph,,300008,14101,B000444,,False,Biden Jr.,,S010,R.,31,4.27,1996,ocd-division/country:us/state:de,,D,,,2,21,Sen.,DE,,"Senator, 2nd Class",0,726,,,90.36,,,103
https://api.propublica.org/congress/v1/members/B000468.json,,,590,1943-10-03,,,,,Jeff,/m/01xck2,300009,15101,B000468,,False,Bingaman,,S167,,8,1.1,1994,ocd-division/country:us/state:nm,,D,,,1,11,Sen.,NM,,"Senator, 1st Class",0,726,jeffbingaman,,84.82,,SenJeffBingaman,103
https://api.propublica.org/congress/v1/members/B000611.json,,,2360,1939-03-06,,,,,Christopher,/m/01_6h2,300010,15500,B000611,,False,Bond,,S200,S.,27,3.72,1998,ocd-division/country:us/state:mo,,R,,,3,7,Sen.,MO,,"Senator, 3rd Class",0,726,,,85.41,,CSBondMO,103
https://api.propublica.org/congress/v1/members/B000639.json,,,,1941-04-21,,,,,David,,401604,14700,B000639,,False,Boren,,S128,Lyle,35,4.83,1996,ocd-division/country:us/state:ok,,D,,,2,15,Sen.,OK,,"Senator, 2nd Class",1,724,,,82.87,,,103
https://api.propublica.org/congress/v1/members/B000711.json,,,2470,1940-11-11,,senatorboxer,,,Barbara,/m/01c1n5,300011,15011,B000711,,False,Boxer,,S223,,12,1.65,1998,ocd-division/country:us/state:ca,,D,,https://www.boxer.senate.gov/rss/?p=release,3,1,Sen.,CA,,"Senator, 3rd Class",0,726,SenatorBoxer,https://www.boxer.senate.gov,89.22,,SenatorBoxer,103
https://api.propublica.org/congress/v1/members/B001225.json,,,,1943-07-28,,,,,William,,401709,14702,B001225,,False,Bradley,,S132,Warren,34,4.68,1996,ocd-division/country:us/state:nj,,D,,,2,15,Sen.,NJ,,"Senator, 2nd Class",0,726,,,85.98,,,103
https://api.propublica.org/congress/v1/members/B000780.json,,,,1944-03-01,,,,,John,,300012,13056,B000780,,False,Breaux,,S179,B.,24,3.31,1998,ocd-division/country:us/state:la,,D,,,3,7,Sen.,LA,,"Senator, 3rd Class",0,726,,,84.19,,,103
https://api.propublica.org/congress/v1/members/B000919.json,,,,1940-02-12,,,,,Hank,,401874,14803,B000919,,False,Brown,,S214,,3,0.41,1996,ocd-division/country:us/state:co,,R,,,2,3,Sen.,CO,,"Senator, 2nd Class",0,726,,,82.85,,,103
https://api.propublica.org/congress/v1/members/B000993.json,,,,1937-07-16,,,,,Richard,,400557,15701,B000993,,False,Bryan,,S206,H.,8,1.1,1994,ocd-division/country:us/state:nv,,D,,,1,5,Sen.,NV,,"Senator, 1st Class",0,726,,,86.07,,,103
https://api.propublica.org/congress/v1/members/B001057.json,,,,1925-08-12,,,,,Dale,,402004,14300,B001057,,False,Bumpers,,S014,,13,1.79,1998,ocd-division/country:us/state:ar,,D,,,3,19,Sen.,AR,,"Senator, 3rd Class",0,726,,,88.22,,,103
https://api.propublica.org/congress/v1/members/B001126.json,,,,1935-01-25,,,,,Conrad,,300015,15702,B001126,,False,Burns,,S211,,7,0.96,1994,ocd-division/country:us/state:mt,,R,,,1,5,Sen.,MT,,"Senator, 1st Class",0,726,,,88.6,,,103
https://api.propublica.org/congress/v1/members/B001210.json,,,,1917-11-20,,,,,Robert,/m/06bss,300016,1366,B001210,,False,Byrd,,S017,C.,0,0.0,1994,ocd-division/country:us/state:wv,,D,,,1,35,Sen.,WV,,"Senator, 1st Class",0,726,,,83.33,,,103
https://api.propublica.org/congress/v1/members/C000077.json,,,,1933-04-13,,,,,Ben,,300017,15406,C000077,,False,Campbell,,S225,Nighthorse,35,4.82,1998,ocd-division/country:us/state:co,,D,,,3,1,Sen.,CO,,"Senator, 3rd Class",0,726,,,83.21,,,103
https://api.propublica.org/congress/v1/members/C000269.json,,,,1922-10-22,,,,,John,,402412,14500,C000269,,False,Chafee,,S116,H.,27,3.72,1994,ocd-division/country:us/state:ri,,R,,,1,17,Sen.,RI,,"Senator, 1st Class",0,726,,,65.67,,,103
https://api.propublica.org/congress/v1/members/C000542.json,,,6080,1943-05-16,,180671148633644,,,Daniel,/m/0jl26,402675,14806,C000542,,False,Coats,,S212,,9,1.24,1998,ocd-division/country:us/state:in,,R,,http://www.coats.senate.gov/rss/feeds/?type=press,3,5,Sen.,IN,,"Senator, 3rd Class",1,726,SenDanCoats,http://www.coats.senate.gov,87.17,,SenatorCoats,103
