amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'To provide economic stimulus through recovery rebates to individuals, incentives for business investment, and an increase in conforming and FHA loan limits.', u'number': u'H R 5140', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr5140.json', u'latest_action': u'Became Public Law No: 110-185', u'sponsor_id': u'P000197', u'bill_id': u'hr5140-110'}",House,110,2008-02-07,Recovery Rebates and Economic Stimulus for the American People Act of 2008,L000090,Not Voting,On Agreeing to the Senate Amendment,Passed,42,2,19:44:00,"{u'not_voting': 16, u'yes': 380, u'present': 0, u'no': 34}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/42.json,hr5140,P000197,https://api.propublica.org/congress/v1/110/bills/hr5140.json
{},"{u'title': u'Congratulating Lee Myung-Bak on his election to the Presidency of the Republic of Korea and wishing him well during his time of transition and his inauguration on February 25, 2008.', u'number': u'H RES 947', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hres947.json', u'latest_action': u'Passed/agreed to in House. Status: On motion to suspend the rules and agree to the resolution Agreed to by the Yeas and Nays: (2/3 required): 388 - 0 (Roll no. 41).', u'sponsor_id': u'R000487', u'bill_id': u'hres947-110'}",House,110,2008-02-07,"Congratulating Lee Myung-Bak on his election to the Presidency of the Republic of Korea and wishing him well during his time of transition and his inauguration on February 25, 2008.",L000090,Not Voting,On Motion to Suspend the Rules and Agree,Passed,41,2,18:27:00,"{u'not_voting': 41, u'yes': 388, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/41.json,hres947,R000487,https://api.propublica.org/congress/v1/110/bills/hres947.json
{},"{u'title': u'To amend and extend the Higher Education Act of 1965, and for other purposes.', u'number': u'H R 4137', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr4137.json', u'latest_action': u'Became Public Law No: 110-315', u'sponsor_id': u'M000725', u'bill_id': u'hr4137-110'}",House,110,2008-02-07,"To amend and extend the Higher Education Act of 1965, and for other purposes",L000090,Not Voting,On Passage,Passed,40,2,18:17:00,"{u'not_voting': 17, u'yes': 354, u'present': 0, u'no': 58}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/40.json,hr4137,M000725,https://api.propublica.org/congress/v1/110/bills/hr4137.json
{},"{u'title': u'To amend and extend the Higher Education Act of 1965, and for other purposes.', u'number': u'H R 4137', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr4137.json', u'latest_action': u'Became Public Law No: 110-315', u'sponsor_id': u'M000725', u'bill_id': u'hr4137-110'}",House,110,2008-02-07,"To amend and extend the Higher Education Act of 1965, and for other purposes",L000090,Not Voting,On Motion to Recommit with Instructions,Failed,39,2,18:07:00,"{u'not_voting': 19, u'yes': 194, u'present': 0, u'no': 216}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/39.json,hr4137,M000725,https://api.propublica.org/congress/v1/110/bills/hr4137.json
{},"{u'title': u'To amend and extend the Higher Education Act of 1965, and for other purposes.', u'number': u'H R 4137', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr4137.json', u'latest_action': u'Became Public Law No: 110-315', u'sponsor_id': u'M000725', u'bill_id': u'hr4137-110'}",House,110,2008-02-07,Davis of Illinois Amendment,L000090,Not Voting,On Agreeing to the Amendment,Failed,38,2,17:34:00,"{u'not_voting': 19, u'yes': 179, u'present': 0, u'no': 236}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/38.json,hr4137,M000725,https://api.propublica.org/congress/v1/110/bills/hr4137.json
{},"{u'title': u'To amend and extend the Higher Education Act of 1965, and for other purposes.', u'number': u'H R 4137', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr4137.json', u'latest_action': u'Became Public Law No: 110-315', u'sponsor_id': u'M000725', u'bill_id': u'hr4137-110'}",House,110,2008-02-07,Petri of Wisconsin Amendment #5,L000090,Not Voting,On Agreeing to the Amendment,Agreed to,37,2,17:26:00,"{u'not_voting': 21, u'yes': 222, u'present': 0, u'no': 191}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/37.json,hr4137,M000725,https://api.propublica.org/congress/v1/110/bills/hr4137.json
{},"{u'title': u'To amend and extend the Higher Education Act of 1965, and for other purposes.', u'number': u'H R 4137', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr4137.json', u'latest_action': u'Became Public Law No: 110-315', u'sponsor_id': u'M000725', u'bill_id': u'hr4137-110'}",House,110,2008-02-07,Petri of Wisconsin Amendment #4,L000090,Not Voting,On Agreeing to the Amendment,Agreed to,36,2,17:18:00,"{u'not_voting': 21, u'yes': 260, u'present': 0, u'no': 153}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/36.json,hr4137,M000725,https://api.propublica.org/congress/v1/110/bills/hr4137.json
{},"{u'title': u'To extend for one year parity in the application of certain limits to mental health benefits, and for other purposes.', u'number': u'H R 4848', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr4848.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Finance.', u'sponsor_id': u'P000034', u'bill_id': u'hr4848-110'}",House,110,2008-02-07,"To extend for one year parity in the application of certain limits to mental health benefits, and for other purposes.",L000090,Not Voting,"On Motion to Suspend the Rules and Pass, as Amended",Passed,35,2,12:25:00,"{u'not_voting': 22, u'yes': 384, u'present': 0, u'no': 23}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/35.json,hr4848,P000034,https://api.propublica.org/congress/v1/110/bills/hr4848.json
{},"{u'title': u'Calling for a peaceful resolution to the current electoral crisis in Kenya.', u'number': u'H CON RES 283', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hconres283.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and referred to the Committee on Foreign Relations.', u'sponsor_id': u'P000149', u'bill_id': u'hconres283-110'}",House,110,2008-02-07,Calling for a peaceful resolution to the current electoral crisis in Kenya.,L000090,Not Voting,"On Motion to Suspend the Rules and Agree, as Amended",Passed,34,2,12:13:00,"{u'not_voting': 23, u'yes': 405, u'present': 0, u'no': 1}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/34.json,hconres283,P000149,https://api.propublica.org/congress/v1/110/bills/hconres283.json
{},"{u'title': u'Providing for consideration of the bill (H.R. 4137) to amend and extend the Higher Education Act of 1965, and for other purposes.', u'number': u'H RES 956', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hres956.json', u'latest_action': u'Passed/agreed to in House. Status: On agreeing to the resolution Agreed to by the Yeas and Nays: 214 - 190 (Roll no. 33).', u'sponsor_id': u'S001174', u'bill_id': u'hres956-110'}",House,110,2008-02-07,"Providing for consideration of the bill (H.R. 4137) to amend and extend the Higher Education Act of 1965, and for other purposes",L000090,Not Voting,On Agreeing to the Resolution,Passed,33,2,12:05:00,"{u'not_voting': 25, u'yes': 214, u'present': 0, u'no': 190}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/33.json,hres956,S001174,https://api.propublica.org/congress/v1/110/bills/hres956.json
