amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'api_uri': None, u'title': None, u'number': u'S..1692', u'bill_id': u's.1692-106', u'latest_action': None}",Senate,106,1999-10-21,S. 1692 As amended and modified; Partial-Birth Abortion Ban Act of 2000,C000269,Not Voting,On Passage of the Bill,Passed,340,1,18:31:00,"{u'not_voting': 3, u'yes': 63, u'present': 0, u'no': 34}",https://api.propublica.org/congress/v1/106/senate/sessions/1/votes/340.json,s.1692,NA,NA
{u'number': u'S.Amdt. 2323'},"{u'api_uri': None, u'title': None, u'number': u'S..1692', u'bill_id': u's.1692-106', u'latest_action': None}",Senate,106,1999-10-21,"Landrieu Amdt. No. 2323 as modified; To express the sense of the Congress that the Federal Government should fully support the economic, educational and medical requirements of families with special ...",C000269,Not Voting,On the Amendment ,Rejected,339,1,18:08:00,"{u'not_voting': 3, u'yes': 46, u'present': 0, u'no': 51}",https://api.propublica.org/congress/v1/106/senate/sessions/1/votes/339.json,s.1692,NA,NA
{u'number': u'S.Amdt. 2324'},"{u'api_uri': None, u'title': None, u'number': u'S..1692', u'bill_id': u's.1692-106', u'latest_action': None}",Senate,106,1999-10-21,Smith (NH) Amdt. No. 2324; To provide for certain disclosures and limitations with respect to the transference of human fetal tissue.,C000269,Not Voting,On the Amendment ,Rejected,338,1,17:37:00,"{u'not_voting': 3, u'yes': 46, u'present': 0, u'no': 51}",https://api.propublica.org/congress/v1/106/senate/sessions/1/votes/338.json,s.1692,NA,NA
{u'number': u'S.Amdt. 2321'},"{u'api_uri': None, u'title': None, u'number': u'S..1692', u'bill_id': u's.1692-106', u'latest_action': None}",Senate,106,1999-10-21,Harkin Amdt. No. 2321; To express the sense of Congress in support of the Supreme Court&#39;s decision in Roe v. Wade.,C000269,Yes,On the Amendment ,Agreed to,337,1,14:03:00,"{u'not_voting': 2, u'yes': 51, u'present': 0, u'no': 47}",https://api.propublica.org/congress/v1/106/senate/sessions/1/votes/337.json,s.1692,NA,NA
{u'number': u'S.Amdt. 2321'},"{u'api_uri': None, u'title': None, u'number': u'S..1692', u'bill_id': u's.1692-106', u'latest_action': None}",Senate,106,1999-10-21,Motion to Table Harkin Amdt. No. 2321; To express the sense of Congress in support of the Supreme Court&#39;s decision in Roe v. Wade.,C000269,No,On the Motion to Table ,Rejected,336,1,11:35:00,"{u'not_voting': 1, u'yes': 48, u'present': 0, u'no': 51}",https://api.propublica.org/congress/v1/106/senate/sessions/1/votes/336.json,s.1692,NA,NA
{u'number': u'S.Amdt. 2319'},"{u'api_uri': None, u'title': None, u'number': u'S..1692', u'bill_id': u's.1692-106', u'latest_action': None}",Senate,106,1999-10-20,Motion to Table Durbin Amendment No. 2319; To provide for a complete substitute.,C000269,Yes,On the Motion to Table ,Agreed to,335,1,17:57:00,"{u'not_voting': 1, u'yes': 61, u'present': 0, u'no': 38}",https://api.propublica.org/congress/v1/106/senate/sessions/1/votes/335.json,s.1692,NA,NA
{u'number': u'S.Amdt. 2322'},"{u'api_uri': None, u'title': None, u'number': u'S..1692', u'bill_id': u's.1692-106', u'latest_action': None}",Senate,106,1999-10-20,Motion to Table Santorum Amendment No. 2322; To express the sense of Congress concerning Roe v. Wade and partial birth abortion bans.,C000269,Yes,On the Motion to Table ,Rejected,334,1,17:28:00,"{u'not_voting': 1, u'yes': 36, u'present': 0, u'no': 63}",https://api.propublica.org/congress/v1/106/senate/sessions/1/votes/334.json,s.1692,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'S..1692', u'bill_id': u's.1692-106', u'latest_action': None}",Senate,106,1999-10-20,Motion to Table the Motion to Reconsider Roll Call No. 332; Partial-Birth Abortion Ban Act of 2000,C000269,No,On the Motion to Table,Agreed to,333,1,10:27:00,"{u'not_voting': 0, u'yes': 53, u'present': 0, u'no': 47}",https://api.propublica.org/congress/v1/106/senate/sessions/1/votes/333.json,s.1692,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'S..1692', u'bill_id': u's.1692-106', u'latest_action': None}",Senate,106,1999-10-20,Motion to Proceed to Consideration of S.1692; Partial-Birth Abortion Ban Act of 2000,C000269,No,On the Motion to Proceed,Agreed to,332,1,09:52:00,"{u'not_voting': 0, u'yes': 52, u'present': 0, u'no': 48}",https://api.propublica.org/congress/v1/106/senate/sessions/1/votes/332.json,s.1692,NA,NA
{u'number': u'S.Amdt. 2299'},"{u'api_uri': None, u'title': None, u'number': u'S..1593', u'bill_id': u's.1593-106', u'latest_action': None}",Senate,106,1999-10-19,Motion to Invoke Cloture on Reid Amdt. No. 2299; Of a perfecting nature.,C000269,No,On the Cloture Motion ,Rejected,331,1,14:54:00,"{u'not_voting': 0, u'yes': 53, u'present': 0, u'no': 47}",https://api.propublica.org/congress/v1/106/senate/sessions/1/votes/331.json,s.1593,NA,NA
{u'number': u'S.Amdt. 2298'},"{u'api_uri': None, u'title': None, u'number': u'S..1593', u'bill_id': u's.1593-106', u'latest_action': None}",Senate,106,1999-10-19,Motion to Invoke Cloture on Daschle Amdt. No. 2298; In the nature of a substitute.,C000269,Yes,On the Cloture Motion ,Rejected,330,1,14:16:00,"{u'not_voting': 0, u'yes': 52, u'present': 0, u'no': 48}",https://api.propublica.org/congress/v1/106/senate/sessions/1/votes/330.json,s.1593,NA,NA
{u'number': u'S.Amdt. 2299'},"{u'api_uri': None, u'title': None, u'number': u'S..1593', u'bill_id': u's.1593-106', u'latest_action': None}",Senate,106,1999-10-18,Motion to Table Reid Amendment No.2299; Of a perfecting nature.,C000269,No,On the Motion to Table ,Rejected,329,1,17:45:00,"{u'not_voting': 7, u'yes': 1, u'present': 0, u'no': 92}",https://api.propublica.org/congress/v1/106/senate/sessions/1/votes/329.json,s.1593,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'H.R..2684', u'bill_id': u'h.r.2684-106', u'latest_action': None}",Senate,106,1999-10-15,"H.R.2684 Conference Report; Departments of Veterans Affairs and Housing and Urban Development, andand Independent Agencies Appropriations Act, 2000",C000269,Yes,On the Conference Report,Agreed to,328,1,09:20:00,"{u'not_voting': 2, u'yes': 93, u'present': 0, u'no': 5}",https://api.propublica.org/congress/v1/106/senate/sessions/1/votes/328.json,h.r.2684,NA,NA
{u'number': u'S.Amdt. 2294'},"{u'api_uri': None, u'title': None, u'number': u'S..1593', u'bill_id': u's.1593-106', u'latest_action': None}",Senate,106,1999-10-14,McCain Amendment No. 2294; To increase reporting and disclosure requirements.,C000269,Not Voting,On the Amendment ,Agreed to,327,1,18:03:00,"{u'not_voting': 3, u'yes': 77, u'present': 0, u'no': 20}",https://api.propublica.org/congress/v1/106/senate/sessions/1/votes/327.json,s.1593,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'H.R..2561', u'bill_id': u'h.r.2561-106', u'latest_action': None}",Senate,106,1999-10-14,"H.R.2561 Conference Report; Department of Defense Appropriations Act, 2000",C000269,Yes,On the Conference Report,Agreed to,326,1,16:01:00,"{u'not_voting': 2, u'yes': 87, u'present': 0, u'no': 11}",https://api.propublica.org/congress/v1/106/senate/sessions/1/votes/326.json,h.r.2561,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'', u'bill_id': u'-106', u'latest_action': None}",Senate,106,1999-10-13,"Resolution of Ratification to Treaty Document No. 105-28 CTBT; Comprehensive Nuclear Test-Ban Treaty, opened for signature and signed by the United States at New York on September 24, 1996. Treaty ...",C000269,Yes,On the Resolution of Ratification,Rejected,325,1,18:46:00,"{u'not_voting': 0, u'yes': 48, u'present': 1, u'no': 51}",https://api.propublica.org/congress/v1/106/senate/sessions/1/votes/325.json,,NA,NA
