api_uri,contact_form,crp_id,cspan_id,date_of_birth,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,leadership_role,lis_id,middle_name,missed_votes,missed_votes_pct,next_election,ocd_id,office,party,phone,rss_url,senate_class,seniority,short_title,state,state_rank,title,total_present,total_votes,twitter_account,url,votes_with_party_pct,votesmart_id,youtube_account,session
https://api.propublica.org/congress/v1/members/A000360.json,http://www.alexander.senate.gov/public/index.cfm?p=Email,N00009888,5,1940-07-03,0.323,senatorlamaralexander,202-228-3398,S2TN00058,Lamar,/m/01rbs3,300002,40304,A000360,,True,Alexander,,S289,,8,2.97,2020,ocd-division/country:us/state:tn,455 Dirksen Senate Office Building,R,202-224-4944,https://www.alexander.senate.gov/public/?a=RSS.Feed,2,15,Sen.,TN,senior,"Senator, 2nd Class",0,269,SenAlexander,https://www.alexander.senate.gov/public/,97.7,15691,lamaralexander,115
https://api.propublica.org/congress/v1/members/B001230.json,https://www.baldwin.senate.gov/feedback,N00004367,57884,1962-02-11,-0.546,TammyBaldwin,202-225-6942,S2WI00219,Tammy,/m/024v02,400013,29940,B001230,,True,Baldwin,,S354,,0,0.0,2018,ocd-division/country:us/state:wi,709 Hart,D,202-224-5653,https://www.baldwin.senate.gov/rss/feeds/?type=all,1,5,Sen.,WI,junior,"Senator, 1st Class",1,269,SenatorBaldwin,https://www.baldwin.senate.gov/,95.54,3470,witammybaldwin,115
https://api.propublica.org/congress/v1/members/B001261.json,https://www.barrasso.senate.gov/public/index.cfm/contact-form,N00006236,1024777,1952-07-21,0.528,johnbarrasso,202-224-1724,S6WY00068,John,/m/02rsm32,412251,40707,B001261,,True,Barrasso,Policy Committee Chair,S317,,1,0.37,2018,ocd-division/country:us/state:wy,307 Dirksen Senate Office Building,R,202-224-6441,https://www.barrasso.senate.gov/public/?a=rss.feed,1,11,Sen.,WY,junior,"Senator, 1st Class",0,269,SenJohnBarrasso,https://www.barrasso.senate.gov/,98.13,52662,barrassowyo,115
https://api.propublica.org/congress/v1/members/B001267.json,https://www.bennet.senate.gov/?p=contact,N00030608,1031622,1964-11-28,-0.208,senbennetco,202-228-5097,S0CO00211,Michael,/m/05b60qf,412330,40910,B001267,,True,Bennet,,S330,,1,0.37,2022,ocd-division/country:us/state:co,261 Russell Senate Office Building,D,202-224-5852,,3,9,Sen.,CO,senior,"Senator, 3rd Class",1,269,SenBennetCo,https://www.bennet.senate.gov/,91.42,110942,SenatorBennet,115
https://api.propublica.org/congress/v1/members/B001277.json,https://www.blumenthal.senate.gov/contact/,N00031685,21799,1946-02-13,-0.418,SenBlumenthal,202-224-9673,S0CT00177,Richard,/m/03tg8m,412490,41101,B001277,,True,Blumenthal,,S341,,1,0.37,2022,ocd-division/country:us/state:ct,706 Hart Senate Office Building,D,202-224-2823,https://www.blumenthal.senate.gov/rss/feeds/?type=press,3,7,Sen.,CT,senior,"Senator, 3rd Class",1,269,SenBlumenthal,https://www.blumenthal.senate.gov/,90.67,1568,SenatorBlumenthal,115
https://api.propublica.org/congress/v1/members/B000575.json,https://www.blunt.senate.gov/public/index.cfm/contact-roy,N00005195,45465,1950-01-10,0.431,SenatorBlunt,202-224-8149,S0MO00183,Roy,/m/034fn4,400034,29735,B000575,,True,Blunt,,S342,,7,2.6,2022,ocd-division/country:us/state:mo,260 Russell Senate Office Building,R,202-224-5721,https://www.blunt.senate.gov/public/?a=RSS.Feed,3,7,Sen.,MO,junior,"Senator, 3rd Class",0,269,RoyBlunt,https://www.blunt.senate.gov/public/,98.47,418,SenatorBlunt,115
https://api.propublica.org/congress/v1/members/B001288.json,https://www.booker.senate.gov/?p=contact,N00035267,84679,1969-04-27,-0.588,,202-224-8378,S4NJ00185,Cory,/m/06p430,412598,41308,B001288,,True,Booker,,S370,,2,0.74,2020,ocd-division/country:us/state:nj,359 Dirksen Senate Office Building,D,202-224-3224,https://www.booker.senate.gov/rss/,2,5,Sen.,NJ,junior,"Senator, 2nd Class",1,269,CoryBooker,https://www.booker.senate.gov/,83.9,76151,SenCoryBooker,115
https://api.propublica.org/congress/v1/members/B001236.json,https://www.boozman.senate.gov/public/index.cfm/contact,N00013873,92069,1950-12-10,0.402,JohnBoozman,202-228-1371,S0AR00150,John,/m/024s3v,400040,20101,B001236,,True,Boozman,,S343,,0,0.0,2022,ocd-division/country:us/state:ar,141 Hart Senate Office Building,R,202-224-4843,https://www.boozman.senate.gov/public/index.cfm/rss/feed,3,7,Sen.,AR,senior,"Senator, 3rd Class",0,269,JohnBoozman,https://www.boozman.senate.gov/public/,98.88,27958,BoozmanPressOffice,115
https://api.propublica.org/congress/v1/members/B000944.json,http://www.brown.senate.gov/contact/,N00003535,5051,1952-11-09,-0.44,,202-228-6321,S6OH00163,Sherrod,/m/034s80,400050,29389,B000944,,True,Brown,,S307,,0,0.0,2018,ocd-division/country:us/state:oh,713 Hart Senate Office Building,D,202-224-2315,https://www.brown.senate.gov/rss/feeds/?type=all&,1,11,Sen.,OH,senior,"Senator, 1st Class",1,269,SenSherrodBrown,https://www.brown.senate.gov/,94.05,27018,SherrodBrownOhio,115
https://api.propublica.org/congress/v1/members/B001135.json,https://www.burr.senate.gov/contact/email,N00002221,31054,1955-11-30,0.454,SenatorRichardBurr,202-228-2981,S4NC00089,Richard,/m/03g_s9,400054,29548,B001135,,True,Burr,,S300,M.,10,3.72,2022,ocd-division/country:us/state:nc,217 Russell Senate Office Building,R,202-224-3154,,3,13,Sen.,NC,senior,"Senator, 3rd Class",0,269,SenatorBurr,https://www.burr.senate.gov/,99.23,21787,SenatorRichardBurr,115
https://api.propublica.org/congress/v1/members/C000127.json,http://www.cantwell.senate.gov/public/index.cfm/email-maria,N00007836,26137,1958-10-13,-0.287,senatorcantwell,202-228-0514,S8WA00194,Maria,/m/01x68t,300018,39310,C000127,,True,Cantwell,,S275,,2,0.74,2018,ocd-division/country:us/state:wa,511 Hart Senate Office Building,D,202-224-3441,,1,17,Sen.,WA,junior,"Senator, 1st Class",1,269,SenatorCantwell,https://www.cantwell.senate.gov/,97.0,27122,SenatorCantwell,115
https://api.propublica.org/congress/v1/members/C001047.json,https://www.capito.senate.gov/contact/contact-shelley,N00009771,83737,1953-11-26,0.258,senshelley,202-225-7856,S4WV00159,Shelley,/m/024pwq,400061,20146,C001047,,True,Capito,,S372,Moore,3,1.12,2020,ocd-division/country:us/state:wv,172 Russell Senate Office Building,R,202-224-6472,,2,3,Sen.,WV,junior,"Senator, 2nd Class",0,269,SenCapito,https://www.capito.senate.gov/,97.74,11701,UCbiXdR4XQ3vD9Xp5lfR9QXw,115
https://api.propublica.org/congress/v1/members/C000141.json,http://www.cardin.senate.gov/contact/,N00001955,4004,1943-10-05,-0.329,senatorbencardin,202-224-1651,S6MD03177,Benjamin,/m/025k3k,400064,15408,C000141,,True,Cardin,,S308,L.,0,0.0,2018,ocd-division/country:us/state:md,509 Hart Senate Office Building,D,202-224-4524,,1,11,Sen.,MD,senior,"Senator, 1st Class",1,269,SenatorCardin,https://www.cardin.senate.gov/,96.28,26888,senatorcardin,115
https://api.propublica.org/congress/v1/members/C000174.json,http://www.carper.senate.gov/public/index.cfm/email-senator-carper,N00012508,663,1947-01-23,-0.174,tomcarper,202-228-2190,S8DE00079,Thomas,/m/01xw7t,300019,15015,C000174,,True,Carper,,S277,R.,5,1.86,2018,ocd-division/country:us/state:de,513 Hart Senate Office Building,D,202-224-2441,https://www.carper.senate.gov/public/index.cfm/rss/feed,1,17,Sen.,DE,senior,"Senator, 1st Class",1,269,SenatorCarper,https://www.carper.senate.gov/public/,90.91,22421,senatorcarper,115
https://api.propublica.org/congress/v1/members/C001070.json,https://www.casey.senate.gov/contact/,N00027503,47036,1960-04-13,-0.298,SenatorBobCasey,202-228-0604,S6PA00217,Bob,/m/047ymw,412246,40703,C001070,,True,Casey,,S309,,0,0.0,2018,ocd-division/country:us/state:pa,393 Russell Senate Office Building,D,202-224-6324,https://www.casey.senate.gov/rss/feeds/?all,1,11,Sen.,PA,senior,"Senator, 1st Class",1,269,SenBobCasey,https://www.casey.senate.gov/,96.65,2541,SenatorBobCasey,115
https://api.propublica.org/congress/v1/members/C001075.json,https://www.cassidy.senate.gov/contact,N00030245,1030546,1957-09-28,0.453,,202-225-7313,S4LA00107,Bill,/m/0286t7r,412269,20919,C001075,,True,Cassidy,,S373,,1,0.37,2020,ocd-division/country:us/state:la,520 Hart Senate Office Building,R,202-224-5824,,2,3,Sen.,LA,senior,"Senator, 2nd Class",0,269,,https://www.cassidy.senate.gov/,98.51,69494,SenatorBillCassidy,115
https://api.propublica.org/congress/v1/members/C000567.json,https://www.cochran.senate.gov/public/index.cfm/email-me,N00003328,1200,1937-12-07,0.286,,202-224-9450,S8MS00055,Thad,/m/01fmcd,300023,14009,C000567,,True,Cochran,,S136,,30,11.15,2020,ocd-division/country:us/state:ms,113 Dirksen Senate Office Building,R,202-224-5054,https://www.cochran.senate.gov/public/index.cfm/rss/taggedfeed?Type=news-releases&region=&issue=,2,39,Sen.,MS,senior,"Senator, 2nd Class",0,269,SenThadCochran,https://www.cochran.senate.gov/,99.16,53312,sencochran,115
https://api.propublica.org/congress/v1/members/C001035.json,http://www.collins.senate.gov/contact,N00000491,45738,1952-12-07,0.107,susancollins,202-224-2693,S6ME00159,Susan,/m/020y8m,300025,49703,C001035,,True,Collins,,S252,,0,0.0,2020,ocd-division/country:us/state:me,413 Dirksen Senate Office Building,R,202-224-2523,https://www.collins.senate.gov/?q=rss.xml,2,21,Sen.,ME,senior,"Senator, 2nd Class",0,269,SenatorCollins,https://www.collins.senate.gov/,88.85,379,SenatorSusanCollins,115
https://api.propublica.org/congress/v1/members/C001088.json,https://www.coons.senate.gov/contact,N00031820,9269028,1963-09-09,-0.283,senatorchriscoons,202-228-3075,S0DE00092,Christopher,/m/082d3d,412390,40916,C001088,,True,Coons,,S337,A.,10,3.72,2020,ocd-division/country:us/state:de,127a Russell Senate Office Building,D,202-224-5042,https://www.coons.senate.gov/rss/feeds/?type=press,2,9,Sen.,DE,junior,"Senator, 2nd Class",1,269,SenCoonsOffice,https://www.coons.senate.gov/,93.05,122834,senatorchriscoons,115
https://api.propublica.org/congress/v1/members/C001071.json,https://www.corker.senate.gov/public/index.cfm/emailme,N00027441,1021114,1952-08-24,0.391,bobcorker,202-228-0566,S6TN00216,Bob,/m/0d9fz3,412248,40705,C001071,,True,Corker,,S310,,2,0.74,2018,ocd-division/country:us/state:tn,425 Dirksen Senate Office Building,R,202-224-3344,https://www.corker.senate.gov/public/index.cfm/rss/feed,1,11,Sen.,TN,junior,"Senator, 1st Class",0,269,SenBobCorker,https://www.corker.senate.gov/,95.13,65905,senatorcorker,115
https://api.propublica.org/congress/v1/members/C001056.json,https://www.cornyn.senate.gov/contact,N00024852,93131,1952-02-02,0.497,sen.johncornyn,202-228-2856,S2TX00106,John,/m/01xcqs,300027,40305,C001056,,True,Cornyn,Assistant Leader,S287,,0,0.0,2020,ocd-division/country:us/state:tx,517 Hart Senate Office Building,R,202-224-2934,,2,15,Sen.,TX,senior,"Senator, 2nd Class",0,269,JohnCornyn,https://www.cornyn.senate.gov/,98.88,15375,senjohncornyn,115
https://api.propublica.org/congress/v1/members/C001113.json,https://www.cortezmasto.senate.gov/content/contact-senator,N00037161,105698,1964-03-29,,SenatorCortezMasto,,S6NV00200,Catherine,/m/02rtp9t,412681,,C001113,,True,Cortez Masto,,S385,,8,2.97,2022,ocd-division/country:us/state:nv,B40a Dirksen Senate Office Building,D,202-224-3542,,3,1,Sen.,NV,junior,"Senator, 3rd Class",1,269,sencortezmasto,https://www.cortezmasto.senate.gov/,90.04,69579,,115
