amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'To amend the Securities Exchange Act of 1934 to provide for an optional pilot program allowing certain emerging growth companies to increase the tick sizes of their stocks.', u'number': u'H R 3448', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hr3448.json', u'latest_action': u'Received in the Senate and Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.', u'sponsor_id': u'D000614', u'bill_id': u'hr3448-113'}",House,113,2014-02-11,To amend the Securities Exchange Act of 1934 to provide for an optional pilot program allowing certain emerging growth companies to increase the tick sizes of their stocks,A000210,Yes,"On Motion to Suspend the Rules and Pass, as Amended",Passed,62,2,17:35:00,"{u'not_voting': 15, u'yes': 412, u'present': 0, u'no': 4}",https://api.propublica.org/congress/v1/113/house/sessions/2/votes/62.json,hr3448,D000614,https://api.propublica.org/congress/v1/113/bills/hr3448.json
{},"{u'title': u'A bill to designate the air route traffic control center located in Nashua, New Hampshire, as the &quot;Patricia Clark Boston Air Route Traffic Control Center&quot;.', u'number': u'S 540', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/s540.json', u'latest_action': u'Became Public Law No: 113-83.', u'sponsor_id': u'S001181', u'bill_id': u's540-113'}",House,113,2014-02-11,"To designate the air route traffic control center located in Nashua, New Hampshire, as the",A000210,Yes,On Passage,Passed,61,2,17:27:00,"{u'not_voting': 10, u'yes': 221, u'present': 0, u'no': 201}",https://api.propublica.org/congress/v1/113/house/sessions/2/votes/61.json,s540,S001181,https://api.propublica.org/congress/v1/113/bills/s540.json
{},"{u'title': u'A bill to direct the Secretary of the Interior to convey certain Federal features of the electric distribution system to the South Utah Valley Electric Service District, and for other purposes.', u'number': u'S 25', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/s25.json', u'latest_action': u'Became Public Law No: 113-82.', u'sponsor_id': u'H000338', u'bill_id': u's25-113'}",House,113,2014-02-11,"To direct the Secretary of the Interior to convey certain Federal features of the electric distribution system to the South Utah Valley Electric Service District, and for other purposes",A000210,Yes,"On Motion to Suspend the Rules and Pass, as Amended",Passed,60,2,15:09:00,"{u'not_voting': 14, u'yes': 326, u'present': 1, u'no': 90}",https://api.propublica.org/congress/v1/113/house/sessions/2/votes/60.json,s25,H000338,https://api.propublica.org/congress/v1/113/bills/s25.json
{},"{u'title': u'Providing for consideration of the bill (H.R. 3193) to amend the Consumer Financial Protection Act of 2010 to strengthen the review authority of the Financial Stability Oversight Council of regulations issued by the Bureau of Consumer Financial Protection, and for other purposes; providing for proceedings during the period from February 13, 2014, through February 24, 2014; and for other purposes.', u'number': u'H RES 475', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hres475.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'S000250', u'bill_id': u'hres475-113'}",House,113,2014-02-11,Providing for consideration of the bill (H.R. 3193) to amend the Consumer Financial Protection Act of 2010 to strengthen the review authority of the Financial Stability Oversight Council of regulations ...,A000210,No,On Agreeing to the Resolution,Passed,59,2,15:01:00,"{u'not_voting': 14, u'yes': 223, u'present': 1, u'no': 193}",https://api.propublica.org/congress/v1/113/house/sessions/2/votes/59.json,hres475,S000250,https://api.propublica.org/congress/v1/113/bills/hres475.json
{},"{u'title': u'Providing for consideration of the bill (H.R. 3193) to amend the Consumer Financial Protection Act of 2010 to strengthen the review authority of the Financial Stability Oversight Council of regulations issued by the Bureau of Consumer Financial Protection, and for other purposes; providing for proceedings during the period from February 13, 2014, through February 24, 2014; and for other purposes.', u'number': u'H RES 475', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hres475.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'S000250', u'bill_id': u'hres475-113'}",House,113,2014-02-11,Providing for consideration of the bill (H.R. 3193) to amend the Consumer Financial Protection Act of 2010 to strengthen the review authority of the Financial Stability Oversight Council of regulations ...,A000210,No,On Ordering the Previous Question,Passed,58,2,14:53:00,"{u'not_voting': 14, u'yes': 222, u'present': 0, u'no': 195}",https://api.propublica.org/congress/v1/113/house/sessions/2/votes/58.json,hres475,S000250,https://api.propublica.org/congress/v1/113/bills/hres475.json
{},"{u'api_uri': None, u'title': None, u'number': u'JOURNAL', u'bill_id': u'journal-113', u'latest_action': None}",House,113,2014-02-10,On Approving the Journal,A000210,No,On Approving the Journal,Passed,57,2,19:13:00,"{u'not_voting': 66, u'yes': 241, u'present': 1, u'no': 123}",https://api.propublica.org/congress/v1/113/house/sessions/2/votes/57.json,journal,NA,NA
{},"{u'title': u'Supporting the democratic and European aspirations of the people of Ukraine, and their right to choose their own future free of intimidation and fear.', u'number': u'H RES 447', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hres447.json', u'latest_action': u'On motion to suspend the rules and agree to the resolution, as amended Agreed to by the Yeas and Nays: (2/3 required): 381 - 2 (Roll no. 56). (text: CR H1693)', u'sponsor_id': u'E000179', u'bill_id': u'hres447-113'}",House,113,2014-02-10,"Supporting the democratic and European aspirations of the people of the Ukraine, and their right to choose their own future free of intimidation and fear.",A000210,Yes,"On Motion to Suspend the Rules and Agree, as Amended",Passed,56,2,19:07:00,"{u'not_voting': 48, u'yes': 381, u'present': 0, u'no': 2}",https://api.propublica.org/congress/v1/113/house/sessions/2/votes/56.json,hres447,E000179,https://api.propublica.org/congress/v1/113/bills/hres447.json
{},"{u'title': u'To reauthorize the National Integrated Drought Information System.', u'number': u'H R 2431', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hr2431.json', u'latest_action': u'Became Public Law No: 113-86.', u'sponsor_id': u'H000067', u'bill_id': u'hr2431-113'}",House,113,2014-02-10,To reauthorize the National Integrated Drought Information System.,A000210,Yes,"On Motion to Suspend the Rules and Pass, as Amended",Passed,55,2,18:58:00,"{u'not_voting': 45, u'yes': 365, u'present': 0, u'no': 21}",https://api.propublica.org/congress/v1/113/house/sessions/2/votes/55.json,hr2431,H000067,https://api.propublica.org/congress/v1/113/bills/hr2431.json
{},"{u'title': u'To authorize Escambia County, Florida, to convey certain property that was formerly part of Santa Rosa Island National Monument and that was conveyed to Escambia County subject to restrictions on use and reconveyance.', u'number': u'H R 2954', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hr2954.json', u'latest_action': u'Received in the Senate and Read twice and referred to the Committee on Energy and Natural Resources.', u'sponsor_id': u'M001144', u'bill_id': u'hr2954-113'}",House,113,2014-02-06,"To authorize Escambia County, Florida, to convey certain property that was formerly part of Santa Rosa Island National Monument and that was conveyed to Escambia County subject to restrictions on ...",A000210,No,On Passage,Passed,54,2,12:17:00,"{u'not_voting': 17, u'yes': 220, u'present': 0, u'no': 194}",https://api.propublica.org/congress/v1/113/house/sessions/2/votes/54.json,hr2954,M001144,https://api.propublica.org/congress/v1/113/bills/hr2954.json
{},"{u'title': u'To authorize Escambia County, Florida, to convey certain property that was formerly part of Santa Rosa Island National Monument and that was conveyed to Escambia County subject to restrictions on use and reconveyance.', u'number': u'H R 2954', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hr2954.json', u'latest_action': u'Received in the Senate and Read twice and referred to the Committee on Energy and Natural Resources.', u'sponsor_id': u'M001144', u'bill_id': u'hr2954-113'}",House,113,2014-02-06,"To authorize Escambia County, Florida, to convey certain property that was formerly part of Santa Rosa Island National Monument and that was conveyed to Escambia County subject to restrictions on ...",A000210,Yes,On Motion to Recommit with Instructions,Failed,53,2,12:11:00,"{u'not_voting': 15, u'yes': 194, u'present': 0, u'no': 222}",https://api.propublica.org/congress/v1/113/house/sessions/2/votes/53.json,hr2954,M001144,https://api.propublica.org/congress/v1/113/bills/hr2954.json
