amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'Making continuing appropriations for the National Nuclear Security Administration for fiscal year 2014, and for other purposes.', u'number': u'H J RES 76', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hjres76.json', u'latest_action': u'Became Public Law No: 113-145.', u'sponsor_id': u'F000372', u'bill_id': u'hjres76-113'}",House,113,2014-08-01,"Making continuing appropriations for the National Security Administration for fiscal year 2014, and for other purposes.",C001046,Not Voting,On Motion to Concur in the Senate Amendments,Passed,480,2,22:03:00,"{u'not_voting': 29, u'yes': 395, u'present': 0, u'no': 8}",https://api.propublica.org/congress/v1/113/house/sessions/2/votes/480.json,hjres76,F000372,https://api.propublica.org/congress/v1/113/bills/hjres76.json
{},"{u'title': u'To prohibit certain actions with respect to deferred action for aliens not lawfully present in the United States, and for other purposes.', u'number': u'H R 5272', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hr5272.json', u'latest_action': u'Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 551.', u'sponsor_id': u'B001243', u'bill_id': u'hr5272-113'}",House,113,2014-08-01,"To prohibit certain actions with respect to deferred action for aliens not lawfully present in the United States, and for other purposes.",C001046,Not Voting,On Passage,Passed,479,2,21:55:00,"{u'not_voting': 23, u'yes': 216, u'present': 1, u'no': 192}",https://api.propublica.org/congress/v1/113/house/sessions/2/votes/479.json,hr5272,B001243,https://api.propublica.org/congress/v1/113/bills/hr5272.json
{},"{u'title': u'Making supplemental appropriations for the fiscal year ending September 30, 2014, and for other purposes.', u'number': u'H R 5230', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hr5230.json', u'latest_action': u'Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 550.', u'sponsor_id': u'R000395', u'bill_id': u'hr5230-113'}",House,113,2014-08-01,"Supplemental Appropriations, FY 2014",C001046,Not Voting,On Passage,Passed,478,2,20:37:00,"{u'not_voting': 20, u'yes': 223, u'present': 0, u'no': 189}",https://api.propublica.org/congress/v1/113/house/sessions/2/votes/478.json,hr5230,R000395,https://api.propublica.org/congress/v1/113/bills/hr5230.json
{},"{u'title': u'Providing for consideration of the bill (H.R. 5230) making supplemental appropriations for the fiscal year ending September 30, 2014, and for other purposes; providing for consideration of the bill (H.R. 5272) to prohibit certain actions with respect to deferred action for aliens not lawfully present in the United States, and for other purposes; and providing for consideration of motions to suspend the rules.', u'number': u'H RES 710', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hres710.json', u'latest_action': u'On agreeing to the resolution Agreed to by the Yeas and Nays: 218 - 191 (Roll no. 477). (text: CR H7206)', u'sponsor_id': u'S000250', u'bill_id': u'hres710-113'}",House,113,2014-08-01,"Providing for further consideration of the bill (H.R. 5230) making supplemental appropriations for the fiscal year ending September 30, 2014, and for other purposes; providing for consideration of the bill ...",C001046,Not Voting,On Agreeing to the Resolution,Passed,477,2,19:07:00,"{u'not_voting': 23, u'yes': 218, u'present': 0, u'no': 191}",https://api.propublica.org/congress/v1/113/house/sessions/2/votes/477.json,hres710,S000250,https://api.propublica.org/congress/v1/113/bills/hres710.json
{},"{u'title': u'Providing for consideration of the bill (H.R. 5230) making supplemental appropriations for the fiscal year ending September 30, 2014, and for other purposes; providing for consideration of the bill (H.R. 5272) to prohibit certain actions with respect to deferred action for aliens not lawfully present in the United States, and for other purposes; and providing for consideration of motions to suspend the rules.', u'number': u'H RES 710', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hres710.json', u'latest_action': u'On agreeing to the resolution Agreed to by the Yeas and Nays: 218 - 191 (Roll no. 477). (text: CR H7206)', u'sponsor_id': u'S000250', u'bill_id': u'hres710-113'}",House,113,2014-08-01,"Providing for further consideration of the bill (H.R. 5230) making supplemental appropriations for the fiscal year ending September 30, 2014, and for other purposes; providing for consideration of the bill ...",C001046,Not Voting,On Ordering the Previous Question,Passed,476,2,18:58:00,"{u'not_voting': 23, u'yes': 226, u'present': 0, u'no': 183}",https://api.propublica.org/congress/v1/113/house/sessions/2/votes/476.json,hres710,S000250,https://api.propublica.org/congress/v1/113/bills/hres710.json
{},"{u'title': u'Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, and providing for consideration of motions to suspend the rules.', u'number': u'H RES 700', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hres700.json', u'latest_action': u'Motion to reconsider laid on the table. Agreed to without objection.', u'sponsor_id': u'C001053', u'bill_id': u'hres700-113'}",House,113,2014-08-01,"Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, and providing for consideration of motions to suspend ...",C001046,Not Voting,On Agreeing to the Resolution,Passed,475,2,12:02:00,"{u'not_voting': 23, u'yes': 219, u'present': 0, u'no': 190}",https://api.propublica.org/congress/v1/113/house/sessions/2/votes/475.json,hres700,C001053,https://api.propublica.org/congress/v1/113/bills/hres700.json
{},"{u'title': u'Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, and providing for consideration of motions to suspend the rules.', u'number': u'H RES 700', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hres700.json', u'latest_action': u'Motion to reconsider laid on the table. Agreed to without objection.', u'sponsor_id': u'C001053', u'bill_id': u'hres700-113'}",House,113,2014-08-01,"Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, and providing for consideration of motions to suspend ...",C001046,Not Voting,On Ordering the Previous Question,Passed,474,2,11:54:00,"{u'not_voting': 22, u'yes': 226, u'present': 0, u'no': 184}",https://api.propublica.org/congress/v1/113/house/sessions/2/votes/474.json,hres700,C001053,https://api.propublica.org/congress/v1/113/bills/hres700.json
{},"{u'title': u'To provide an extension of Federal-aid highway, highway safety, motor carrier safety, transit, and other programs funded out of the Highway Trust Fund, and for other purposes.', u'number': u'H R 5021', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hr5021.json', u'latest_action': u'Became Public Law No: 113-159.', u'sponsor_id': u'C000071', u'bill_id': u'hr5021-113'}",House,113,2014-07-31,"To provide an extension of Federal-aid highway, highway safety, motor carrier safety, transit, and other programs funded out of the Highway Trust Fund, and for other purposes.",C001046,Not Voting,On Motion to Disagree to the Senate Amendment,Passed,473,2,14:24:00,"{u'not_voting': 10, u'yes': 272, u'present': 0, u'no': 150}",https://api.propublica.org/congress/v1/113/house/sessions/2/votes/473.json,hr5021,C000071,https://api.propublica.org/congress/v1/113/bills/hr5021.json
{},"{u'title': u'Providing for consideration of the bill (H.R. 5230) making supplemental appropriations for the fiscal year ending September 30, 2014, and for other purposes; providing for consideration of the bill (H.R. 5272) to prohibit certain actions with respect to deferred action for aliens not lawfully present in the United States, and for other purposes; providing for consideration of the Senate amendment to the bill (H.R. 5021) to provide an extension of Federal-aid highway, highway safety, motor carrier safety, transit, and other programs funded out of the Highway Trust Fund, and for other purposes; and for other purposes.', u'number': u'H RES 696', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hres696.json', u'latest_action': u'On agreeing to the resolution Agreed to by recorded vote: 220 - 205 (Roll no. 472). (text: CR H7133)', u'sponsor_id': u'C001053', u'bill_id': u'hres696-113'}",House,113,2014-07-31,"Providing for consideration of H.R. 5230, making supplemental appropriations for the fiscal year ending September 30, 2014, H.R. 5272, to prohibit certain actions with respect to deferred action for aliens ...",C001046,Yes,On Agreeing to the Resolution,Passed,472,2,11:56:00,"{u'not_voting': 7, u'yes': 220, u'present': 0, u'no': 205}",https://api.propublica.org/congress/v1/113/house/sessions/2/votes/472.json,hres696,C001053,https://api.propublica.org/congress/v1/113/bills/hres696.json
{},"{u'title': u'Providing for consideration of the bill (H.R. 5230) making supplemental appropriations for the fiscal year ending September 30, 2014, and for other purposes; providing for consideration of the bill (H.R. 5272) to prohibit certain actions with respect to deferred action for aliens not lawfully present in the United States, and for other purposes; providing for consideration of the Senate amendment to the bill (H.R. 5021) to provide an extension of Federal-aid highway, highway safety, motor carrier safety, transit, and other programs funded out of the Highway Trust Fund, and for other purposes; and for other purposes.', u'number': u'H RES 696', u'bill_uri': u'https://api.propublica.org/congress/v1/113/bills/hres696.json', u'latest_action': u'On agreeing to the resolution Agreed to by recorded vote: 220 - 205 (Roll no. 472). (text: CR H7133)', u'sponsor_id': u'C001053', u'bill_id': u'hres696-113'}",House,113,2014-07-31,"Providing for consideration of H.R. 5230, making supplemental appropriations for the fiscal year ending September 30, 2014, H.R. 5272, to prohibit certain actions with respect to deferred action for aliens ...",C001046,Yes,On Ordering the Previous Question,Passed,471,2,11:49:00,"{u'not_voting': 8, u'yes': 226, u'present': 0, u'no': 198}",https://api.propublica.org/congress/v1/113/house/sessions/2/votes/471.json,hres696,C001053,https://api.propublica.org/congress/v1/113/bills/hres696.json
