amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'Making continuing appropriations for the fiscal year 2003, and for other purposes.', u'number': u'H J RES 111', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hjres111.json', u'latest_action': u'Became Public Law No: 107-229', u'sponsor_id': u'Y000031', u'bill_id': u'hjres111-107'}",House,107,2002-09-26,"Making continuing appropriations for fiscal year 2003, and for other purposes",M000797,Not Voting,On Passage,Passed,423,2,19:35:00,"{u'not_voting': 61, u'yes': 370, u'present': 0, u'no': 1}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/423.json,hjres111,Y000031,https://api.propublica.org/congress/v1/107/bills/hjres111.json
{},"{u'title': u'To authorize appropriations for the Department of Justice for fiscal year 2002, and for other purposes.', u'number': u'H R 2215', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hr2215.json', u'latest_action': u'Became Public Law No: 107-273', u'sponsor_id': u'S000244', u'bill_id': u'hr2215-107'}",House,107,2002-09-26,"To authorize appropriations for the Department of Justice for fiscal year 2002, and for other purposes.",M000797,Not Voting,On Agreeing to the Conference Report,Passed,422,2,16:49:00,"{u'not_voting': 28, u'yes': 400, u'present': 0, u'no': 4}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/422.json,hr2215,S000244,https://api.propublica.org/congress/v1/107/bills/hr2215.json
{},"{u'title': u'To improve patient access to health care services and provide improved medical care by reducing the excessive burden the liability system places on the health care delivery system.', u'number': u'H R 4600', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hr4600.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on the Judiciary.', u'sponsor_id': u'G000439', u'bill_id': u'hr4600-107'}",House,107,2002-09-26,"Help Efficient, Accessible, Low Cost, Timely Healthcare Act of 2002",M000797,Not Voting,On Passage,Passed,421,2,15:28:00,"{u'not_voting': 12, u'yes': 217, u'present': 0, u'no': 203}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/421.json,hr4600,G000439,https://api.propublica.org/congress/v1/107/bills/hr4600.json
{},"{u'title': u'To improve patient access to health care services and provide improved medical care by reducing the excessive burden the liability system places on the health care delivery system.', u'number': u'H R 4600', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hr4600.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on the Judiciary.', u'sponsor_id': u'G000439', u'bill_id': u'hr4600-107'}",House,107,2002-09-26,"Help Efficient, Accessible, Low Cost, Timely Healthcare Act of 2002",M000797,Not Voting,On Motion to Recommit with Instructions,Failed,420,2,15:13:00,"{u'not_voting': 14, u'yes': 193, u'present': 0, u'no': 225}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/420.json,hr4600,G000439,https://api.propublica.org/congress/v1/107/bills/hr4600.json
{},"{u'title': u'Providing for consideration of the bill (H.R. 4600) to improve patient access to health care services and provide improved medical care by reducing the excessive burden the liability system places on the health care delivery room.', u'number': u'H RES 553', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hres553.json', u'latest_action': u'Passed/agreed to in House. Status: On agreeing to the resolution Agreed to by the Yeas and Nays: 221 - 197 (Roll no. 419).', u'sponsor_id': u'R000569', u'bill_id': u'hres553-107'}",House,107,2002-09-26,"Providing for consideration of H.R. 4600; Help Efficient, Accessible, Low Cost, Timely Healthcare Act of 2002",M000797,Not Voting,On Agreeing to the Resolution,Passed,419,2,13:21:00,"{u'not_voting': 14, u'yes': 221, u'present': 0, u'no': 197}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/419.json,hres553,R000569,https://api.propublica.org/congress/v1/107/bills/hres553.json
{},"{u'title': u'A bill to require States and localities to meet uniform and nondiscriminatory election technology and administration requirements applicable to Federal elections, to establish grant programs to provide assistance to States and localities to met those requirements and to improve election technology and the administration of Federal elections, to establish the Election Administration Commission, and for other purposes.', u'number': u'H R 3295', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hr3295.json', u'latest_action': u'Became Public Law No: 107-252', u'sponsor_id': u'N000081', u'bill_id': u'hr3295-107'}",House,107,2002-09-26,Help America Vote Act,M000797,Not Voting,On Motion to Instruct Conferees,Passed,418,2,11:47:00,"{u'not_voting': 31, u'yes': 385, u'present': 0, u'no': 16}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/418.json,hr3295,N000081,https://api.propublica.org/congress/v1/107/bills/hr3295.json
{},"{u'api_uri': None, u'title': None, u'number': u'JOURNAL', u'bill_id': u'journal-107', u'latest_action': None}",House,107,2002-09-26,,M000797,Not Voting,On Approving the Journal,Passed,417,2,11:37:00,"{u'not_voting': 28, u'yes': 346, u'present': 0, u'no': 58}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/417.json,journal,NA,NA
{},"{u'title': u'Waiving points or order against the conference report to accompany the bill (H.R. 2215) to authorize appropriations for the Department of Justice for fiscal year 2002, and for other purposes.', u'number': u'H RES 552', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hres552.json', u'latest_action': u'Passed/agreed to in House. Status: On agreeing to the resolution Agreed to by voice vote.', u'sponsor_id': u'P000555', u'bill_id': u'hres552-107'}",House,107,2002-09-26,Waiving points of order against the conference report to accompany H.R. 2215; Department of Justice Authorization,M000797,Not Voting,On Ordering the Previous Question,Passed,416,2,11:26:00,"{u'not_voting': 25, u'yes': 208, u'present': 0, u'no': 199}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/416.json,hres552,P000555,https://api.propublica.org/congress/v1/107/bills/hres552.json
{},"{u'title': u'Expressing the sense of the House of Representatives on permanency of pension reform provisions.', u'number': u'H RES 544', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hres544.json', u'latest_action': u'Passed/agreed to in House. Status: On agreeing to the resolution Agreed to by the Yeas and Nays: 291 - 118 (Roll no. 415).', u'sponsor_id': u'S001155', u'bill_id': u'hres544-107'}",House,107,2002-09-25,Expressing the Sense of the House of Representatives on Permanency of Pension Reform Provisions,M000797,Not Voting,On Agreeing to the Resolution,Passed,415,2,19:44:00,"{u'not_voting': 23, u'yes': 291, u'present': 0, u'no': 118}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/415.json,hres544,S001155,https://api.propublica.org/congress/v1/107/bills/hres544.json
{},"{u'title': u'Expressing the sense of the House of Representatives that Congress should complete action on H.R. 3762, the Pension Security Act of 2002.', u'number': u'H RES 540', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hres540.json', u'latest_action': u'Passed/agreed to in House. Status: On agreeing to the resolution Agreed to by the Yeas and Nays: 258 - 152 (Roll no. 414).', u'sponsor_id': u'P000323', u'bill_id': u'hres540-107'}",House,107,2002-09-25,"Sense of the House that Congress should complete action on H.R. 3762, Pension Security Act of 2002",M000797,Not Voting,On Agreeing to the Resolution,Passed,414,2,19:32:00,"{u'not_voting': 22, u'yes': 258, u'present': 0, u'no': 152}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/414.json,hres540,P000323,https://api.propublica.org/congress/v1/107/bills/hres540.json
