api_uri,contact_form,crp_id,cspan_id,date_of_birth,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,leadership_role,lis_id,middle_name,missed_votes,missed_votes_pct,next_election,ocd_id,office,party,phone,rss_url,senate_class,seniority,short_title,state,state_rank,title,total_present,total_votes,twitter_account,url,votes_with_party_pct,votesmart_id,youtube_account,session
https://api.propublica.org/congress/v1/members/A000069.json,,,8704,1924-09-11,,,,,Daniel,/m/01rbrq,300001,14400,A000069,,False,Akaka,,S213,K.,11,2.26,2012,ocd-division/country:us/state:hi,,D,,,1,21,Sen.,HI,,"Senator, 1st Class",0,487,SenatorAkaka,,95.17,,senatorakaka,112
https://api.propublica.org/congress/v1/members/A000360.json,,N00009888,5,1940-07-03,,senatorlamaralexander,,,Lamar,/m/01rbs3,300002,40304,A000360,,False,Alexander,,S289,,16,3.29,2014,ocd-division/country:us/state:tn,,R,,https://www.alexander.senate.gov/public/?a=RSS.Feed,2,9,Sen.,TN,,"Senator, 2nd Class",0,487,SenAlexander,https://www.alexander.senate.gov/public/,86.84,15691,lamaralexander,112
https://api.propublica.org/congress/v1/members/A000368.json,,,95241,1968-06-27,,kellyayottenh,,,Kelly,/m/0g9g4r,412493,41106,A000368,,False,Ayotte,,S340,,4,0.82,2016,ocd-division/country:us/state:nh,,R,,http://www.ayotte.senate.gov/rss/,3,1,Sen.,NH,,"Senator, 3rd Class",0,487,KellyAyotte,http://www.ayotte.senate.gov,88.82,,SenatorAyotte,112
https://api.propublica.org/congress/v1/members/B001261.json,,N00006236,1024777,1952-07-21,,johnbarrasso,,,John,/m/02rsm32,412251,40707,B001261,,False,Barrasso,,S317,,10,2.05,2012,ocd-division/country:us/state:wy,,R,,https://www.barrasso.senate.gov/public/?a=rss.feed,1,5,Sen.,WY,,"Senator, 1st Class",0,487,SenJohnBarrasso,https://www.barrasso.senate.gov/,89.94,52662,barrassowyo,112
https://api.propublica.org/congress/v1/members/B000243.json,,,1727,1941-12-11,,,,,Max,/m/01rcm2,300005,14203,B000243,,False,Baucus,,S127,,4,0.82,2014,ocd-division/country:us/state:mt,,D,,,2,33,Sen.,MT,,"Senator, 2nd Class",0,487,,http://www.baucus.senate.gov,90.48,,SenatorBaucus,112
https://api.propublica.org/congress/v1/members/B001265.json,,,1030732,1962-03-30,,Begich,,,Mark,/m/05pqtr,412326,40900,B001265,,False,Begich,,S319,,10,2.05,2014,ocd-division/country:us/state:ak,,D,,,2,3,Sen.,AK,,"Senator, 2nd Class",0,487,,http://www.begich.senate.gov,91.2,,,112
https://api.propublica.org/congress/v1/members/B001267.json,,N00030608,1031622,1964-11-28,,senbennetco,,,Michael,/m/05b60qf,412330,40910,B001267,,False,Bennet,,S330,,6,1.23,2016,ocd-division/country:us/state:co,,D,,,3,3,Sen.,CO,,"Senator, 3rd Class",0,487,SenBennetCo,https://www.bennet.senate.gov/,93.56,110942,SenatorBennet,112
https://api.propublica.org/congress/v1/members/B000468.json,,,590,1943-10-03,,,,,Jeff,/m/01xck2,300009,15101,B000468,,False,Bingaman,,S167,,5,1.03,2012,ocd-division/country:us/state:nm,,D,,,1,29,Sen.,NM,,"Senator, 1st Class",0,487,jeffbingaman,,95.44,,SenJeffBingaman,112
https://api.propublica.org/congress/v1/members/B001277.json,,N00031685,21799,1946-02-13,,SenBlumenthal,,,Richard,/m/03tg8m,412490,41101,B001277,,False,Blumenthal,,S341,,14,2.87,2016,ocd-division/country:us/state:ct,,D,,https://www.blumenthal.senate.gov/rss/feeds/?type=press,3,1,Sen.,CT,,"Senator, 3rd Class",0,487,SenBlumenthal,https://www.blumenthal.senate.gov/,95.14,1568,SenatorBlumenthal,112
https://api.propublica.org/congress/v1/members/B000575.json,,N00005195,45465,1950-01-10,,SenatorBlunt,,,Roy,/m/034fn4,400034,29735,B000575,,False,Blunt,,S342,,11,2.26,2016,ocd-division/country:us/state:mo,,R,,https://www.blunt.senate.gov/public/?a=RSS.Feed,3,1,Sen.,MO,,"Senator, 3rd Class",0,487,RoyBlunt,https://www.blunt.senate.gov/public/,82.35,418,SenatorBlunt,112
https://api.propublica.org/congress/v1/members/B001236.json,,N00013873,92069,1950-12-10,,JohnBoozman,,,John,/m/024s3v,400040,20101,B001236,,False,Boozman,,S343,,11,2.26,,ocd-division/country:us/state:ar,,R,,https://www.boozman.senate.gov/public/index.cfm/rss/feed,3,1,Sen.,AR,,"Senator, 3rd Class",0,487,JohnBoozman,https://www.boozman.senate.gov/public/,89.71,27958,BoozmanPressOffice,112
https://api.propublica.org/congress/v1/members/B000711.json,,,2470,1940-11-11,,senatorboxer,,,Barbara,/m/01c1n5,300011,15011,B000711,,False,Boxer,,S223,,39,8.01,2016,ocd-division/country:us/state:ca,,D,,https://www.boxer.senate.gov/rss/?p=release,3,19,Sen.,CA,,"Senator, 3rd Class",0,487,SenatorBoxer,https://www.boxer.senate.gov,94.42,,SenatorBoxer,112
https://api.propublica.org/congress/v1/members/B000944.json,,N00003535,5051,1952-11-09,,,,,Sherrod,/m/034s80,400050,29389,B000944,,False,Brown,,S307,,6,1.23,2012,ocd-division/country:us/state:oh,,D,,https://www.brown.senate.gov/rss/feeds/?type=all&,1,5,Sen.,OH,,"Senator, 1st Class",0,487,SenSherrodBrown,https://www.brown.senate.gov/,94.39,27018,SherrodBrownOhio,112
https://api.propublica.org/congress/v1/members/B001268.json,,,9266532,1959-09-12,,,,,Scott,/m/0bmg6w,412384,,B001268,,False,Brown,,S335,,4,0.82,2012,ocd-division/country:us/state:ma,,R,,,1,3,Sen.,MA,,"Senator, 1st Class",0,487,USSenScottBrown,,65.84,,,112
